采集任务ID,酒店ID,酒店名称,热度等级,标准平台ID,平台名称,原始平台名称,是否官网,平台酒店ID,详情URL模板,入住日期,离店日期,间夜数,成人数,儿童数,房间数,币种,POS,语言,采集通道,采集优先级,刷新周期小时,模板口径状态,模板口径问题,任务状态,不可执行原因,生成批次ID,任务哈希
task_0b367e925065b0e13a70c90f,ChIJCavI0mWZ4jAReln9E8sQOXs,JC Home 刘先生,A,booking,Booking.com,Booking.com,否,13703030,https://www.booking.com/searchresults.en.html?dest_id=13703030&highlighted_hotels=13703030&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=1370303006_417715356_8_0_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=4.10&ext_price_tax=0.30&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788425546&no_rooms=1&edgtid=s8iNgYAzRZyp7Ao2cIIDLQ&efpc=E1sJoTWwmnY&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-13703030&utm_content=dev-desktop_los-1_bw-0_dow-Thursday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-ANEXdg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260903_ppt-CgB&aid=2127489&label=metagha-link-MRUS-hotel-13703030_dev-desktop_los-1_bw-0_dow-Thursday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-ANEXdg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260903_ppt-CgB,2026-09-20,2026-09-21,1,2,0,1,THB,TH,en,precision,first,24,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260906-092202-csv-fb22d95c,0b367e925065b0e13a70c90f415bb6fd545a984161f1c0aa2979c0107bfab14b
task_4ed8abfce765dd5e97756f2d,ChIJCavI0mWZ4jAReln9E8sQOXs,JC Home 刘先生,A,booking,Booking.com,Booking.com,否,13703030,https://www.booking.com/searchresults.en.html?dest_id=13703030&highlighted_hotels=13703030&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=1370303006_417715356_8_0_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=4.10&ext_price_tax=0.30&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788425546&no_rooms=1&edgtid=s8iNgYAzRZyp7Ao2cIIDLQ&efpc=E1sJoTWwmnY&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-13703030&utm_content=dev-desktop_los-1_bw-0_dow-Thursday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-ANEXdg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260903_ppt-CgB&aid=2127489&label=metagha-link-MRUS-hotel-13703030_dev-desktop_los-1_bw-0_dow-Thursday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-ANEXdg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260903_ppt-CgB,2026-10-06,2026-10-07,1,2,0,1,THB,TH,en,precision,first,24,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260906-092202-csv-fb22d95c,4ed8abfce765dd5e97756f2dfaf746b1816566e2176ae84c6c599cd8f1c036e0
task_2dc91bcc444ce753d68573dc,ChIJCavI0mWZ4jAReln9E8sQOXs,JC Home 刘先生,A,booking,Booking.com,Booking.com,否,13703030,https://www.booking.com/searchresults.en.html?dest_id=13703030&highlighted_hotels=13703030&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=1370303006_417715356_8_0_0&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=4.10&ext_price_tax=0.30&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788425546&no_rooms=1&edgtid=s8iNgYAzRZyp7Ao2cIIDLQ&efpc=E1sJoTWwmnY&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-13703030&utm_content=dev-desktop_los-1_bw-0_dow-Thursday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-ANEXdg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260903_ppt-CgB&aid=2127489&label=metagha-link-MRUS-hotel-13703030_dev-desktop_los-1_bw-0_dow-Thursday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-ANEXdg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260903_ppt-CgB,2026-11-05,2026-11-06,1,2,0,1,THB,TH,en,precision,first,24,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260906-092202-csv-fb22d95c,2dc91bcc444ce753d68573dc72edee9cc572490a1a43bea857e1ab18e45c9f4c
task_8bc9a30a47e3589815630d9b,ChIJCe6Uv-mZ4jAR2nzMvQKTc3M,OH Suites 72,B,agoda,Agoda,Agoda,否,82582623,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=13&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=82582623&RoomID=1304833892&masterRoomId=1289006766&PriceTotal=30.97&PriceTax=2.03&PriceFee=0.00&RatePlan=bfdb6dfb-1d2d-7313-f9ab-1f1d7c1d72f4&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=Q2RXQStGYi9pM2VVbHhTbzZta0VUWTMxRzVudXdTTStFNFJLYnlsbnoyUlM2YklxV3NpcTZacWtEUDlEOU1TaTI5Smxkclh4WDhWNzR3PT0&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=NoBreakfast_NoDinner_true,2026-09-07,2026-09-08,1,2,0,1,THB,TH,en,precision,first,72,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260906-092202-csv-fb22d95c,8bc9a30a47e3589815630d9bf57fdb931d7eb37ed5c38509ed01c75748b390eb
task_23b311dc7073086a9c52d89d,ChIJCe6Uv-mZ4jAR2nzMvQKTc3M,OH Suites 72,B,agoda,Agoda,Agoda,否,82582623,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=13&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=82582623&RoomID=1304833892&masterRoomId=1289006766&PriceTotal=30.97&PriceTax=2.03&PriceFee=0.00&RatePlan=bfdb6dfb-1d2d-7313-f9ab-1f1d7c1d72f4&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=Q2RXQStGYi9pM2VVbHhTbzZta0VUWTMxRzVudXdTTStFNFJLYnlsbnoyUlM2YklxV3NpcTZacWtEUDlEOU1TaTI5Smxkclh4WDhWNzR3PT0&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=NoBreakfast_NoDinner_true,2026-09-13,2026-09-14,1,2,0,1,THB,TH,en,precision,first,72,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260906-092202-csv-fb22d95c,23b311dc7073086a9c52d89ddc150dc42edac51927ca977224bb61f1bcc3cf0c
task_597b0588775edb3d2b0f376e,ChIJCe6Uv-mZ4jAR2nzMvQKTc3M,OH Suites 72,B,agoda,Agoda,Agoda,否,82582623,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=13&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=82582623&RoomID=1304833892&masterRoomId=1289006766&PriceTotal=30.97&PriceTax=2.03&PriceFee=0.00&RatePlan=bfdb6dfb-1d2d-7313-f9ab-1f1d7c1d72f4&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=Q2RXQStGYi9pM2VVbHhTbzZta0VUWTMxRzVudXdTTStFNFJLYnlsbnoyUlM2YklxV3NpcTZacWtEUDlEOU1TaTI5Smxkclh4WDhWNzR3PT0&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=NoBreakfast_NoDinner_true,2026-10-06,2026-10-07,1,2,0,1,THB,TH,en,precision,first,72,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260906-092202-csv-fb22d95c,597b0588775edb3d2b0f376e6b9481adfdd5b4b229a2257b88e5e5508494e798
task_dcba6945850aad583b892dc1,ChIJCe6Uv-mZ4jAR2nzMvQKTc3M,OH Suites 72,B,agoda,Agoda,Agoda,否,82582623,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=13&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=82582623&RoomID=1304833892&masterRoomId=1289006766&PriceTotal=30.97&PriceTax=2.03&PriceFee=0.00&RatePlan=bfdb6dfb-1d2d-7313-f9ab-1f1d7c1d72f4&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=Q2RXQStGYi9pM2VVbHhTbzZta0VUWTMxRzVudXdTTStFNFJLYnlsbnoyUlM2YklxV3NpcTZacWtEUDlEOU1TaTI5Smxkclh4WDhWNzR3PT0&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=NoBreakfast_NoDinner_true,2026-11-05,2026-11-06,1,2,0,1,THB,TH,en,precision,first,72,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260906-092202-csv-fb22d95c,dcba6945850aad583b892dc122487d494ab5f426368c4de318f22fe770dfa019
task_2a55c1cf3f92a9904cf93d12,ChIJCe6Uv-mZ4jAR2nzMvQKTc3M,OH Suites 72,B,hotels,Hotels.com,Hotels.com,否,123595556,https://www.hotels.com/Hotel-Search?selected=123595556&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.123595556.20260917.20260918.DDT.13.CID..AUDID.&adults=2&children=&mctc=10&mpf=27.41&mpg=USD&mpl=USD&mpj=2.68&mpr=2.68&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.123595556USen-20260917-D-ABW%3D13-camp%3D-aud%3D-N&rateplanid=406257605&mpm=24&mpn=327776420&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-09-07,2026-09-08,1,2,0,1,THB,TH,en,precision,first,72,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260906-092202-csv-fb22d95c,2a55c1cf3f92a9904cf93d12a6d57b45e7343dfa20120f8b9b5808cc2a7d7eca
task_6a93b3e933b1af8ecdb94e54,ChIJCe6Uv-mZ4jAR2nzMvQKTc3M,OH Suites 72,B,hotels,Hotels.com,Hotels.com,否,123595556,https://www.hotels.com/Hotel-Search?selected=123595556&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.123595556.20260917.20260918.DDT.13.CID..AUDID.&adults=2&children=&mctc=10&mpf=27.41&mpg=USD&mpl=USD&mpj=2.68&mpr=2.68&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.123595556USen-20260917-D-ABW%3D13-camp%3D-aud%3D-N&rateplanid=406257605&mpm=24&mpn=327776420&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-09-13,2026-09-14,1,2,0,1,THB,TH,en,precision,first,72,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260906-092202-csv-fb22d95c,6a93b3e933b1af8ecdb94e54f3874915e4dcb1e15aedee463b77cd8521c17874
task_f63352c777a7a2d944d7dc92,ChIJCe6Uv-mZ4jAR2nzMvQKTc3M,OH Suites 72,B,hotels,Hotels.com,Hotels.com,否,123595556,https://www.hotels.com/Hotel-Search?selected=123595556&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.123595556.20260917.20260918.DDT.13.CID..AUDID.&adults=2&children=&mctc=10&mpf=27.41&mpg=USD&mpl=USD&mpj=2.68&mpr=2.68&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.123595556USen-20260917-D-ABW%3D13-camp%3D-aud%3D-N&rateplanid=406257605&mpm=24&mpn=327776420&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-10-06,2026-10-07,1,2,0,1,THB,TH,en,precision,first,72,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260906-092202-csv-fb22d95c,f63352c777a7a2d944d7dc924348afdcd2d1a0880cc4b78969a788b04e557ae0
task_984f7125ad4a9473bc695652,ChIJCe6Uv-mZ4jAR2nzMvQKTc3M,OH Suites 72,B,hotels,Hotels.com,Hotels.com,否,123595556,https://www.hotels.com/Hotel-Search?selected=123595556&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.123595556.20260917.20260918.DDT.13.CID..AUDID.&adults=2&children=&mctc=10&mpf=27.41&mpg=USD&mpl=USD&mpj=2.68&mpr=2.68&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.123595556USen-20260917-D-ABW%3D13-camp%3D-aud%3D-N&rateplanid=406257605&mpm=24&mpn=327776420&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-11-05,2026-11-06,1,2,0,1,THB,TH,en,precision,first,72,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260906-092202-csv-fb22d95c,984f7125ad4a9473bc695652a3d93afa6046cc3eabdf99b9df2b8e6199040b79
task_5c7c144fff9ecd36d882b1f4,ChIJCfH9D2yZ4jARpU_GSbpZHCw,Blue Chang House,B,agoda,Agoda,Agoda,否,852673,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=0&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=852673&RoomID=1313301740&masterRoomId=1313301740&PriceTotal=16.71&PriceTax=2.43&PriceFee=1.43&RatePlan=c0081173-3cf6-45e6-69ca-9c77a8799fc6&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=S1hTa0RYTjJsWVhpdzd4RVVCNXBnMkVsaGJramx6NEUxd3Y3dFNORXFEVmI2SkQzN1BSL0Jub05Qc0crVlFVeGVsaGt3dUtaUGZQdlVnPT0&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=NoBreakfast_NoDinner_false,2026-09-07,2026-09-08,1,2,0,1,THB,TH,en,precision,first,72,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260906-092202-csv-fb22d95c,5c7c144fff9ecd36d882b1f43f013618b75f652c6ff6fd15fbbe3c55de0737d5
task_35bacdb3ab32b39c97dddd1f,ChIJCfH9D2yZ4jARpU_GSbpZHCw,Blue Chang House,B,agoda,Agoda,Agoda,否,852673,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=0&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=852673&RoomID=1313301740&masterRoomId=1313301740&PriceTotal=16.71&PriceTax=2.43&PriceFee=1.43&RatePlan=c0081173-3cf6-45e6-69ca-9c77a8799fc6&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=S1hTa0RYTjJsWVhpdzd4RVVCNXBnMkVsaGJramx6NEUxd3Y3dFNORXFEVmI2SkQzN1BSL0Jub05Qc0crVlFVeGVsaGt3dUtaUGZQdlVnPT0&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=NoBreakfast_NoDinner_false,2026-09-13,2026-09-14,1,2,0,1,THB,TH,en,precision,first,72,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260906-092202-csv-fb22d95c,35bacdb3ab32b39c97dddd1f30df614f39288ef18240cc04e3abb8347d9fc707
task_0aa84b25b4851824594dca9d,ChIJCfH9D2yZ4jARpU_GSbpZHCw,Blue Chang House,B,agoda,Agoda,Agoda,否,852673,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=0&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=852673&RoomID=1313301740&masterRoomId=1313301740&PriceTotal=16.71&PriceTax=2.43&PriceFee=1.43&RatePlan=c0081173-3cf6-45e6-69ca-9c77a8799fc6&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=S1hTa0RYTjJsWVhpdzd4RVVCNXBnMkVsaGJramx6NEUxd3Y3dFNORXFEVmI2SkQzN1BSL0Jub05Qc0crVlFVeGVsaGt3dUtaUGZQdlVnPT0&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=NoBreakfast_NoDinner_false,2026-10-06,2026-10-07,1,2,0,1,THB,TH,en,precision,first,72,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260906-092202-csv-fb22d95c,0aa84b25b4851824594dca9db87eb2d6aefab6b2416a01458dcdb00be70b3891
task_0a5f1faaa1d772208c7733f4,ChIJCfH9D2yZ4jARpU_GSbpZHCw,Blue Chang House,B,agoda,Agoda,Agoda,否,852673,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=0&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=852673&RoomID=1313301740&masterRoomId=1313301740&PriceTotal=16.71&PriceTax=2.43&PriceFee=1.43&RatePlan=c0081173-3cf6-45e6-69ca-9c77a8799fc6&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=S1hTa0RYTjJsWVhpdzd4RVVCNXBnMkVsaGJramx6NEUxd3Y3dFNORXFEVmI2SkQzN1BSL0Jub05Qc0crVlFVeGVsaGt3dUtaUGZQdlVnPT0&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=NoBreakfast_NoDinner_false,2026-11-05,2026-11-06,1,2,0,1,THB,TH,en,precision,first,72,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260906-092202-csv-fb22d95c,0a5f1faaa1d772208c7733f43ce5d7dbc0192cc72f24d0e2df9b5aae95c83169
task_cda2cc0f42514cd5ac4710fa,ChIJCfH9D2yZ4jARpU_GSbpZHCw,Blue Chang House,B,traveloka,Traveloka.com,Traveloka.com,否,3000010039748,"https://www.traveloka.com/en-en/hotel/search?spec={checkin_ddmmyyyy}.{checkout_ddmmyyyy}.1.1.HOTEL_GEO.10000045.Bangkok.2&hotelId=3000010039748&contexts={%22accessCode%22:%2290975GHAD1305desktop%22,%22metasearchRequestId%22:%22df7e384d-ea4b-4965-8fd9-3a93f6d2ac3d%22,%22dateSelectionType%22:%22default%22,%22metasearchSelectedHotelID%22:%223000010039748%22,%22plc%22:%22bZIHUveDNQCOJT58b2KKv9lWCcxp22AVuGH%2B%2B4O8CfwZuBGTa38XN4kLSItJfbxofl0%2BZhQLaPsJctv5aLV0rg%3D%3D%22,%22pvlc%22:%22rjuJgT7rbYIKizcQI9WTlndIq%2Bf/d4H4olZkHZAnd0g%3D%22}&metasearchId=GoogleHotelAdsUser&metasearchRateId=desktop&metasearchRatekey_redacted=1&priceDisplay=NIGHT&metasearchRefid=12345678910abcdefghijk%40-&adType=0&PPA=0&hotelCampaign=1&cur=USD",2026-09-07,2026-09-08,1,2,0,1,THB,TH,en,precision,first,72,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260906-092202-csv-fb22d95c,cda2cc0f42514cd5ac4710fa6c19885ff3360b2ed0a946b330dfff26bcf9bc10
task_b358d1b3636ea063de4e6e29,ChIJCfH9D2yZ4jARpU_GSbpZHCw,Blue Chang House,B,traveloka,Traveloka.com,Traveloka.com,否,3000010039748,"https://www.traveloka.com/en-en/hotel/search?spec={checkin_ddmmyyyy}.{checkout_ddmmyyyy}.1.1.HOTEL_GEO.10000045.Bangkok.2&hotelId=3000010039748&contexts={%22accessCode%22:%2290975GHAD1305desktop%22,%22metasearchRequestId%22:%22df7e384d-ea4b-4965-8fd9-3a93f6d2ac3d%22,%22dateSelectionType%22:%22default%22,%22metasearchSelectedHotelID%22:%223000010039748%22,%22plc%22:%22bZIHUveDNQCOJT58b2KKv9lWCcxp22AVuGH%2B%2B4O8CfwZuBGTa38XN4kLSItJfbxofl0%2BZhQLaPsJctv5aLV0rg%3D%3D%22,%22pvlc%22:%22rjuJgT7rbYIKizcQI9WTlndIq%2Bf/d4H4olZkHZAnd0g%3D%22}&metasearchId=GoogleHotelAdsUser&metasearchRateId=desktop&metasearchRatekey_redacted=1&priceDisplay=NIGHT&metasearchRefid=12345678910abcdefghijk%40-&adType=0&PPA=0&hotelCampaign=1&cur=USD",2026-09-13,2026-09-14,1,2,0,1,THB,TH,en,precision,first,72,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260906-092202-csv-fb22d95c,b358d1b3636ea063de4e6e298f30b3d161cd2f004b677a0710f83aad1b0b4f2c
task_ecbe73875dd9ce4ca43bf4e3,ChIJCfH9D2yZ4jARpU_GSbpZHCw,Blue Chang House,B,traveloka,Traveloka.com,Traveloka.com,否,3000010039748,"https://www.traveloka.com/en-en/hotel/search?spec={checkin_ddmmyyyy}.{checkout_ddmmyyyy}.1.1.HOTEL_GEO.10000045.Bangkok.2&hotelId=3000010039748&contexts={%22accessCode%22:%2290975GHAD1305desktop%22,%22metasearchRequestId%22:%22df7e384d-ea4b-4965-8fd9-3a93f6d2ac3d%22,%22dateSelectionType%22:%22default%22,%22metasearchSelectedHotelID%22:%223000010039748%22,%22plc%22:%22bZIHUveDNQCOJT58b2KKv9lWCcxp22AVuGH%2B%2B4O8CfwZuBGTa38XN4kLSItJfbxofl0%2BZhQLaPsJctv5aLV0rg%3D%3D%22,%22pvlc%22:%22rjuJgT7rbYIKizcQI9WTlndIq%2Bf/d4H4olZkHZAnd0g%3D%22}&metasearchId=GoogleHotelAdsUser&metasearchRateId=desktop&metasearchRatekey_redacted=1&priceDisplay=NIGHT&metasearchRefid=12345678910abcdefghijk%40-&adType=0&PPA=0&hotelCampaign=1&cur=USD",2026-10-06,2026-10-07,1,2,0,1,THB,TH,en,precision,first,72,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260906-092202-csv-fb22d95c,ecbe73875dd9ce4ca43bf4e3d841ae7b0bcfc1b3240df9a6fc4da5d5954d95f9
