采集任务ID,酒店ID,酒店名称,热度等级,标准平台ID,平台名称,原始平台名称,是否官网,平台酒店ID,详情URL模板,入住日期,离店日期,间夜数,成人数,儿童数,房间数,币种,POS,语言,采集通道,采集优先级,刷新周期小时,模板口径状态,模板口径问题,任务状态,不可执行原因,生成批次ID,任务哈希
task_56f3af4f143dc7b3157457f5,ChIJ5Srg2RSZ4jARICTop3S7fb0,Mad Monkey Bangkok,S,priceline,Priceline,Priceline,否,107747703,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP|107747703_mapresults_1|20261006|desktop|defaultdate|17317038|||33|2|0|0|EN&hotelid=107747703&checkin={checkin_yyyymmdd}&checkout={checkout_yyyymmdd}&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=WD3KgUgo0dM3FZh2mn_JI0hNrA8MaV5wkFs66U1ZVXXDhTWD5pPKJffB6j6sbeoArBetPzdeuhdE-xn_FlH0JoNmfFLHDzFnwvoZw5ygeXOqzTEF6BNWyIQR43YhKuF6UnhE9RgYbRkhVU8Edere9mjb9pZ4WUodan5jrpysksSsQuBwB-qvPXM9oUSifY_q_EwJQoDhKQlm2Q90PlPq5EFi8pWnRlMbJBbvobdcZq36EzARyKzuGJOTVAnNGtgDPFfdp2iFwzHWduV7vgnESS0bPI_BhS2tTOkY0BU9IunHjRO7eSmvgmSoxCKafZIrEvwiuTK945Qb6-WKSaCb7uxOBk6FP0QIqeC50hPYGSTVTExXYRxmWVlINrp_lQ2nRxA-fBagRiDdipn-alW1pMkJBcGuzqlTKDoDh1xpvNU9LXIxI3gE4LPPouYmTiKMFNxejUjQStDi-jhijL-JoZBPVWSfAvshw_hrr6hj3YI&dblcnt=true&hc=1&pdtax=3.94&pdf=0.00&pdt=63.85&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,2026-09-10,2026-09-11,1,2,0,1,THB,TH,en,precision,second,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,56f3af4f143dc7b3157457f5a7cf576c0ef257ec5faffd64ac86f05490a3b0c0
task_f98fe0a614e345270dad2d1d,ChIJ5Srg2RSZ4jARICTop3S7fb0,Mad Monkey Bangkok,S,priceline,Priceline,Priceline,否,107747703,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP|107747703_mapresults_1|20261006|desktop|defaultdate|17317038|||33|2|0|0|EN&hotelid=107747703&checkin={checkin_yyyymmdd}&checkout={checkout_yyyymmdd}&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=WD3KgUgo0dM3FZh2mn_JI0hNrA8MaV5wkFs66U1ZVXXDhTWD5pPKJffB6j6sbeoArBetPzdeuhdE-xn_FlH0JoNmfFLHDzFnwvoZw5ygeXOqzTEF6BNWyIQR43YhKuF6UnhE9RgYbRkhVU8Edere9mjb9pZ4WUodan5jrpysksSsQuBwB-qvPXM9oUSifY_q_EwJQoDhKQlm2Q90PlPq5EFi8pWnRlMbJBbvobdcZq36EzARyKzuGJOTVAnNGtgDPFfdp2iFwzHWduV7vgnESS0bPI_BhS2tTOkY0BU9IunHjRO7eSmvgmSoxCKafZIrEvwiuTK945Qb6-WKSaCb7uxOBk6FP0QIqeC50hPYGSTVTExXYRxmWVlINrp_lQ2nRxA-fBagRiDdipn-alW1pMkJBcGuzqlTKDoDh1xpvNU9LXIxI3gE4LPPouYmTiKMFNxejUjQStDi-jhijL-JoZBPVWSfAvshw_hrr6hj3YI&dblcnt=true&hc=1&pdtax=3.94&pdf=0.00&pdt=63.85&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,2026-09-14,2026-09-15,1,2,0,1,THB,TH,en,precision,second,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,f98fe0a614e345270dad2d1dcd9159eb07fdc53e89c3c84bda7f366809dabfe4
task_90da4f79f08f70f4fbda2531,ChIJ5Srg2RSZ4jARICTop3S7fb0,Mad Monkey Bangkok,S,priceline,Priceline,Priceline,否,107747703,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP|107747703_mapresults_1|20261006|desktop|defaultdate|17317038|||33|2|0|0|EN&hotelid=107747703&checkin={checkin_yyyymmdd}&checkout={checkout_yyyymmdd}&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=WD3KgUgo0dM3FZh2mn_JI0hNrA8MaV5wkFs66U1ZVXXDhTWD5pPKJffB6j6sbeoArBetPzdeuhdE-xn_FlH0JoNmfFLHDzFnwvoZw5ygeXOqzTEF6BNWyIQR43YhKuF6UnhE9RgYbRkhVU8Edere9mjb9pZ4WUodan5jrpysksSsQuBwB-qvPXM9oUSifY_q_EwJQoDhKQlm2Q90PlPq5EFi8pWnRlMbJBbvobdcZq36EzARyKzuGJOTVAnNGtgDPFfdp2iFwzHWduV7vgnESS0bPI_BhS2tTOkY0BU9IunHjRO7eSmvgmSoxCKafZIrEvwiuTK945Qb6-WKSaCb7uxOBk6FP0QIqeC50hPYGSTVTExXYRxmWVlINrp_lQ2nRxA-fBagRiDdipn-alW1pMkJBcGuzqlTKDoDh1xpvNU9LXIxI3gE4LPPouYmTiKMFNxejUjQStDi-jhijL-JoZBPVWSfAvshw_hrr6hj3YI&dblcnt=true&hc=1&pdtax=3.94&pdf=0.00&pdt=63.85&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,2026-09-21,2026-09-22,1,2,0,1,THB,TH,en,precision,second,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,90da4f79f08f70f4fbda25310a92a0b653ed3f527a77fddbbbd6601109a2c2a9
task_483bfd2eed24a214d63502d4,ChIJ5Srg2RSZ4jARICTop3S7fb0,Mad Monkey Bangkok,S,priceline,Priceline,Priceline,否,107747703,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP|107747703_mapresults_1|20261006|desktop|defaultdate|17317038|||33|2|0|0|EN&hotelid=107747703&checkin={checkin_yyyymmdd}&checkout={checkout_yyyymmdd}&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=WD3KgUgo0dM3FZh2mn_JI0hNrA8MaV5wkFs66U1ZVXXDhTWD5pPKJffB6j6sbeoArBetPzdeuhdE-xn_FlH0JoNmfFLHDzFnwvoZw5ygeXOqzTEF6BNWyIQR43YhKuF6UnhE9RgYbRkhVU8Edere9mjb9pZ4WUodan5jrpysksSsQuBwB-qvPXM9oUSifY_q_EwJQoDhKQlm2Q90PlPq5EFi8pWnRlMbJBbvobdcZq36EzARyKzuGJOTVAnNGtgDPFfdp2iFwzHWduV7vgnESS0bPI_BhS2tTOkY0BU9IunHjRO7eSmvgmSoxCKafZIrEvwiuTK945Qb6-WKSaCb7uxOBk6FP0QIqeC50hPYGSTVTExXYRxmWVlINrp_lQ2nRxA-fBagRiDdipn-alW1pMkJBcGuzqlTKDoDh1xpvNU9LXIxI3gE4LPPouYmTiKMFNxejUjQStDi-jhijL-JoZBPVWSfAvshw_hrr6hj3YI&dblcnt=true&hc=1&pdtax=3.94&pdf=0.00&pdt=63.85&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,2026-09-28,2026-09-29,1,2,0,1,THB,TH,en,precision,second,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,483bfd2eed24a214d63502d45854098e9608cb477fd09b14801785cb6485601f
task_deb5cf51bf8e924415c0cf62,ChIJ5Srg2RSZ4jARICTop3S7fb0,Mad Monkey Bangkok,S,priceline,Priceline,Priceline,否,107747703,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP|107747703_mapresults_1|20261006|desktop|defaultdate|17317038|||33|2|0|0|EN&hotelid=107747703&checkin={checkin_yyyymmdd}&checkout={checkout_yyyymmdd}&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=WD3KgUgo0dM3FZh2mn_JI0hNrA8MaV5wkFs66U1ZVXXDhTWD5pPKJffB6j6sbeoArBetPzdeuhdE-xn_FlH0JoNmfFLHDzFnwvoZw5ygeXOqzTEF6BNWyIQR43YhKuF6UnhE9RgYbRkhVU8Edere9mjb9pZ4WUodan5jrpysksSsQuBwB-qvPXM9oUSifY_q_EwJQoDhKQlm2Q90PlPq5EFi8pWnRlMbJBbvobdcZq36EzARyKzuGJOTVAnNGtgDPFfdp2iFwzHWduV7vgnESS0bPI_BhS2tTOkY0BU9IunHjRO7eSmvgmSoxCKafZIrEvwiuTK945Qb6-WKSaCb7uxOBk6FP0QIqeC50hPYGSTVTExXYRxmWVlINrp_lQ2nRxA-fBagRiDdipn-alW1pMkJBcGuzqlTKDoDh1xpvNU9LXIxI3gE4LPPouYmTiKMFNxejUjQStDi-jhijL-JoZBPVWSfAvshw_hrr6hj3YI&dblcnt=true&hc=1&pdtax=3.94&pdf=0.00&pdt=63.85&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,2026-10-07,2026-10-08,1,2,0,1,THB,TH,en,precision,second,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,deb5cf51bf8e924415c0cf6248589f76115ba53823b09b3333549edc2547fdc5
task_d793916a8f8ce7b3f23d0789,ChIJ5Srg2RSZ4jARICTop3S7fb0,Mad Monkey Bangkok,S,priceline,Priceline,Priceline,否,107747703,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP|107747703_mapresults_1|20261006|desktop|defaultdate|17317038|||33|2|0|0|EN&hotelid=107747703&checkin={checkin_yyyymmdd}&checkout={checkout_yyyymmdd}&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=WD3KgUgo0dM3FZh2mn_JI0hNrA8MaV5wkFs66U1ZVXXDhTWD5pPKJffB6j6sbeoArBetPzdeuhdE-xn_FlH0JoNmfFLHDzFnwvoZw5ygeXOqzTEF6BNWyIQR43YhKuF6UnhE9RgYbRkhVU8Edere9mjb9pZ4WUodan5jrpysksSsQuBwB-qvPXM9oUSifY_q_EwJQoDhKQlm2Q90PlPq5EFi8pWnRlMbJBbvobdcZq36EzARyKzuGJOTVAnNGtgDPFfdp2iFwzHWduV7vgnESS0bPI_BhS2tTOkY0BU9IunHjRO7eSmvgmSoxCKafZIrEvwiuTK945Qb6-WKSaCb7uxOBk6FP0QIqeC50hPYGSTVTExXYRxmWVlINrp_lQ2nRxA-fBagRiDdipn-alW1pMkJBcGuzqlTKDoDh1xpvNU9LXIxI3gE4LPPouYmTiKMFNxejUjQStDi-jhijL-JoZBPVWSfAvshw_hrr6hj3YI&dblcnt=true&hc=1&pdtax=3.94&pdf=0.00&pdt=63.85&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,2026-10-22,2026-10-23,1,2,0,1,THB,TH,en,precision,second,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,d793916a8f8ce7b3f23d0789c1f2a9269444bd023b4399590c75aa6cfd78b94c
task_59fa7c0eac6daba856979df2,ChIJ5Srg2RSZ4jARICTop3S7fb0,Mad Monkey Bangkok,S,priceline,Priceline,Priceline,否,107747703,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP|107747703_mapresults_1|20261006|desktop|defaultdate|17317038|||33|2|0|0|EN&hotelid=107747703&checkin={checkin_yyyymmdd}&checkout={checkout_yyyymmdd}&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=WD3KgUgo0dM3FZh2mn_JI0hNrA8MaV5wkFs66U1ZVXXDhTWD5pPKJffB6j6sbeoArBetPzdeuhdE-xn_FlH0JoNmfFLHDzFnwvoZw5ygeXOqzTEF6BNWyIQR43YhKuF6UnhE9RgYbRkhVU8Edere9mjb9pZ4WUodan5jrpysksSsQuBwB-qvPXM9oUSifY_q_EwJQoDhKQlm2Q90PlPq5EFi8pWnRlMbJBbvobdcZq36EzARyKzuGJOTVAnNGtgDPFfdp2iFwzHWduV7vgnESS0bPI_BhS2tTOkY0BU9IunHjRO7eSmvgmSoxCKafZIrEvwiuTK945Qb6-WKSaCb7uxOBk6FP0QIqeC50hPYGSTVTExXYRxmWVlINrp_lQ2nRxA-fBagRiDdipn-alW1pMkJBcGuzqlTKDoDh1xpvNU9LXIxI3gE4LPPouYmTiKMFNxejUjQStDi-jhijL-JoZBPVWSfAvshw_hrr6hj3YI&dblcnt=true&hc=1&pdtax=3.94&pdf=0.00&pdt=63.85&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,2026-11-06,2026-11-07,1,2,0,1,THB,TH,en,precision,second,6,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,59fa7c0eac6daba856979df22b4408f22f385661e45f66ccf650d893f3c734c5
task_5eebaaebf6e940042c74b019,ChIJ5XEFa-uZ4jARrKVmBNZ6hH8,LOBSUEK Hostel,A,agoda,Agoda,Agoda,否,10629365,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=35&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=10629365&RoomID=&masterRoomId=128205367&PriceTotal=39.92&PriceTax=2.61&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=dGJORklSc1JBVGFoSlNEbnpsQzhHZVFUZUVmK1hpaUlpTmJETHYyM2o3TkR2bGkxaWtqZUNSSEhHREVhRlVaak5QQWdjeWJqZEI5bQ&original_rr=US&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-09-08,2026-09-09,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,5eebaaebf6e940042c74b0191355b601004831a8266ed68ccf3a083e229bbe98
task_cc0e0ddbf212f692797d584f,ChIJ5XEFa-uZ4jARrKVmBNZ6hH8,LOBSUEK Hostel,A,agoda,Agoda,Agoda,否,10629365,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=35&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=10629365&RoomID=&masterRoomId=128205367&PriceTotal=39.92&PriceTax=2.61&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=dGJORklSc1JBVGFoSlNEbnpsQzhHZVFUZUVmK1hpaUlpTmJETHYyM2o3TkR2bGkxaWtqZUNSSEhHREVhRlVaak5QQWdjeWJqZEI5bQ&original_rr=US&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-09-10,2026-09-11,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,cc0e0ddbf212f692797d584ff578eda24b1a1429e8c2dd73d277a3a6977a658a
task_d5c0b587cf534f29d220d21f,ChIJ5XEFa-uZ4jARrKVmBNZ6hH8,LOBSUEK Hostel,A,agoda,Agoda,Agoda,否,10629365,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=35&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=10629365&RoomID=&masterRoomId=128205367&PriceTotal=39.92&PriceTax=2.61&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=dGJORklSc1JBVGFoSlNEbnpsQzhHZVFUZUVmK1hpaUlpTmJETHYyM2o3TkR2bGkxaWtqZUNSSEhHREVhRlVaak5QQWdjeWJqZEI5bQ&original_rr=US&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-09-14,2026-09-15,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,d5c0b587cf534f29d220d21fcaa914d45b6e02ae9869025c934f83a67c79a262
task_ba5e280351d8f64cff9f3702,ChIJ5XEFa-uZ4jARrKVmBNZ6hH8,LOBSUEK Hostel,A,agoda,Agoda,Agoda,否,10629365,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=35&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=10629365&RoomID=&masterRoomId=128205367&PriceTotal=39.92&PriceTax=2.61&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=dGJORklSc1JBVGFoSlNEbnpsQzhHZVFUZUVmK1hpaUlpTmJETHYyM2o3TkR2bGkxaWtqZUNSSEhHREVhRlVaak5QQWdjeWJqZEI5bQ&original_rr=US&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-09-21,2026-09-22,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,ba5e280351d8f64cff9f370234de2cde2f9c2b0a445f370258492ea894f25d99
task_a21ecccbb662722df19882ce,ChIJ5XEFa-uZ4jARrKVmBNZ6hH8,LOBSUEK Hostel,A,agoda,Agoda,Agoda,否,10629365,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=35&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=10629365&RoomID=&masterRoomId=128205367&PriceTotal=39.92&PriceTax=2.61&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=dGJORklSc1JBVGFoSlNEbnpsQzhHZVFUZUVmK1hpaUlpTmJETHYyM2o3TkR2bGkxaWtqZUNSSEhHREVhRlVaak5QQWdjeWJqZEI5bQ&original_rr=US&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-10-07,2026-10-08,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,a21ecccbb662722df19882ced5dd6b964aa09616cbadcd2e9283b3ac3d1d73a1
task_345aa58e9c6185fc38063c10,ChIJ5XEFa-uZ4jARrKVmBNZ6hH8,LOBSUEK Hostel,A,agoda,Agoda,Agoda,否,10629365,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=35&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=10629365&RoomID=&masterRoomId=128205367&PriceTotal=39.92&PriceTax=2.61&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=dGJORklSc1JBVGFoSlNEbnpsQzhHZVFUZUVmK1hpaUlpTmJETHYyM2o3TkR2bGkxaWtqZUNSSEhHREVhRlVaak5QQWdjeWJqZEI5bQ&original_rr=US&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-11-06,2026-11-07,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,345aa58e9c6185fc38063c10aa0a41ac0a45b8b5065270e07b8c812f4a966984
task_b75232bf9dec987fe8f57312,ChIJ5XEFa-uZ4jARrKVmBNZ6hH8,LOBSUEK Hostel,A,booking,Booking.com,Booking.com,否,5764943,https://www.booking.com/searchresults.en.html?dest_id=5764943&highlighted_hotels=5764943&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=21.65&ext_price_tax=1.42&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788350633&base_block_id=576494304_409034385_1_0_0_624118&no_rooms=2&edgtid=r1pyQFqVQLurlHdYetDYmA&efpc=NXsSpxSySnY&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-5764943&utm_content=dev-desktop_los-1_bw-35_dow-Thursday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261008_ppt-G&aid=2127489&label=metagha-link-MRUS-hotel-5764943_dev-desktop_los-1_bw-35_dow-Thursday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261008_ppt-G,2026-09-08,2026-09-09,1,2,0,1,THB,TH,en,precision,first,24,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,b75232bf9dec987fe8f573126ab2e44f363af9c39821b96a00e6de98774e56b5
task_c6b995177449e6f3cbe705bc,ChIJ5XEFa-uZ4jARrKVmBNZ6hH8,LOBSUEK Hostel,A,booking,Booking.com,Booking.com,否,5764943,https://www.booking.com/searchresults.en.html?dest_id=5764943&highlighted_hotels=5764943&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=21.65&ext_price_tax=1.42&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788350633&base_block_id=576494304_409034385_1_0_0_624118&no_rooms=2&edgtid=r1pyQFqVQLurlHdYetDYmA&efpc=NXsSpxSySnY&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-5764943&utm_content=dev-desktop_los-1_bw-35_dow-Thursday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261008_ppt-G&aid=2127489&label=metagha-link-MRUS-hotel-5764943_dev-desktop_los-1_bw-35_dow-Thursday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261008_ppt-G,2026-09-10,2026-09-11,1,2,0,1,THB,TH,en,precision,first,24,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,c6b995177449e6f3cbe705bcb2208a31065d50fc8ec0ace940f545abcd6760ff
