核验记录ID,酒店ID,酒店名称,标准平台ID,原始平台名称,平台酒店ID,房型ID,房型名称,床型,窗户,面积,楼层,可住人数,房型设施,售卖方案ID,早餐,取消政策,确认政策,支付方式,入住人数,原价,当前价,税费,币种,价格计价单位,税费包含状态,入住日期,离店日期,最终详情URL,页面显示原文,房型质量等级,方案质量等级,系统预判,是否可比,不可比原因,房型记录哈希,方案记录哈希,采集批次ID,人工核验结论,人工核验人,人工核验时间,人工核验备注
444fb2a581d748a95f326973ea96f7ac116a9d64e40c2e2a7f0f7ef4c343b1de,ChIJUeKRgz-Z4jARqZDvWdpFtAQ,Norn Riverside Bangkok Hotel,official_other,Norn Riverside Bangkok Hotel,,room_27d2439d002a7d131d,NORN Riverside Hotel,,,,,,"NORN Riverside Hotel Your Stay Check-in 7 Sep 2026 Check-out 8 Sep 2026 No. of Nights 1 No. of Rooms 1 Edit dates & guests Refine your search Price range: ฿ 1,000 - 3,500 Room Type: Superior King Deluxe balcony Deluxe Twin Deluxe plus balcony Family Premier Riverfront Room with Jacuzzi Panoramic Riverview Room Rate type: Non Refund Room only",rate_e4bb9f4ae180734477,,,,,,,1820.00,,THB,未知,未知,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/NORN-Riverside-Hotel-Bangkok-Noi-Bangkok-TH/search?tid=b90c3142168b45cc50d06687f45c1065,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""1820.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,6e97557ec7118c3faaa775692083978d97eeedf9058d323287fd15112bcce2d4,82fc5659a7cf39e423f3a4eeed5633379470444c2427eb59523b99eff792979d,20260907-001955-csv-a75a6c42,,,,
4fa2c2ad19730fceb3dc2379d9cc4c07b4c528ce5cc20755c5f0572c1bae70dc,ChIJUeKRgz-Z4jARqZDvWdpFtAQ,Norn Riverside Bangkok Hotel,official_other,Norn Riverside Bangkok Hotel,,room_27d2439d002a7d131d,NORN Riverside Hotel,,,,,,"NORN Riverside Hotel Your Stay Check-in 7 Sep 2026 Check-out 8 Sep 2026 No. of Nights 1 No. of Rooms 1 Edit dates & guests Refine your search Price range: ฿ 1,000 - 3,500 Room Type: Superior King Deluxe balcony Deluxe Twin Deluxe plus balcony Family Premier Riverfront Room with Jacuzzi Panoramic Riverview Room Rate type: Non Refund Room only",rate_f4e9324c1d3a00e355,,,,,,,1000,,THB,未知,未知,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/NORN-Riverside-Hotel-Bangkok-Noi-Bangkok-TH/search?tid=b90c3142168b45cc50d06687f45c1065,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""1000"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,6e97557ec7118c3faaa775692083978d97eeedf9058d323287fd15112bcce2d4,c6476b4f66a2e46f252099cd0707434406a5836c67f487006cebb5f23012b96b,20260907-001955-csv-a75a6c42,,,,
39a82660039cdd9d0e025b34d75e4b0d17b3c126ad0e53a5a3284723c05bbcec,ChIJUeKRgz-Z4jARqZDvWdpFtAQ,Norn Riverside Bangkok Hotel,official_other,Norn Riverside Bangkok Hotel,,room_27d2439d002a7d131d,NORN Riverside Hotel,,,,,,"NORN Riverside Hotel Your Stay Check-in 7 Sep 2026 Check-out 8 Sep 2026 No. of Nights 1 No. of Rooms 1 Edit dates & guests Refine your search Price range: ฿ 1,000 - 3,500 Room Type: Superior King Deluxe balcony Deluxe Twin Deluxe plus balcony Family Premier Riverfront Room with Jacuzzi Panoramic Riverview Room Rate type: Non Refund Room only",tab-all,,,,,2 Adult,,1260.00,,THB,未知,未知,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/NORN-Riverside-Hotel-Bangkok-Noi-Bangkok-TH/search?tid=b90c3142168b45cc50d06687f45c1065,"{""优惠标签"": """", ""入住人数"": ""2 Adult"", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""1260.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,6e97557ec7118c3faaa775692083978d97eeedf9058d323287fd15112bcce2d4,6a8b3e13785338bad436fc1c9b47cbec1dad5b27bf8b07cf1dc06125327f550a,20260907-001955-csv-a75a6c42,,,,
d62c79766eb1e9361b43685a9eacd5b52e0ecb269cf246a78d6737b0d8c5b05a,ChIJUeKRgz-Z4jARqZDvWdpFtAQ,Norn Riverside Bangkok Hotel,official_other,Norn Riverside Bangkok Hotel,,room_2df46518b9c791e70d,Booking Summary,,,,,,Booking Summary Room No. 1 No Room Rates/Packages selected. Grand Total 0/1 Room added ฿0.00 View Price Breakdown CONFIRM,rate_99ff5c8b57d06200b2,,,,,,,0.00,,THB,未知,未知,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/NORN-Riverside-Hotel-Bangkok-Noi-Bangkok-TH/search?tid=b90c3142168b45cc50d06687f45c1065,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""0.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,80c85649570cc0820546d2d04a93e9cb9ca5531f3a3eb4bfa9f378200442f4d5,5f121584628c34c5b5c1cc6adc586c0da30d0dc8bebcae67618e1313b4cab231,20260907-001955-csv-a75a6c42,,,,
38d397112957ab04ab6b511bd4c9438fad4e2694b4f49f74f0d8fbfbfd44f84e,ChIJUeKRgz-Z4jARqZDvWdpFtAQ,Norn Riverside Bangkok Hotel,official_other,Norn Riverside Bangkok Hotel,,room_b0a400bda708e6a799,Price Breakdown Rate,,,,,2,Price Breakdown Rate Room No. 1 Arrival Date: 7 Sep 2026 - 8 Sep 2026 (Total Nights 1 Nights) Guest: 2 Adult 0 Children (Age of children N/A) Promotion Name: Room Type: Meal Plan: Room Only Discount - ฿ 0.00 Discount per booking - ฿ 0.00 Surcharge ฿ NaN .currency-note { font-size: .75rem; line-height: 1.25; margin-top: 1em; } AED - Arab Emirate DirhamAUD - Australia DollarCHF - Switzerland FrancCNY - Chinese YuanDKK - Denmark KroueEUR - Euro Member CountriesGBP - UK PoundHKD - Hong Kong DollarIDR - Indonesia RupiahINR - India RupeeJPY - Japan YenKRW - Korean WonLAK - Laotian KipMMK - Myanmar KyatMXN - Mexico PesoMYR - Malaysia RinggitNZD - New Zealand DollarPHP - Philippines PesoRUB - Russia RubleSEK - Sweden KronaSGD - Singapore DollarTHB - Thai BahtTWD - Taiwan New DollarUSD - US DollarVND - Viet Nam Dong The currency that is displaying here is just for your reference only. Room Total Price ฿ NaN Discount (Code applied ) - ฿ 0.00 Grand Total ฿ NaN W/Taxes & Fees,rate_60992ae09fb1267b03,,,,,,,0.00,,THB,未知,未知,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/NORN-Riverside-Hotel-Bangkok-Noi-Bangkok-TH/search?tid=b90c3142168b45cc50d06687f45c1065,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""0.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20f2209d7e4ecb71efd76ddbcec3c58984264a5338b31364e4d8b82ab9a1e5d4,2b03b5adf4fca02a4e0986ada82169ade59212d369b5b7f17756502e8a1262fe,20260907-001955-csv-a75a6c42,,,,
a7caea5af4c6e167ab7d60f9dec9d501b4613ff565a5bbb7b1bdace5aaaf19d8,ChIJVdNtOBKZ4jAR3BlZta_yNN4,Siri Oriental Bangkok Hotel,official_other,Siri Oriental Bangkok Hotel,5112,12373,Grand Deluxe with Bathtub,,,,,2,Grand Deluxe with Bathtub,,,,,,,,,,THB,未知,未知,2026-09-03,2026-09-04,https://ibe.hoteliers.guru/ibe/en/Siri-Oriental-Bangkok-Hotel-Phanakorn-Bangkok-TH/search?tid=1001aeee4da634d4cf245d4ac56fba6f,Grand Deluxe with Bathtub,T2,,待人工核验,否,未取得售卖方案或尚未通过T4人工复核,5e4dbff5baa659d5c76d28022dfe159b426bd500fa95b7c5f713eba3bf7e1168,,20260907-003922-csv-f52bd5d0,,,,
172f3af1214bc39e0cad27b2352e30fefca7f0fe069cb4d00b059a58a0e2a7e6,ChIJVdNtOBKZ4jAR3BlZta_yNN4,Siri Oriental Bangkok Hotel,official_other,Siri Oriental Bangkok Hotel,5112,7316,Deluxe Double Room,,,,,2,Deluxe Double Room,,,,,,,,,,THB,未知,未知,2026-09-03,2026-09-04,https://ibe.hoteliers.guru/ibe/en/Siri-Oriental-Bangkok-Hotel-Phanakorn-Bangkok-TH/search?tid=1001aeee4da634d4cf245d4ac56fba6f,Deluxe Double Room,T2,,待人工核验,否,未取得售卖方案或尚未通过T4人工复核,bc2cdd5045af38abef8fb2b77bfdc6f83d5b87896cc3b40b93c885c4e413b775,,20260907-003922-csv-f52bd5d0,,,,
ccd5b38c768063cc9ac343a92058bbd430a58055107516a51e0a68d5b4fadbf4,ChIJVdNtOBKZ4jAR3BlZta_yNN4,Siri Oriental Bangkok Hotel,official_other,Siri Oriental Bangkok Hotel,5112,7317,Deluxe Twin Room,,,,,2,Deluxe Twin Room,,,,,,,,,,THB,未知,未知,2026-09-03,2026-09-04,https://ibe.hoteliers.guru/ibe/en/Siri-Oriental-Bangkok-Hotel-Phanakorn-Bangkok-TH/search?tid=1001aeee4da634d4cf245d4ac56fba6f,Deluxe Twin Room,T2,,待人工核验,否,未取得售卖方案或尚未通过T4人工复核,e457f92d0916150893afbb17b7944d3b3c50634549ea9b88fd2bb7d678b06009,,20260907-003922-csv-f52bd5d0,,,,
15e00972814634e45f1de5b76c8712c7d5e5b5e6857ad7ac6b7267f2146a34c7,ChIJVdNtOBKZ4jAR3BlZta_yNN4,Siri Oriental Bangkok Hotel,official_other,Siri Oriental Bangkok Hotel,5112,7318,Deluxe Triple Room,,,,,2,Deluxe Triple Room,,,,,,,,,,THB,未知,未知,2026-09-03,2026-09-04,https://ibe.hoteliers.guru/ibe/en/Siri-Oriental-Bangkok-Hotel-Phanakorn-Bangkok-TH/search?tid=1001aeee4da634d4cf245d4ac56fba6f,Deluxe Triple Room,T2,,待人工核验,否,未取得售卖方案或尚未通过T4人工复核,3e2d67527da8abeb4dfc959d09dedac3c46fb2f739a1ce21979e9cb5f3ff9eb3,,20260907-003922-csv-f52bd5d0,,,,
3dcb7484c4ef6c6a4da6d67f057c4fac97b51005e7e8f3e26600dcc939335280,ChIJVdNtOBKZ4jAR3BlZta_yNN4,Siri Oriental Bangkok Hotel,official_other,Siri Oriental Bangkok Hotel,5112,7319,3 Single Bed Corner Room with Balcony,,,,,3,3 Single Bed Corner Room with Balcony,,,,,,,,,,THB,未知,未知,2026-09-03,2026-09-04,https://ibe.hoteliers.guru/ibe/en/Siri-Oriental-Bangkok-Hotel-Phanakorn-Bangkok-TH/search?tid=1001aeee4da634d4cf245d4ac56fba6f,3 Single Bed Corner Room with Balcony,T2,,待人工核验,否,未取得售卖方案或尚未通过T4人工复核,f2f57d5fa863c06f211eb1a64df4b60db99d9cb75421b51b922e30e031e9d364,,20260907-003922-csv-f52bd5d0,,,,
80dc579594df34fd8469cab86182b3968f2243128b8be5a668628d2d075a30b7,ChIJVdNtOBKZ4jAR3BlZta_yNN4,Siri Oriental Bangkok Hotel,official_other,Siri Oriental Bangkok Hotel,,room_53e715c1a2bac3265a,Room No. 1,,,,,2,Room No. 1 Arrival Date: 3 Sep 2026 - 4 Sep 2026 (Total Nights 1 Nights) Guest: 2 Adult 0 Children (Age of children N/A) Promotion Name: Room Type: Meal Plan: Room Only Discount - ฿ 0.00 Discount per booking - ฿ 0.00 Surcharge ฿ NaN,rate_b3717d4a1b78fc19ab,,,,,,,0.00,,THB,未知,未知,2026-09-03,2026-09-04,https://ibe.hoteliers.guru/ibe/en/Siri-Oriental-Bangkok-Hotel-Phanakorn-Bangkok-TH/search?tid=99390a6843f71e4f9a21f3e739e03356,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""0.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,785ca5d8a2dc0fc6aa017e9525bfa4ab846fc10af3013a9755c9f661980faa19,38855effb1a40305d32e3e24f674a54a1003327981565b9e1810e75c22ca4d8a,20260907-001955-csv-a75a6c42,,,,
3cdb97c2e1e350ac08f3e41b7593d927ab926fa8dadb1ae92564d85f87f8eb83,ChIJVdNtOBKZ4jAR3BlZta_yNN4,Siri Oriental Bangkok Hotel,official_other,Siri Oriental Bangkok Hotel,,room_8b71dc3422420d97d3,Price Breakdown Rate,,,,,2,Price Breakdown Rate Room No. 1 Arrival Date: 3 Sep 2026 - 4 Sep 2026 (Total Nights 1 Nights) Guest: 2 Adult 0 Children (Age of children N/A) Promotion Name: Room Type: Meal Plan: Room Only Discount - ฿ 0.00 Discount per booking - ฿ 0.00 Surcharge ฿ NaN .currency-note { font-size: .75rem; line-height: 1.25; margin-top: 1em; } AED - Arab Emirate DirhamAUD - Australia DollarCHF - Switzerland FrancCNY - Chinese YuanDKK - Denmark KroueEUR - Euro Member CountriesGBP - UK PoundHKD - Hong Kong DollarIDR - Indonesia RupiahINR - India RupeeJPY - Japan YenKRW - Korean WonLAK - Laotian KipMMK - Myanmar KyatMXN - Mexico PesoMYR - Malaysia RinggitNZD - New Zealand DollarPHP - Philippines PesoRUB - Russia RubleSEK - Sweden KronaSGD - Singapore DollarTHB - Thai BahtTWD - Taiwan New DollarUSD - US DollarVND - Viet Nam Dong The currency that is displaying here is just for your reference only. Room Total Price ฿ NaN Service charge ฿ NaN Government Tax ฿ NaN Discount (Code applied ) - ฿ 0.00 Grand Total ฿ NaN W/Taxes & Fees,rate_cbc66efca68e873b0f,,,,,,,0.00,,THB,未知,未知,2026-09-03,2026-09-04,https://ibe.hoteliers.guru/ibe/en/Siri-Oriental-Bangkok-Hotel-Phanakorn-Bangkok-TH/search?tid=99390a6843f71e4f9a21f3e739e03356,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""0.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,03e2fed9b57199699b372a4881823e8676e0f0989a8f5bb9431d31aae66da103,f0643919697108a83b3fade52faff204031242864e2a4b945f68c3b34055ce0d,20260907-001955-csv-a75a6c42,,,,
95fd1818b1b29daae38c9e8e163275c1f33f8a0eb98b873fd09835604be666f0,ChIJVdNtOBKZ4jAR3BlZta_yNN4,Siri Oriental Bangkok Hotel,official_other,Siri Oriental Bangkok Hotel,,room_aa50e6ece816c788c4,Price Breakdown Package,,,,,2,Price Breakdown Package Room No. 1 Arrival Date: 3 Sep 2026 - 4 Sep 2026 (Total Nights 1 Nights) Guest: 2 Adult 0 Children (Age of children N/A) Package Name: Room Type: Meal Plan: Room Only ฿ 0.00 Package Rate ฿ NaN Adult Rate ฿ NaN Child Rate ฿ NaN Compulsory Extra Bed for Adult ฿ NaN Compulsory Extra Bed for Child Package rate for children who share existing bed with adult. ฿ NaN undefined Extended Night ฿ NaN Surcharge NaN .currency-note { font-size: .75rem; line-height: 1.25; margin-top: 1em; } AED - Arab Emirate DirhamAUD - Australia DollarCHF - Switzerland FrancCNY - Chinese YuanDKK - Denmark KroueEUR - Euro Member CountriesGBP - UK PoundHKD - Hong Kong DollarIDR - Indonesia RupiahINR - India RupeeJPY - Japan YenKRW - Korean WonLAK - Laotian KipMMK - Myanmar KyatMXN - Mexico PesoMYR - Malaysia RinggitNZD - New Zealand DollarPHP - Philippines PesoRUB - Russia RubleSEK - Sweden KronaSGD - Singapore DollarTHB - Thai BahtTWD - Taiwan New DollarUSD - US DollarVND - Viet Nam Dong The currency that is displaying here is just for your reference only. Package Total Price ฿ 0.00 Service charge ฿ 0.00 Government Tax ฿ 0.00 Discount (Code applied ) - ฿ 0.00 Grand Total ฿ 0.00 W/Taxes & Fees,rate_a73f0296008f24a989,,,,,,,0.00,,THB,未知,未知,2026-09-03,2026-09-04,https://ibe.hoteliers.guru/ibe/en/Siri-Oriental-Bangkok-Hotel-Phanakorn-Bangkok-TH/search?tid=99390a6843f71e4f9a21f3e739e03356,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""0.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,9d295255e5818e111704c60177c3711b9f09496dfabfaaf8b5a6b32dca16fbe3,cdbee562345e0a80baf8f5a91ceaf0bdb0fd102c0d280d2184413993ac169a8a,20260907-001955-csv-a75a6c42,,,,
0c99b945794205e129b4693b2a746b0b2fbec234c988f7cefff2f1b1d9f06d5a,ChIJZTiLx92Y4jARaoCZW0M2Zew,曼谷千禧希尔顿酒店,tripening,Tripening Hotels,4661896,04367d3a-d968-5279-a55e-b35a3f4b1f4a,King Family Room,,,,,2,King Family Room,,,,,,,,,,,未知,未知,2026-10-22,2026-10-23,https://www.tripening.com/hotels/th-10-bangkok/4661896-millennium-hilton-bangkok?checkin-date=2026-10-22&checkout-date=2026-10-23&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=258.44&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,King Family Room,R,,已隔离,否,未取得售卖方案或尚未通过T4人工复核,ea92ec49da38aad1c50d064ab3be8c23f3627913b8fc41bc5ee1740e82e68ee0,,20260903-195559-csv-ce63de57,,,,
4e90a6542d72925fc6bc9a83a4c1344c0e835df47baa124f382b3fe193307c6d,ChIJZTiLx92Y4jARaoCZW0M2Zew,曼谷千禧希尔顿酒店,tripening,Tripening Hotels,4661896,18d17a1c-fb7e-5cc7-b521-5a4dc489f0df,Family Suite,,,,,2,Family Suite,,,,,,,,,,USD,未知,未知,2026-10-22,2026-10-23,https://www.tripening.com/hotels/th-10-bangkok/4661896-millennium-hilton-bangkok?checkin-date=2026-10-22&checkout-date=2026-10-23&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=258.44&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,Family Suite,R,,已隔离,否,未取得售卖方案或尚未通过T4人工复核,e5d0a5fa95ba551fa9c1e436b34ad5edf54ad4dc81dd8f939bc1dd9cc80a6445,,20260907-003922-csv-f52bd5d0,,,,
f48e848bb742bb1523b47b5dc6b98514c54aabbbf4e4bce5e51a642c2367739c,ChIJZTiLx92Y4jARaoCZW0M2Zew,曼谷千禧希尔顿酒店,tripening,Tripening Hotels,4661896,1soFTKl6HFBok,Executive 2 Beds,[object Object],,,,2,Executive 2 Beds,,,,,,,,,,,未知,未知,2026-10-22,2026-10-23,https://www.tripening.com/hotels/th-10-bangkok/4661896-millennium-hilton-bangkok?checkin-date=2026-10-22&checkout-date=2026-10-23&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=258.44&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,Executive 2 Beds,R,,已隔离,否,未取得售卖方案或尚未通过T4人工复核,92b24060178cd999947fc348e66f9974786ef27205c0d15f7b5536a933b3b3ec,,20260903-195559-csv-ce63de57,,,,
7de7bd551d7bb79a625f588629196285a47f67046c5b61b191fd7659bab1acd9,ChIJZTiLx92Y4jARaoCZW0M2Zew,曼谷千禧希尔顿酒店,tripening,Tripening Hotels,4661896,1soFTKl6HG9uo,Executive 1 King Bed,[object Object],,,,2,Executive 1 King Bed,,,,,,,,,,,未知,未知,2026-10-22,2026-10-23,https://www.tripening.com/hotels/th-10-bangkok/4661896-millennium-hilton-bangkok?checkin-date=2026-10-22&checkout-date=2026-10-23&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=258.44&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,Executive 1 King Bed,R,,已隔离,否,未取得售卖方案或尚未通过T4人工复核,128d4b79e72e45b76a38b491281c1ba9144c3c4aa3aad830f7a60559861e5333,,20260903-195559-csv-ce63de57,,,,
e3bf976f8757300c3b779933abd72dfdef2d5956a91e04a985487ee1c73276b6,ChIJZTiLx92Y4jARaoCZW0M2Zew,曼谷千禧希尔顿酒店,tripening,Tripening Hotels,4661896,61gcfRlq1VvbJC,Panoramic Executive Suite,,,,,2,Panoramic Executive Suite,,,,,,,,,,USD,未知,未知,2026-10-22,2026-10-23,https://www.tripening.com/hotels/th-10-bangkok/4661896-millennium-hilton-bangkok?checkin-date=2026-10-22&checkout-date=2026-10-23&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=258.44&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,Panoramic Executive Suite,R,,已隔离,否,未取得售卖方案或尚未通过T4人工复核,4c1425e7ffa03f33a1afa389aeb99c4a518b7c46ed26d34ca1419433f07398bc,,20260907-003922-csv-f52bd5d0,,,,
791e284849f49ce02e9a086b02f6fac62cb280b3bf46c208f38d7ace02b0abd6,ChIJZTiLx92Y4jARaoCZW0M2Zew,曼谷千禧希尔顿酒店,tripening,Tripening Hotels,4661896,73e28b0a-24d6-5d29-8e87-27607c9b79e5,King Executive Room With Lounge Access,,,,,2,King Executive Room With Lounge Access,,,,,,,,,,USD,未知,未知,2026-10-22,2026-10-23,https://www.tripening.com/hotels/th-10-bangkok/4661896-millennium-hilton-bangkok?checkin-date=2026-10-22&checkout-date=2026-10-23&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=258.44&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,King Executive Room With Lounge Access,R,,已隔离,否,未取得售卖方案或尚未通过T4人工复核,8014aebf4ec1e3f0a0a816b92d26f9e747d91ededdc4bcc4c8c81d8b1365aba2,,20260907-003922-csv-f52bd5d0,,,,
bed33ce9722f5a325caac2b48b0adba68b21d8a53f75b1c3825f2794fcabff0e,ChIJZTiLx92Y4jARaoCZW0M2Zew,曼谷千禧希尔顿酒店,tripening,Tripening Hotels,4661896,ee38b8ac-8533-59f3-ae30-af7d29232153,Panoramic Executive Suite With Lounge Access,,,,,2,Panoramic Executive Suite With Lounge Access,,,,,,,,,,,未知,未知,2026-10-22,2026-10-23,https://www.tripening.com/hotels/th-10-bangkok/4661896-millennium-hilton-bangkok?checkin-date=2026-10-22&checkout-date=2026-10-23&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=258.44&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,Panoramic Executive Suite With Lounge Access,R,,已隔离,否,未取得售卖方案或尚未通过T4人工复核,a292de88c7b868d556bcbbadb0252e2ebdb8495fac8aa9652bbcbf56765f850e,,20260903-195559-csv-ce63de57,,,,
35067fffd05d43e9509284396eaaaa26c41a7f5515807e0a79c067dc20e140d0,ChIJZTiLx92Y4jARaoCZW0M2Zew,曼谷千禧希尔顿酒店,tripening,Tripening Hotels,4661896,lTny1BR9BjG,Family,,,,,2,Family,,,,,,,,,,USD,未知,未知,2026-10-22,2026-10-23,https://www.tripening.com/hotels/th-10-bangkok/4661896-millennium-hilton-bangkok?checkin-date=2026-10-22&checkout-date=2026-10-23&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=258.44&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,Family,R,,已隔离,否,未取得售卖方案或尚未通过T4人工复核,638d03c6bbb4aa8386e6fde90f5273b56c501a7602067e649886b70a4e7ce0ec,,20260907-003922-csv-f52bd5d0,,,,
19d89f1320ec77f94172927025d43d35cd7166a25a5b87aa9f0df955507466b9,ChIJZTiLx92Y4jARaoCZW0M2Zew,曼谷千禧希尔顿酒店,trivago_deals,trivago DEALS,H104091,Standard Room With Sofa (River View),Standard Room With Sofa (River View),,,,,,,8b9b7459-7c04-41a8-8033-5e8872397d7c,,,,,,,208,,USD,未知,未知,2026-10-22,2026-10-23,https://www.trivago.deals/hotels/thailand_th_bangkok/104091_millennium-hilton-bangkok?checkIn=2026-10-22&checkOut=2026-10-23&placeId=H104091&campaignName=TrivagoDeals_Google_US&currencyCode=USD&dealkey_redacted=1&countryCode=US&languageCode=en&rule=Google_US&site=mapresults&ads=&priceDisplayedTotal=229.00&priceDisplayedTax=20.82&device=desktop&adults=2&children=0,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""208"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,659a4fefcc7bce6cbb5e200c93d26b744ded28d19b8c2c9b41abeb32bfb764c4,e2f0042c39bf85ce09bca12ff751741b654bc17f95f3ab7d5529095a8362622d,20260907-003922-csv-f52bd5d0,,,,
