id,alias,normalizedAlias,targetType,targetId,resolveMode,geocodeLat,geocodeLng,targetCell,targetCellR9,cellComputedAt,adminScope,priority,mentionCount,aliasSource,status,sourceId,externalIds,batchId,dataQuality,createdAt,updatedAt,lastSeenAt,contentHash
pa_8bcccd33258d,ANDZO·安屿洲朗集酒店(喷水池民生路店),ANDZO·安屿洲朗集酒店,Accommodation,hotel_ctrip_135383852,点半径,,,88400c0c6dfffff,89400c0c6cbffff,2026-09-16,admin_520103_a3fc0032,45,0,平台别名,启用,src_grid_derive,"[""alias:ANDZO·安屿洲朗集酒店(喷水池民生路店):Accommodation:hotel_ctrip_135383852""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,cd5d2b2b8b5287fa6c5237ec286b7791b7b20e1f5f94342942e6a20e0ef907de
pa_30cefd72ae3d,ANDZO·安屿洲朗集酒店,ANDZO·安屿洲朗集酒店,Accommodation,hotel_ctrip_135383852,点半径,,,88400c0c6dfffff,89400c0c6cbffff,2026-09-16,admin_520103,35,0,人工补录,启用,src_grid_derive,"[""alias:ANDZO·安屿洲朗集酒店:Accommodation:hotel_ctrip_135383852""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,4ba71196a8ccb538856bde32aab9789ec359c0393821cdc53984eb7b4c813399
pa_75e9608aeb8c,ANDZO·安屿洲酒店(贵阳观山湖公园林城西路地铁站店),ANDZO·安屿洲酒店,Accommodation,hotel_ctrip_119370169,点半径,,,88400c766dfffff,89400c766d3ffff,2026-09-16,admin_520115_a1dc1c89,45,0,平台别名,启用,src_grid_derive,"[""alias:ANDZO·安屿洲酒店(贵阳观山湖公园林城西路地铁站店):Accommodation:hotel_ctrip_119370169""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,7b3be6dd7efe22f4a8c3dc88e01799cdc8429af59ce427cea190fab722ff9b73
pa_69cf55219b10,ANDZO·安屿洲酒店,ANDZO·安屿洲酒店,Accommodation,hotel_ctrip_119370169,点半径,,,88400c766dfffff,89400c766d3ffff,2026-09-16,admin_520115,35,0,人工补录,启用,src_grid_derive,"[""alias:ANDZO·安屿洲酒店:Accommodation:hotel_ctrip_119370169""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,7067bb23c729ceb8f711e6ebcda17d8d9e0f2904966aee9f538273e6ef8ed440
alias_9525a4ee-d100-49af-bdbd-71b4bde62d79,ARTEASG,ARTEASG,FoodAndBeverage,food_0812ded9-760e-4532-9602-917359c9175b,点半径,,,88400c0c47fffff,89400c0c477ffff,2026-09-16,admin_520102,70,,平台别名,启用,src_amap,"[""alias:ARTEASG:FoodAndBeverage:food_0812ded9-760e-4532-9602-917359c9175b""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,6fb66e37f7f30a7bfe344edcf0a9bd5a68c277e6666500addee0f9e6e5f79c96
alias_bf3697d5-897a-413c-b329-19a0f1a846ec,About Bread(咖啡·面包·新华路店),About Bread,FoodAndBeverage,food_fd604308-9947-40d9-a182-7eb544405d8b,点半径,,,88400c0f11fffff,89400c0f103ffff,2026-09-16,admin_520102,70,,平台别名,启用,src_amap,"[""alias:About Bread(咖啡·面包·新华路店):FoodAndBeverage:food_fd604308-9947-40d9-a182-7eb544405d8b""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,854142adea5116f578f9494e84a986f7f0f71ffb98b0ea99b438f364d3a95fa8
alias_dc99f242-cb40-41aa-a703-c82401c4f7b8,Addiction 410 coffee,Addiction 410 coffee,FoodAndBeverage,food_1d421896-3f12-4c25-a4b3-16dfb04e9ab6,点半径,,,88400c0899fffff,89400c0899bffff,2026-09-16,admin_520103,70,,平台别名,启用,src_amap,"[""alias:Addiction 410 coffee:FoodAndBeverage:food_1d421896-3f12-4c25-a4b3-16dfb04e9ab6""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,a9e0f5abba378d4caa8e1f1d0836f187bddc19ea3d5238ae79e62b1ba320a36f
alias_d373a109-b2dd-4d18-84a6-57f69963b6cb,Alaka Richi法式Brunch,Alaka Richi法式Brunch,FoodAndBeverage,food_b39f241f-5cb0-4d0c-9d38-892aba25fd1b,点半径,,,88400c0d81fffff,89400c0d80bffff,2026-09-16,admin_520115,70,,平台别名,启用,src_amap,"[""alias:Alaka Richi法式Brunch:FoodAndBeverage:food_b39f241f-5cb0-4d0c-9d38-892aba25fd1b""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,67f324ebe03205ae7f3c435a5e4d2e0ea99b96e425f55ded79566e9d4cddf007
alias_64b520c6-7c99-476f-a762-39fbe820bf4d,AmourCoffee,AmourCoffee,FoodAndBeverage,food_09d3f43b-2d83-4547-92b7-4ca25a4bce38,点半径,,,88400c0e55fffff,89400c0e543ffff,2026-09-16,admin_520111,70,,平台别名,启用,src_amap,"[""alias:AmourCoffee:FoodAndBeverage:food_09d3f43b-2d83-4547-92b7-4ca25a4bce38""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,55cb1d96d86199f5a3bfdb3d8a77d327fe15efc51e69d46f78fc40abb99a8410
pa_d747fa885f00,AnKo安可·云三十酒店(贵阳观山湖省人民医院会展城店),AnKo安可·云三十酒店,Accommodation,hotel_ctrip_130716453,点半径,,,88400c0db5fffff,89400c0db47ffff,2026-09-16,admin_520115_a1dc1c89,45,,平台别名,启用,src_grid_derive,"[""alias:AnKo安可·云三十酒店(贵阳观山湖省人民医院会展城店):Accommodation:hotel_ctrip_130716453""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,7d62327d1c53c080813c8d9fd1375bf9e0e0463ee4da631c6c409e5b995372ef
pa_35f1dd4b6d46,Annie漫夕智能民宿(贵阳花果园购物中心店),Annie漫夕智能民宿,Accommodation,hotel_ctrip_127689210,点半径,,,88400c0c47fffff,89400c0c463ffff,2026-09-16,admin_520102_e4faf8f5,45,,平台别名,启用,src_grid_derive,"[""alias:Annie漫夕智能民宿(贵阳花果园购物中心店):Accommodation:hotel_ctrip_127689210""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,08927bab97c14f094882daff61404cacbd52e597fe5c02dd813ba68c6f4cb059
pa_6fb65bcec1da,Asher·云上拾海观景酒店(贵阳花果园财富广场店),Asher·云上拾海观景酒店,Accommodation,hotel_ctrip_131686929,点半径,,,88400c0c51fffff,89400c0c517ffff,2026-09-16,admin_520102_e4faf8f5,45,,平台别名,启用,src_grid_derive,"[""alias:Asher·云上拾海观景酒店(贵阳花果园财富广场店):Accommodation:hotel_ctrip_131686929""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,945211c6dd078b3a1f7280a4a4e2ec817dadf81bf0556c06f1563c2ac0591280
pa_875a8cb19c5b,Aster·星游海棠美景汤池酒店(贵阳甲秀楼青云市集店),Aster·星游海棠美景汤池酒店,Accommodation,hotel_ctrip_134026457,点半径,,,88400c0f17fffff,89400c0f167ffff,2026-09-16,admin_520102_e4faf8f5,45,0,平台别名,启用,src_grid_derive,"[""alias:Aster·星游海棠美景汤池酒店(贵阳甲秀楼青云市集店):Accommodation:hotel_ctrip_134026457""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,99d3c5ff5558827953f3c8e7d65c3b997531332ef7141a6b57a0a0f5603e8b66
pa_d890fa250b5e,Aster·星游海棠美景汤池酒店,Aster·星游海棠美景汤池酒店,Accommodation,hotel_ctrip_134026457,点半径,,,88400c0f17fffff,89400c0f167ffff,2026-09-16,admin_520102,35,0,人工补录,启用,src_grid_derive,"[""alias:Aster·星游海棠美景汤池酒店:Accommodation:hotel_ctrip_134026457""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,71b26e45479d48d6f496ba12a5f087a24c4094ee21dfbdf699e687094d427bbf
pa_2900488e651a,A·C铝城记忆文创园地面停车场,A·C铝城记忆文创园地面停车场,TransitFacility,transitfacility_amap_B0L30UKBT0,点半径,,,88400c7291fffff,89400c72907ffff,2026-09-16,admin_520113,65,,官方名,启用,src_grid_derive,"[""alias:A·C铝城记忆文创园地面停车场:TransitFacility:transitfacility_amap_B0L30UKBT0""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,e7c7d3a8cfaea56e8f63000f7b22d4656e9bceca4e84ee1842b8b00f31563058
pa_3fb66f2ea426,A·C铝城记忆文创园地面停车场(出入口),A·C铝城记忆文创园地面停车场,TransitFacility,transitfacility_amap_B0L30ULHAU,点半径,,,88400c729bfffff,89400c729abffff,2026-09-16,admin_520113,65,,官方名,启用,src_grid_derive,"[""alias:A·C铝城记忆文创园地面停车场(出入口):TransitFacility:transitfacility_amap_B0L30ULHAU""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,b21e8974f302f9b4be66a66f1a06333ccbf04df01a211f96a741e452bf823936
pa_d07e7d3c24ed,A住宿,A住宿,Accommodation,hotel_ctrip_50462865,点半径,,,88400c0461fffff,89400c0461bffff,2026-09-16,admin_520111_74414d97,45,,平台别名,启用,src_grid_derive,"[""alias:A住宿:Accommodation:hotel_ctrip_50462865""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,5a9dc667c7ae75ee865a75c6c37c611b5906925f55c5608d137a0b417e56f8ed
alias_4fa0888e-7051-48e6-9f91-834825905da6,A牛自助牛肉火锅餐厅(贵阳美的店),A牛自助牛肉火锅餐厅,FoodAndBeverage,food_b688c807-808c-4e7d-a396-74e6a6c02c7d,点半径,,,88400c0d87fffff,89400c0d873ffff,2026-09-16,admin_520115,70,,平台别名,启用,src_amap,"[""alias:A牛自助牛肉火锅餐厅(贵阳美的店):FoodAndBeverage:food_b688c807-808c-4e7d-a396-74e6a6c02c7d""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,6ed812bc21a9c3d459a7181d62d23d20e233b9a81578e88a2151373f8dfa2c67
alias_5a500f8a-66bf-40cc-b11c-3b62ea7af4a6,BARU布鲁咖啡,BARU布鲁咖啡,FoodAndBeverage,food_1409ee72-fb32-4efe-9884-b6906a459c3b,点半径,,,88400c0e0bfffff,89400c0e0b7ffff,2026-09-16,admin_520111,70,,平台别名,启用,src_amap,"[""alias:BARU布鲁咖啡:FoodAndBeverage:food_1409ee72-fb32-4efe-9884-b6906a459c3b""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,7719a0be7b9ca2aad19aaf6b4b59915daf903f5c938f24b9b4bc2009bbd904d1
alias_197c9843-f6cf-4d32-8c9f-37eb656efea9,BE Outdoor餐吧(电力巷28号院店),BE Outdoor餐吧,FoodAndBeverage,food_a2a195f0-5c32-4b89-ba54-b8525785a77b,点半径,,,88400c0f11fffff,89400c0f10fffff,2026-09-16,admin_520102,70,,平台别名,启用,src_amap,"[""alias:BE Outdoor餐吧(电力巷28号院店):FoodAndBeverage:food_a2a195f0-5c32-4b89-ba54-b8525785a77b""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,3ad0a9118f8352d87ddd7452a3874cfa5c87857c95914df96ec15e290e53ab9b
pa_cb9d9547671d,BK·贝壳酒店(花溪大学城店),BK·贝壳酒店,Accommodation,hotel_ctrip_132997512,点半径,,,88400c0633fffff,89400c06337ffff,2026-09-16,admin_520111_74414d97,45,0,平台别名,启用,src_grid_derive,"[""alias:BK·贝壳酒店(花溪大学城店):Accommodation:hotel_ctrip_132997512""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,9bfa8e415ba680b6b3168cbf638954879b859468e67ece320068453d7ce2bf3e
pa_469728504f1c,BK·贝壳酒店,BK·贝壳酒店,Accommodation,hotel_ctrip_132997512,点半径,,,88400c0633fffff,89400c06337ffff,2026-09-16,admin_520111,35,0,人工补录,启用,src_grid_derive,"[""alias:BK·贝壳酒店:Accommodation:hotel_ctrip_132997512""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,c07f669eb059184d5d7d73d2a631a898fc59856a00a8aa31a4faa27701181994
alias_1b6414ee-5ecf-4b80-907e-87d23d6db518,BLINK GARMENT,BLINK GARMENT,FoodAndBeverage,food_504f19a9-64db-4c13-9830-ff292f5f4499,点半径,,,88400c0633fffff,89400c06337ffff,2026-09-16,admin_520111,70,,平台别名,启用,src_amap,"[""alias:BLINK GARMENT:FoodAndBeverage:food_504f19a9-64db-4c13-9830-ff292f5f4499""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,361a82862907d71dbf485abb7f38bdfcc13ee0c883162ef0f0359d905d099072
alias_85ed08c3-ce1a-478c-85ad-9f39c3af9ad6,BOBO韩式炸鸡,BOBO韩式炸鸡,FoodAndBeverage,food_0e52ea12-a5a0-4637-81fa-ade5769aa4b0,点半径,,,88400c38ebfffff,89400c38ebbffff,2026-09-16,admin_520181,70,,平台别名,启用,src_amap,"[""alias:BOBO韩式炸鸡:FoodAndBeverage:food_0e52ea12-a5a0-4637-81fa-ade5769aa4b0""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,bfe325da6dee4c717e477b5e5b58fe25cb546a4a418f6184fcd2ce81d0375996
alias_c72900fe-86a2-44ec-8a33-db60f4613a77,BOOCURCHICKEN不可炸鸡(未来方舟店),BOOCURCHICKEN不可炸鸡,FoodAndBeverage,food_aafcf9d9-4cae-4517-ac37-ee63adc22be0,点半径,,,88400c0899fffff,89400c0899bffff,2026-09-16,admin_520103,70,,平台别名,启用,src_amap,"[""alias:BOOCURCHICKEN不可炸鸡(未来方舟店):FoodAndBeverage:food_aafcf9d9-4cae-4517-ac37-ee63adc22be0""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,5cd0c0719054040844d50a30bc8b7a9157de7af463ccafc2a6baaaf33bee6bd0
alias_99219403-20ef-4654-ad03-9357099827ff,BUYONE百萬茶咖·素粉(金融SOHO西座店),BUYONE百萬茶咖·素粉,FoodAndBeverage,food_29af499b-d63d-4e9c-aa6c-1628ec22459f,点半径,,,88400c0dabfffff,89400c0daa3ffff,2026-09-16,admin_520115,70,,平台别名,启用,src_amap,"[""alias:BUYONE百萬茶咖·素粉(金融SOHO西座店):FoodAndBeverage:food_29af499b-d63d-4e9c-aa6c-1628ec22459f""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,c85efa65c340ad6d7e55020340b086e5895541989db7448ffd5dadcbf19b86b2
alias_f008da6b-a1c8-4959-9645-c09656bd400a,Baking Library,Baking Library,FoodAndBeverage,food_a4655aac-993c-421e-a371-10c6ee067f71,点半径,,,88400c0d81fffff,89400c0d80bffff,2026-09-16,admin_520115,70,,平台别名,启用,src_amap,"[""alias:Baking Library:FoodAndBeverage:food_a4655aac-993c-421e-a371-10c6ee067f71""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,f6c1d8040d6d5ded879b32c34d67b6534549a75d87e34fe6662d3304772ddfa4
pa_f0eadb8c8698,Balleton Hotel 柏丽顿酒店(贵阳奥体中心店),Balleton Hotel 柏丽顿酒店,Accommodation,hotel_ctrip_134926860,点半径,,,88400c0ca5fffff,89400c0ca47ffff,2026-09-16,admin_520115_a1dc1c89,45,0,平台别名,启用,src_grid_derive,"[""alias:Balleton Hotel 柏丽顿酒店(贵阳奥体中心店):Accommodation:hotel_ctrip_134926860""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,e8567a543b1a56d172b90028a7a4b9c4a152bf64987f1d3f61c4862aa77f5d81
pa_6c44ed94dfd4,Balleton Hotel 柏丽顿酒店,Balleton Hotel 柏丽顿酒店,Accommodation,hotel_ctrip_134926860,点半径,,,88400c0ca5fffff,89400c0ca47ffff,2026-09-16,admin_520115,35,0,人工补录,启用,src_grid_derive,"[""alias:Balleton Hotel 柏丽顿酒店:Accommodation:hotel_ctrip_134926860""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,c80732d0f7c8f9cad120b1327673fe0a531db92e7f87eef48a65b29fd011fd9e
alias_11ea013e-2ae0-4aee-a3eb-23a09b7a8e1d,Balo芭乐烤鸡,Balo芭乐烤鸡,FoodAndBeverage,food_c2dfca59-8bed-4416-a519-86ee62791314,点半径,,,88400c0d5bfffff,89400c0d5a3ffff,2026-09-16,admin_520103,70,,平台别名,启用,src_amap,"[""alias:Balo芭乐烤鸡:FoodAndBeverage:food_c2dfca59-8bed-4416-a519-86ee62791314""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,e81d31ec4eb312f822fde3b07483b88bb0bb197fab5190de44eb17caef6b933d
alias_7cc9452b-e59f-4015-8d64-9f73ec0b3b39,Bambi genesis帮彼,Bambi genesis帮彼,FoodAndBeverage,food_0b1a869d-8446-4377-bc81-795217b3ae31,点半径,,,88400c0f17fffff,89400c0f16bffff,2026-09-16,admin_520102,70,,平台别名,启用,src_amap,"[""alias:Bambi genesis帮彼:FoodAndBeverage:food_0b1a869d-8446-4377-bc81-795217b3ae31""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,a07103b9f57cc4f4b3a3160b8a95b60acb740b786c5482c9de2b1c16c72cf3a3
alias_573d5081-0faa-4e93-b0d9-b85430f3b07c,Bananain蕉内(贵阳万象城店),Bananain蕉内,FoodAndBeverage,food_d0fdc7e5-2af8-4044-b87f-9a9d3fa9dec5,点半径,,,88400c0c4dfffff,89400c0c4c3ffff,2026-09-16,admin_520102,70,,平台别名,启用,src_amap,"[""alias:Bananain蕉内(贵阳万象城店):FoodAndBeverage:food_d0fdc7e5-2af8-4044-b87f-9a9d3fa9dec5""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,ba528eff1e3d6f0f1e9615654ca567a4776fa7d480f0a0db0c03d32e10bbdbd8
pa_4ee880af8d5c,Bangc帮磁酒店(贵阳高铁北站梦想城店),Bangc帮磁酒店,Accommodation,hotel_ctrip_38306951,点半径,,,88400c0dc7fffff,89400c0dc63ffff,2026-09-16,admin_520115_a1dc1c89,45,,平台别名,启用,src_grid_derive,"[""alias:Bangc帮磁酒店(贵阳高铁北站梦想城店):Accommodation:hotel_ctrip_38306951""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,b1f410da22fa90affb169ea0c0f3243fe7cd8010b424a5fd7a42d50b35bb358c
pa_b5906e601f80,Bangc帮磁酒店(贵阳白云公园店),Bangc帮磁酒店,Accommodation,hotel_ctrip_2384623,点半径,,,88400c7741fffff,89400c77457ffff,2026-09-16,admin_520113_f1397b22,45,,平台别名,启用,src_grid_derive,"[""alias:Bangc帮磁酒店(贵阳白云公园店):Accommodation:hotel_ctrip_2384623""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,0eadb634563b51b55cfa9ba5372976cb1086f2cbe6098954df06c61d9b565fea
pa_dd7e42317a37,Bangc帮磁酒店(贵阳观山湖公园林城西路地铁站店),Bangc帮磁酒店,Accommodation,hotel_ctrip_2718403,点半径,,,88400c766dfffff,89400c766d3ffff,2026-09-16,admin_520115_a1dc1c89,45,,平台别名,启用,src_grid_derive,"[""alias:Bangc帮磁酒店(贵阳观山湖公园林城西路地铁站店):Accommodation:hotel_ctrip_2718403""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,8db08c82d56df244568095c86281f34875805e0b7d3c539ad594e5eb18eca1fd
pa_fdeec75bb49b,Bangc帮磁酒店(贵阳高铁北站店),Bangc帮磁酒店,Accommodation,hotel_ctrip_26200981,点半径,,,88400c0dc7fffff,89400c0dc7bffff,2026-09-16,admin_520115_a1dc1c89,45,,平台别名,启用,src_grid_derive,"[""alias:Bangc帮磁酒店(贵阳高铁北站店):Accommodation:hotel_ctrip_26200981""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,5a3c59296999a95a9473b450b388059e4062d635c9940e699901589372ed94df
alias_6c875f1f-aa32-4388-ac11-bfd22894fa93,BeanStar比星咖啡(贵阳观山湖金融城店),BeanStar比星咖啡,FoodAndBeverage,food_0c61119b-373b-4d6b-bd52-bd8f787a1f27,点半径,,,88400c0dbdfffff,89400c0dbdbffff,2026-09-16,admin_520115,70,,平台别名,启用,src_amap,"[""alias:BeanStar比星咖啡(贵阳观山湖金融城店):FoodAndBeverage:food_0c61119b-373b-4d6b-bd52-bd8f787a1f27""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,f120e0759f3c3890c0157310355fa158aa89e773d6d79b278c04ce48805140d8
alias_b5086d1f-7fa7-442c-a3fc-e4db86f410e0,BeanStar比星咖啡(贵阳青云路店),BeanStar比星咖啡,FoodAndBeverage,food_b0f8c052-0b16-4f8e-a9d3-2de4b971c9d5,点半径,,,88400c0f11fffff,89400c0f117ffff,2026-09-16,admin_520102,70,,平台别名,启用,src_amap,"[""alias:BeanStar比星咖啡(贵阳青云路店):FoodAndBeverage:food_b0f8c052-0b16-4f8e-a9d3-2de4b971c9d5""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,7fbacc0cd46957aacfa7555bfd181f80c741ecfa12a5b5e6d6e33ac2836b1e2e
alias_97a9f80e-9a11-4ef7-9faa-265d285bd49e,Berkeley Coffee(富水中路二店),Berkeley Coffee,FoodAndBeverage,food_c19cbde2-1fe7-40c3-8070-1298ddaca82c,点半径,,,88400c0c6dfffff,89400c0c6d3ffff,2026-09-16,admin_520103,70,,平台别名,启用,src_amap,"[""alias:Berkeley Coffee(富水中路二店):FoodAndBeverage:food_c19cbde2-1fe7-40c3-8070-1298ddaca82c""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,1c0db83570888311282830c69cdaa9950e592e0c2ef1604fb1c1ce9d03616ae7
alias_57d87a77-2b5f-49b7-9291-2795ce1fa773,Bigbear韩式炸鸡(进贵大店),Bigbear韩式炸鸡,FoodAndBeverage,food_d6b8923d-6802-4c51-b502-9a63da67aa90,点半径,,,88400c0715fffff,89400c0715bffff,2026-09-16,admin_520111,70,,平台别名,启用,src_amap,"[""alias:Bigbear韩式炸鸡(进贵大店):FoodAndBeverage:food_d6b8923d-6802-4c51-b502-9a63da67aa90""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,8a5948f21fb5b4922f633de5da348e226a78995c56065b5c7306811b0d07e4b2
alias_1c9cf35a-0c3b-4dc7-adb6-38305699fef2,Black Lips小黑唇·日咖夜酒(贵阳友谊路店),Black Lips小黑唇·日咖夜酒,FoodAndBeverage,food_bb7df5ac-e111-4424-af87-a552c0753910,点半径,,,88400c0f33fffff,89400c0f323ffff,2026-09-16,admin_520103,70,,平台别名,启用,src_amap,"[""alias:Black Lips小黑唇·日咖夜酒(贵阳友谊路店):FoodAndBeverage:food_bb7df5ac-e111-4424-af87-a552c0753910""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,46311a48175af5bdef064531cf6066729774473d7244caa27eabd41a5005bafa
pa_e3b0fec4b038,Boc·柏采酒店(贵阳火车站沙冲路地铁站店),Boc·柏采酒店,Accommodation,hotel_ctrip_2300666,点半径,,,88400c0e3dfffff,89400c0e3c3ffff,2026-09-16,admin_520102_e4faf8f5,45,,平台别名,启用,src_grid_derive,"[""alias:Boc·柏采酒店(贵阳火车站沙冲路地铁站店):Accommodation:hotel_ctrip_2300666""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,becd6d6e4a04191cd905545f35595f2e367630a1227a74cd9ff2e1b899d8297f
alias_839117dd-4531-4c1b-b0d6-e0d558e1bce8,Bon Coffee(小河店),Bon Coffee,FoodAndBeverage,food_41d890d1-7a83-4e29-89b7-355b6a45d596,点半径,,,88400c0e43fffff,89400c0e437ffff,2026-09-16,admin_520111,70,,平台别名,启用,src_amap,"[""alias:Bon Coffee(小河店):FoodAndBeverage:food_41d890d1-7a83-4e29-89b7-355b6a45d596""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,01b860f2cc673989028273d291ac52d6dbedf67c1f229dabca98bb35229c6be9
alias_2f540ae2-8f0d-4e6e-8423-827f29384b64,Bon coffee(远大店),Bon coffee,FoodAndBeverage,food_dc5ed06a-105f-436e-81f8-fa226884f048,点半径,,,88400c0d8bfffff,89400c0d8b7ffff,2026-09-16,admin_520115,70,,平台别名,启用,src_amap,"[""alias:Bon coffee(远大店):FoodAndBeverage:food_dc5ed06a-105f-436e-81f8-fa226884f048""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,5d042cd3fe568b95e6e4997c293b49e24814df175ecf3ac0950660f0b6131f85
alias_87ac83c7-6e44-4743-970b-d03d1395f704,Bon coffee咖啡(华润店),Bon coffee咖啡,FoodAndBeverage,food_63292fc4-0d2e-461e-a906-88f32237a774,点半径,,,88400c764dfffff,89400c764d3ffff,2026-09-16,admin_520115,70,,平台别名,启用,src_amap,"[""alias:Bon coffee咖啡(华润店):FoodAndBeverage:food_63292fc4-0d2e-461e-a906-88f32237a774""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,11c06bbe9c5fe229c57119668007e56bda6453523d04ff91a9d63ecdff1dd97b
alias_ba48d49d-f080-4e68-84e8-1f6e67116aca,BuffCat巴夫猫·小酒馆(贵阳市修文县店),BuffCat巴夫猫·小酒馆,FoodAndBeverage,food_8ffb9163-9cd5-4fc8-9bc7-04c523323a4c,点半径,,,88400c6001fffff,89400c60003ffff,2026-09-16,admin_520123,70,,平台别名,启用,src_amap,"[""alias:BuffCat巴夫猫·小酒馆(贵阳市修文县店):FoodAndBeverage:food_8ffb9163-9cd5-4fc8-9bc7-04c523323a4c""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,5bdd5e735f24eac3ff4c39f05f56a661838c3ee9b738c983088c3990ee666474
alias_3da328d7-793d-4b9e-8005-9bde66f33b32,B·COFFEE咖啡,B·COFFEE咖啡,FoodAndBeverage,food_5cbf1cf7-66b4-4b74-928a-384b4adcbba2,点半径,,,88400c7661fffff,89400c76673ffff,2026-09-16,admin_520115,70,,平台别名,启用,src_amap,"[""alias:B·COFFEE咖啡:FoodAndBeverage:food_5cbf1cf7-66b4-4b74-928a-384b4adcbba2""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,152435fabce47a8b44ec06b5c71d290e9ad86ae6c36194b227ee9234f2c681b2
pa_87d0fbb219a1,B区地下停车场(入口),B区地下停车场,TransitFacility,transitfacility_amap_B0FFI1R2MF,点半径,,,88400c0d93fffff,89400c0d92bffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:B区地下停车场(入口):TransitFacility:transitfacility_amap_B0FFI1R2MF""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,9aadf06c6d4ba48ae4dec4f6d120424a81ad93d64b6a25db6f429d03240f59fc
