targetId,targetName,adminId,coverageMode,key,title,answer,summary,topic,knowledgeSubtype,temporalScope,pageKey,sourceSection,sourceParentSection,quote,extractionMethod,evidenceStrength,stability,confidence,intentKeys,audienceScenarios,keywords,dataQuality,originalEntityId,webVerdict,webEvidence
sa_404936,青岩古镇,admin_520111,direct_entry,dd0f1bd6a38a,青岩古镇迎祥寺的建设沿革,迎祥寺是贵阳的古刹之一，始建于明朝天启元年（1621年），有“黔山祖庙”之称。寺有三重，前为天王殿，中为大雄宝殿，后为观音殿。奇怪的是，在观音菩萨楼上，却坐着一个三眼、四头、八臂的“斗姆”，因为佛、道共处，当地人常把迎祥寺呼为斗姆阁。,迎祥寺是贵阳的古刹之一，始建于明朝天启元年（1621年），有“黔山祖庙”之称。寺有三重，前为天王殿，中为大雄宝殿，后为观…,history,建设沿革,长期稳定,baike:404936#迎祥寺,迎祥寺,主要景点,迎祥寺是贵阳的古刹之一，始建于明朝天启元年（1621年），有“黔山祖庙”之称。寺有三重，前为天王殿，中为大雄宝殿，后为观音殿。奇怪的是，在观音菩萨楼上，却坐着一个三眼、四头、八臂的“斗姆”，因为佛、道共处，当地人常把迎祥寺呼为斗姆阁。,百科章节抽取,交叉印证,稳定,0.9,"[""了解景区"", ""历史文化""]","[""文化游览""]","[""青岩古镇"", ""迎祥寺""]",needs_review,ar_6c925a22cc93,real_place,多方资料一致：迎祥寺位于青岩古镇南街西侧小山脚下，始建于明天启元年（1621年），有「黔山祖庙」之称；原为供奉斗姆的道观（俗称斗姆阁），后改佛寺，故大殿下层供释迦牟尼、上层供斗姆，形成佛道共处；寺分三重，前天王殿、中大雄宝殿、后观音殿。中国华文教育网「青岩古镇」介绍（hwjyw.com/article/9922.html）及澎湃「图说贵州｜山地兵城青岩古镇」均有记述；检索显示迎祥寺与万寿宫、三座牌坊同列贵阳市市级文物保护单位。是可进入的具体寺院。
sa_404936,青岩古镇,admin_520111,direct_entry,428a1be712ce,青岩古镇的名人故居（抗战时期青岩镇内多处名人／革命家）,"抗日战争期间，青岩城墙完好，四座城门依旧，偏僻安全，接纳了很多的“避难者”。八路军贵阳交通站在青岩建立安宣点，把许多革命干部家属疏散到这里来，周恩来的父亲、邓颖超的母亲、李克农和博古（秦邦宪）的家属都曾经在青岩住过。李克农亲属曾居处：位于青岩镇北街10号，民国二十八年至民国三十年（1939—1941年）李克农等中共领导人的亲属曾居于此，现仍为民居； 邓颖超 之母曾居处：位于南街75号，邓颖超之母 杨振德 女士民国二十八年至民国三十年（1939—1941年）曾居于此，现仍为民居，经营快餐； 周恩来 总理之父曾居处：位于青岩背街2号，民国二十八年至民国三十年（1939—1941年），周恩来父亲周懋臣老人曾在此居住，已对外开放。

张公馆原为蒋介石的侍从张尚钦及兄弟张尚全的住宅，为民国年间建筑，是青岩典型民居。该建筑地块层次分明、高低错落有致，修复后的张公馆将呈现出原汁原味的公馆文化，成为贵州非遗文化、民俗文化表演及非遗文化产品、手工技艺展示的窗口及基地。",抗日战争期间，青岩城墙完好，四座城门依旧，偏僻安全，接纳了很多的“避难者”。八路军贵阳交通站在青岩建立安宣点，把许多革命…,culture,同类文物集合,长期稳定,baike:404936#名人故居,名人故居,主要景点,"抗日战争期间，青岩城墙完好，四座城门依旧，偏僻安全，接纳了很多的“避难者”。八路军贵阳交通站在青岩建立安宣点，把许多革命干部家属疏散到这里来，周恩来的父亲、邓颖超的母亲、李克农和博古（秦邦宪）的家属都曾经在青岩住过。李克农亲属曾居处：位于青岩镇北街10号，民国二十八年至民国三十年（1939—1941年）李克农等中共领导人的亲属曾居于此，现仍为民居； 邓颖超 之母曾居处：位于南街75号，邓颖超之母 杨振德 女士民国二十八年至民国三十年（1939—1941年）曾居于此，现仍为民居，经营快餐； 周恩来 总理之父曾居处：位于青岩背街2号，民国二十八年至民国三十年（1939—1941年），周恩来父亲周懋臣老人曾在此居住，已对外开放。

张公馆原为蒋介石的侍从张尚钦及兄弟张尚全的住宅，为民国年间建筑，是青岩典型民居。该建筑地块层次分明、高低错落有致，修复后的张公馆将呈现出原汁原味的公馆文化，成为贵州非遗文化、民俗文化表演及非遗文化产品、手工技艺展示的窗口及基地。",百科章节抽取,交叉印证,待核,0.9,"[""了解景区"", ""历史文化""]","[""文化游览""]","[""青岩古镇"", ""名人故居""]",needs_review,ar_369d2f764d56,category_heading,记录自身 description 就列举了至少四处互不相同的房子：李克农亲属曾居处（北街10号，现仍为民居）、邓颖超之母杨振德曾居处（南街75号，现为快餐经营）、周恩来总理之父周懋臣曾居处（背街2号，已对外开放）、张公馆（蒋介石侍从张尚钦兄弟住宅，修复后作非遗展示基地）。四处分属不同街巷、不同门牌、开放状态各异，「名人故居」无法对应任何单一坐标，属分类标题。应拆为「周恩来父亲曾居处」「邓颖超母亲曾居处」「李克农亲属曾居处」「张公馆」四条独立 Area。
sa_4898566,天河潭风景区,admin_520111,direct_entry,d92c7cfba010,天河潭风景区游客服务中心的地貌与景观资源,天河潭游客服务中心总建筑面积约3万平方米，以贵州土司文化的建筑风格，和山水瀑布相结合，有精致的屋脊翘角，镂空的花窗，浮雕图案。整体建筑风格除了土司文化以外，还有苗族布依族的民族元素，地面图腾融入的是苗族元素，顶部的蜡染融入了布依族的元素，是贵州省最大最智能的游客服务中心，最多可容纳3000人。游客服务中心有能容纳500人同时用餐的宴会厅，还有贵州布依风情馆，有许多民族工艺品售卖，如各式各样耳环，戒指，项圈，发型和手镯的银饰，以及布依服饰。,天河潭游客服务中心总建筑面积约3万平方米，以贵州土司文化的建筑风格，和山水瀑布相结合，有精致的屋脊翘角，镂空的花窗，浮雕…,geography,地貌与景观资源,长期稳定,baike:4898566#游客服务中心,游客服务中心,主要景点,天河潭游客服务中心总建筑面积约3万平方米，以贵州土司文化的建筑风格，和山水瀑布相结合，有精致的屋脊翘角，镂空的花窗，浮雕图案。整体建筑风格除了土司文化以外，还有苗族布依族的民族元素，地面图腾融入的是苗族元素，顶部的蜡染融入了布依族的元素，是贵州省最大最智能的游客服务中心，最多可容纳3000人。游客服务中心有能容纳500人同时用餐的宴会厅，还有贵州布依风情馆，有许多民族工艺品售卖，如各式各样耳环，戒指，项圈，发型和手镯的银饰，以及布依服饰。,百科章节抽取,交叉印证,稳定,0.9,"[""了解景区"", ""历史文化""]","[""文化游览""]","[""天河潭风景区"", ""游客服务中心""]",needs_review,ar_c2bb223f68cb,real_place,确为天河潭景区内一栋真实建筑。贵州广播电视台(gzstv.com)《【贵州生态日】贵阳AAAA级景区--天河潭》与中国民族文化资源网「贵阳市天河潭」页面均载：总建筑面积约3万平方米，土司文化建筑风格，地面苗族图腾、顶部布依蜡染，可容纳3000人，内设500人宴会厅和贵州布依风情馆。贵阳本地宝景区攻略中也以「游客中心」作为入园动线起点。属实体建筑（可前往），但性质是服务设施而非游览景点。
sa_4898566,天河潭风景区,admin_520111,direct_entry,0d8f0946e48e,天河潭风景区太阳广场的地貌与景观资源,"01:07 贵阳天河潭,这不仅有瀑布溶洞,晚上还能欣赏震撼的烟花剧!

太阳广场是天河潭景区的公共场所，不进核心景区的市民游客也可以免费参观。在太阳广场的地面上有祥云的图案，在太阳广场的下方是景区的地下停车场，可以从广场四周的四个高柱子直接乘坐观光电梯直达停车场。四个柱子上面是自然四元素风、火、水、土，象征着自然四元素和谐共生，人与自然和谐相处。中间中空的木质建筑是按照篝火的“篝”字来打造的。让人似乎看到了一群穿着民族服饰的姑娘和小伙子围着篝火载歌载舞。","01:07 贵阳天河潭,这不仅有瀑布溶洞,晚上还能欣赏震撼的烟花剧!

太阳广场是天河潭景区的公共场所，不进核心景区的市…",geography,地貌与景观资源,长期稳定,baike:4898566#太阳广场,太阳广场,主要景点,"01:07 贵阳天河潭,这不仅有瀑布溶洞,晚上还能欣赏震撼的烟花剧!

太阳广场是天河潭景区的公共场所，不进核心景区的市民游客也可以免费参观。在太阳广场的地面上有祥云的图案，在太阳广场的下方是景区的地下停车场，可以从广场四周的四个高柱子直接乘坐观光电梯直达停车场。四个柱子上面是自然四元素风、火、水、土，象征着自然四元素和谐共生，人与自然和谐相处。中间中空的木质建筑是按照篝火的“篝”字来打造的。让人似乎看到了一群穿着民族服饰的姑娘和小伙子围着篝火载歌载舞。",百科章节抽取,交叉印证,稳定,0.9,"[""了解景区"", ""历史文化""]","[""文化游览""]","[""天河潭风景区"", ""太阳广场""]",needs_review,ar_6760336b5305,real_place,数据记录本身已匹配到高德POI B0FFLIF8ES，amapType=风景名胜;公园广场;城市广场，地址「石板镇天河潭旅游度假区内(北侧)」，坐标26.444813/106.581419，geoPrecision=exact。独立佐证：贵阳本地宝《贵阳天河潭风景区有什么好玩的？》(m.gy.bendibao.com/tour/43885.shtm) 将太阳广场列为景区「八大特色景区」之首，描述中间由「篝」字演变的象形建筑、四座柱子以风火水土四元素点缀、地面祥云图案、下方为地下停车场并有观光电梯直达。同程旅行景区页亦收录。
sa_4898566,天河潭风景区,admin_520111,direct_entry,2cee426c2331,天河潭风景区贵阳故事街的地貌与景观资源,民国风格的建筑、黄包车、旗袍秀，穿着民国衣裳的服务员为你煮一碗花溪牛肉粉。穿着长衫拉二胡的艺人，背着香烟盒子卖特色香烟的女孩，让人们停下脚步欣赏。贵阳故事街还原了二十世纪二三十年代老贵阳的风貌。贵阳故事街定期举办市井小品，快闪，“五四爱国运动”等活动，增强游客的体验感，这条街所有的经营者都将会穿着民国服饰与游客见面，让游客有一种穿越回民国的感觉。不仅可以玩穿越，贵阳故事街还汇集了贵州省知名的特色小吃，比如雷家豆腐圆子、丝娃娃、恋爱豆腐果、鸭溪凉粉、丁家脆哨等贵州知名特色小吃，在贵阳故事街就可以尝到。 02:49 贵阳故事街，深藏风景秀丽的天河潭景区，贵州美食文化大圆桌！,民国风格的建筑、黄包车、旗袍秀，穿着民国衣裳的服务员为你煮一碗花溪牛肉粉。穿着长衫拉二胡的艺人，背着香烟盒子卖特色香烟的…,geography,地貌与景观资源,长期稳定,baike:4898566#贵阳故事街,贵阳故事街,主要景点,民国风格的建筑、黄包车、旗袍秀，穿着民国衣裳的服务员为你煮一碗花溪牛肉粉。穿着长衫拉二胡的艺人，背着香烟盒子卖特色香烟的女孩，让人们停下脚步欣赏。贵阳故事街还原了二十世纪二三十年代老贵阳的风貌。贵阳故事街定期举办市井小品，快闪，“五四爱国运动”等活动，增强游客的体验感，这条街所有的经营者都将会穿着民国服饰与游客见面，让游客有一种穿越回民国的感觉。不仅可以玩穿越，贵阳故事街还汇集了贵州省知名的特色小吃，比如雷家豆腐圆子、丝娃娃、恋爱豆腐果、鸭溪凉粉、丁家脆哨等贵州知名特色小吃，在贵阳故事街就可以尝到。 02:49 贵阳故事街，深藏风景秀丽的天河潭景区，贵州美食文化大圆桌！,百科章节抽取,交叉印证,稳定,0.9,"[""了解景区"", ""历史文化""]","[""文化游览""]","[""天河潭风景区"", ""贵阳故事街""]",needs_review,ar_0fa57dce782d,real_place,真实的民国风情商业街区。贵阳本地宝《贵阳天河潭旅游度假区介绍》(gy.bendibao.com/tour/2023425/65691.shtm) 明确写「游客游览结束后可以回到这里用餐、休息」；另一篇本地宝攻略把它列为八大特色景区之一，并细分为院落文化区、府邸文化区、市井文化区。多家旅游平台（同程、去哪儿）景区介绍中将「贵阳故事街区」列为度假区五大功能分区之一。
sa_4898566,天河潭风景区,admin_520111,direct_entry,4ee8c824a04a,天河潭风景区的梦幻水秀（夜间水秀（喷泉+水幕电影+水上演）,大型水景秀区是天河潭的核心亮点之一，水景秀区总占地面积96亩，总长120米、宽106米，中心主喷水高度约80米，是西南地区最大的水景秀。生态水景实现“白天一景，晚上一秀”的水文化体验。白天，水秀以《天河神韵》为主题，运用现代高科技手段，让水舞动起来，变化成形态各异的图案，跟着音乐的旋律，展现水的不同姿态。夜晚，当中心水柱喷起来的时候会形成水幕，中间白色的这个圈是一个投影仪，可以通过它在水幕上播放视频短片和水幕电影，夜晚还能欣赏到水上芭蕾、民族歌舞的表演。 01:44 天河潭烟花水秀震撼来袭，美轮美奂的水上盛宴 00:20 天河潭烟花水秀震撼来袭，喷泉美景让人流连忘返,大型水景秀区是天河潭的核心亮点之一，水景秀区总占地面积96亩，总长120米、宽106米，中心主喷水高度约80米，是西南地…,culture,景区演艺项目,长期稳定,baike:4898566#梦幻水秀,梦幻水秀,主要景点,大型水景秀区是天河潭的核心亮点之一，水景秀区总占地面积96亩，总长120米、宽106米，中心主喷水高度约80米，是西南地区最大的水景秀。生态水景实现“白天一景，晚上一秀”的水文化体验。白天，水秀以《天河神韵》为主题，运用现代高科技手段，让水舞动起来，变化成形态各异的图案，跟着音乐的旋律，展现水的不同姿态。夜晚，当中心水柱喷起来的时候会形成水幕，中间白色的这个圈是一个投影仪，可以通过它在水幕上播放视频短片和水幕电影，夜晚还能欣赏到水上芭蕾、民族歌舞的表演。 01:44 天河潭烟花水秀震撼来袭，美轮美奂的水上盛宴 00:20 天河潭烟花水秀震撼来袭，喷泉美景让人流连忘返,百科章节抽取,单源,待核,0.75,"[""了解景区"", ""历史文化""]","[""文化游览""]","[""天河潭风景区"", ""梦幻水秀""]",needs_review,ar_7b971669d3bb,not_a_place,公开资料显示这是一场有固定场次的演出，不是地点。贵阳本地宝专门发布过《天河潭水秀表演时刻表（2023版）》《2022天河潭水秀表演时间（附注意事项）》，载明每周二至周日19:30—19:55、时长25分钟、遇极端天气停播。百科正文自身也写「白天一景，晚上一秀」、水幕电影、水上芭蕾、民族歌舞表演。承载它的物理场地在本地宝八大景区里叫「水景秀」/水景秀区（总长120米、宽108米、2249个喷头、主喷高80米），位于人工湖上——地点是「水景秀区/人工湖」，「梦幻水秀」是演出/项目名。全网检索不到以「梦幻水秀」为名的独立POI。
sa_4898566,天河潭风景区,admin_520111,direct_entry,91702b6bf8af,天河潭风景区环湖木栈道的景观构成,走上环湖木栈道，能够全方位的观赏水景秀的变幻多姿，同时也方便游客散步、观光和留影。环湖木栈道旁还集聚了精品客栈、Coach和MK等轻奢品和少数民族手工艺品店。还有港式甜品许留山，“泰芒了”，台湾烤肉等小吃。,走上环湖木栈道，能够全方位的观赏水景秀的变幻多姿，同时也方便游客散步、观光和留影。环湖木栈道旁还集聚了精品客栈、Coac…,geography,景观构成,长期稳定,baike:4898566#环湖木栈道,环湖木栈道,主要景点,走上环湖木栈道，能够全方位的观赏水景秀的变幻多姿，同时也方便游客散步、观光和留影。环湖木栈道旁还集聚了精品客栈、Coach和MK等轻奢品和少数民族手工艺品店。还有港式甜品许留山，“泰芒了”，台湾烤肉等小吃。,百科章节抽取,单源,稳定,0.75,"[""了解景区"", ""历史文化""]","[""文化游览""]","[""天河潭风景区"", ""环湖木栈道""]",needs_review,ar_fcf19eadb347,real_place,环人工湖的木栈道作为实体构筑物确实存在——它是观看水景秀的主要步道，沿线即滨水休闲区商铺（本地宝、永安旅游景区介绍均描述沿湖步行观秀动线）。但检索到的所有「环湖木栈道」文字表述与百度百科词条完全一致（含Coach、MK、许留山、泰芒了等品牌名），未找到独立于百科的官方命名来源；这些品牌信息也明显已过时。属真实可走的栈道，但名称是通用描述性说法而非景区正式挂牌景点。
sa_4898566,天河潭风景区,admin_520111,direct_entry,470e7cc5c128,天河潭风景区五色花海的景观构成,五色花海位于人工湖旁，临近商业区，占地面积5.4万平方米。游玩步道2300米。花期从每年6月持续至10月，五色花海的花有马鞭草、百日菊、万寿菊、鸡冠花、鼠尾草和粉色矮牵牛。拍照非常漂亮。,五色花海位于人工湖旁，临近商业区，占地面积5.4万平方米。游玩步道2300米。花期从每年6月持续至10月，五色花海的花有…,geography,景观构成,长期稳定,baike:4898566#五色花海,五色花海,主要景点,五色花海位于人工湖旁，临近商业区，占地面积5.4万平方米。游玩步道2300米。花期从每年6月持续至10月，五色花海的花有马鞭草、百日菊、万寿菊、鸡冠花、鼠尾草和粉色矮牵牛。拍照非常漂亮。,百科章节抽取,交叉印证,稳定,0.9,"[""了解景区"", ""历史文化""]","[""文化游览""]","[""天河潭风景区"", ""五色花海""]",needs_review,ar_7d711943be99,real_place,贵阳本地宝《贵阳天河潭风景区有什么好玩的？》把「五色花海」列为景区八大特色景区之一，称占地约30亩、四季轮换花种；其他旅游平台在介绍天河潭升级改造后新增区域时也列出五色花海。位置在人工湖旁、临近商业区，是可进入游玩的花田区域。注意面积口径不一致：百科称5.4万平方米（约81亩），本地宝称约30亩，需以景区口径为准。
sa_4898566,天河潭风景区,admin_520111,direct_entry,b5dc4d7639e5,天河潭风景区滨水休闲区的景观构成,滨水休闲区临水而建，集商业、休闲、娱乐、住宿等功能于一体，是观赏水秀表演的最佳位置，最能聚集人气，是本项目核心区域。滨水休闲区引进品牌咖啡、大型中餐西餐、休闲书吧、水吧、精品客栈，街区总占地面积2461平方米，建筑面积6344平方米，共有房屋5栋，占地面积8500平方米。,滨水休闲区临水而建，集商业、休闲、娱乐、住宿等功能于一体，是观赏水秀表演的最佳位置，最能聚集人气，是本项目核心区域。滨水…,geography,景观构成,长期稳定,baike:4898566#滨水休闲区,滨水休闲区,主要景点,滨水休闲区临水而建，集商业、休闲、娱乐、住宿等功能于一体，是观赏水秀表演的最佳位置，最能聚集人气，是本项目核心区域。滨水休闲区引进品牌咖啡、大型中餐西餐、休闲书吧、水吧、精品客栈，街区总占地面积2461平方米，建筑面积6344平方米，共有房屋5栋，占地面积8500平方米。,百科章节抽取,交叉印证,稳定,0.9,"[""了解景区"", ""历史文化""]","[""文化游览""]","[""天河潭风景区"", ""滨水休闲区""]",needs_review,ar_4fb2f9267d95,real_place,数据记录已匹配高德POI B0FFK7PWIH（amapType=风景名胜;风景名胜相关;旅游景点，花溪区，坐标26.442708/106.583514，geoPrecision=exact）。多家旅游资料把天河潭旅游度假区划分为山水观光区、溶洞探秘区、贵阳故事街区、滨水休闲区、奥特莱斯区域五大分区，滨水休闲区临水而建、是观赏水秀的最佳位置，含5栋房屋、街区占地2461平方米。属该度假区专有名称的实体功能街区，不是泛指分类。
sa_4898566,天河潭风景区,admin_520111,direct_entry,471c8acb5dfe,天河潭风景区卧龙飞瀑的地貌与景观资源,"卧龙飞瀑宽二十余米，高十余米。卧龙飞瀑和上游的卧龙湖组合在一起像天上的水龙一般，每到丰水季节，水从滩头倾斜而下，气势汹涌，像这条水龙的头一样，被称之为""卧龙飞瀑""。",卧龙飞瀑宽二十余米，高十余米。卧龙飞瀑和上游的卧龙湖组合在一起像天上的水龙一般，每到丰水季节，水从滩头倾斜而下，气势汹涌…,geography,地貌与景观资源,长期稳定,baike:4898566#卧龙飞瀑,卧龙飞瀑,主要景点,"卧龙飞瀑宽二十余米，高十余米。卧龙飞瀑和上游的卧龙湖组合在一起像天上的水龙一般，每到丰水季节，水从滩头倾斜而下，气势汹涌，像这条水龙的头一样，被称之为""卧龙飞瀑""。",百科章节抽取,交叉印证,稳定,0.9,"[""了解景区"", ""历史文化""]","[""文化游览""]","[""天河潭风景区"", ""卧龙飞瀑""]",needs_review,ar_9f55835f1ae6,real_place,天河潭一期核心自然景观，非百科独有。贵阳本地宝景区攻略把「卧龙飞瀑」列为八大特色景区之一，并写明包含卧龙湖、百步桥、卧龙瀑布及约200米钙化滩；多篇游记与旅游数据库（bytravel.cn 天河潭页）记录的经典线路为卧龙潭→石蚌滩→水洞→九道湾→旱洞→梦草园，瀑布位于卧龙湖下游。景区四大游览系统之一即「钙化滩的瀑布观赏」。
sa_4898566,天河潭风景区,admin_520111,direct_entry,132865207477,天河潭风景区梦草园的地貌与景观资源,梦草园是明末清初贵州著名诗人吴中蕃（1617年—1695年）的故居，吴中蕃诞生于贵阳城西梦草池，字滋大、一字大身、晚年别号今是山人。这里曾是吴氏故居，吴中蕃在天河潭长期隐居，面对这里的苍山秀水，奇洞碧潭，他写下了许多美丽诗篇，留下宝贵的文化遗产。,梦草园是明末清初贵州著名诗人吴中蕃（1617年—1695年）的故居，吴中蕃诞生于贵阳城西梦草池，字滋大、一字大身、晚年别…,geography,地貌与景观资源,长期稳定,baike:4898566#梦草园,梦草园,主要景点,梦草园是明末清初贵州著名诗人吴中蕃（1617年—1695年）的故居，吴中蕃诞生于贵阳城西梦草池，字滋大、一字大身、晚年别号今是山人。这里曾是吴氏故居，吴中蕃在天河潭长期隐居，面对这里的苍山秀水，奇洞碧潭，他写下了许多美丽诗篇，留下宝贵的文化遗产。,百科章节抽取,交叉印证,稳定,0.9,"[""了解景区"", ""历史文化""]","[""文化游览""]","[""天河潭风景区"", ""梦草园""]",needs_review,ar_3ac0bcf6157d,real_place,天河潭中心景区小山上的一处园林，为纪念明末清初贵州诗人吴中蕃（1617—1695）而建。独立旅游站 meet99 的天河潭子景点页（jingdian-tianhetan-14308）单列「梦草园」，描述其位于中心景区小山上、苍松翠柏间的小巧园林，并有114张游客实拍照片、900余人标记去过，确认可实地游览；bytravel 的推荐线路以梦草园收尾。贵阳市人民政府「贵阳历史名人·吴中蕃」页与《从梦草池到梦草园》一文说明其史实背景。
sa_4898566,天河潭风景区,admin_520111,direct_entry,7f5b93d56026,天河潭风景区石蚌滩的地貌与景观资源,沾撒的泉水由山洞流出，形成动静两景色，悬崖上生长着葱绿的植物，长廊与楼榭利于悬崖，这样的景色为世外桃源。,沾撒的泉水由山洞流出，形成动静两景色，悬崖上生长着葱绿的植物，长廊与楼榭利于悬崖，这样的景色为世外桃源。,geography,地貌与景观资源,长期稳定,baike:4898566#石蚌滩,石蚌滩,主要景点,沾撒的泉水由山洞流出，形成动静两景色，悬崖上生长着葱绿的植物，长廊与楼榭利于悬崖，这样的景色为世外桃源。,百科章节抽取,单源,稳定,0.75,"[""了解景区"", ""历史文化""]","[""文化游览""]","[""天河潭风景区"", ""石蚌滩""]",needs_review,ar_c305437c3527,real_place,出现在天河潭的经典游览线路中：bytravel.cn 天河潭页与 meet99 均记载线路「卧龙潭→石蚌滩→水洞→九道湾→旱洞→梦草园」，并称天河潭下游有石蚌滩、卧龙滩等景观，属景区钙化滩/水景系统的一段滩地。但未找到景区官网或政府文旅页面单独介绍，描述文字也与百科高度同源，故证据强度略低于卧龙飞瀑等。
sa_4898566,天河潭风景区,admin_520111,direct_entry,b722bd1502a6,天河潭风景区崆灵洞的地貌与景观资源,"崆灵洞即为龙潭洞水洞，可乘船游览，游洞内奇观，有如置身仙境，该洞全长约1200米，最宽处80余米，最窄处仅为，洞顶最高处50余米，洞内暗河水深处31米。洞内有石钟乳、石笋、石柱等喀斯特景观。其中一处为""鲤鱼跳龙门""。传说有一位学子从此处经过，突见一条一米余长的鲤鱼跃出水面，对他连点三下头，然后投入水中，当年此人便中举了。",崆灵洞即为龙潭洞水洞，可乘船游览，游洞内奇观，有如置身仙境，该洞全长约1200米，最宽处80余米，最窄处仅为，洞顶最高处…,geography,地貌与景观资源,长期稳定,baike:4898566#崆灵洞,崆灵洞,主要景点,"崆灵洞即为龙潭洞水洞，可乘船游览，游洞内奇观，有如置身仙境，该洞全长约1200米，最宽处80余米，最窄处仅为，洞顶最高处50余米，洞内暗河水深处31米。洞内有石钟乳、石笋、石柱等喀斯特景观。其中一处为""鲤鱼跳龙门""。传说有一位学子从此处经过，突见一条一米余长的鲤鱼跃出水面，对他连点三下头，然后投入水中，当年此人便中举了。",百科章节抽取,交叉印证,稳定,0.9,"[""了解景区"", ""历史文化""]","[""文化游览""]","[""天河潭风景区"", ""崆灵洞""]",needs_review,ar_9561ccb9207b,real_place,即天河潭龙潭洞的水洞，可乘船游览，是景区四大游览系统之一。贵阳本地宝两篇独立页面（tour/2023425/65691.shtm 与 tour/43885.shtm）均以「崆灵洞」之名记载：全长约1400米、最宽处80余米、最窄处仅2米，乘船入洞；洞内有石钟乳、石笋、石柱及暗河。洞长数据各源不一（百科1200米、本地宝1400米、部分资料1000多米），但洞本身确凿存在且是景区主打项目。
sa_4898566,天河潭风景区,admin_520111,direct_entry,9025a2d474d4,天河潭风景区银河宫的地貌与景观资源,"银河宫即为龙潭洞旱洞，分为三层，全长近2000米，洞中有一天然石桥--奈何桥，它座落在洞里两座悬崖之间，桥下是深不可测的阴潭，堪称鬼斧神工，令人叫绝。洞内满布玲珑剔透，形态各异的钟乳石，千姿百态。让人流连忘返，其中较著名的景点有:""猴子捞月""、""藏经阁""、""千年等一回""、""春满人间""等。",银河宫即为龙潭洞旱洞，分为三层，全长近2000米，洞中有一天然石桥--奈何桥，它座落在洞里两座悬崖之间，桥下是深不可测的…,geography,地貌与景观资源,长期稳定,baike:4898566#银河宫,银河宫,主要景点,"银河宫即为龙潭洞旱洞，分为三层，全长近2000米，洞中有一天然石桥--奈何桥，它座落在洞里两座悬崖之间，桥下是深不可测的阴潭，堪称鬼斧神工，令人叫绝。洞内满布玲珑剔透，形态各异的钟乳石，千姿百态。让人流连忘返，其中较著名的景点有:""猴子捞月""、""藏经阁""、""千年等一回""、""春满人间""等。",百科章节抽取,交叉印证,稳定,0.9,"[""了解景区"", ""历史文化""]","[""文化游览""]","[""天河潭风景区"", ""银河宫""]",needs_review,ar_99260e809307,real_place,即天河潭龙潭洞的旱洞，景区主要游览项目。贵阳本地宝景区介绍载「银河宫，即旱洞，分为三层，全长近2000米」，另一篇本地宝攻略作「全长约1800米、分上下三层」，游览约40分钟；洞内有天生石桥（奈何桥）及大量钟乳石景观。多家旅游平台线路均把旱洞银河宫列为必游点。
