酒店ID,酒店入住平台名称,是否官网,URL链接
ChIJQbmL32uZ4jARc89X1VjcXkk,klook,否,https://api.klktech.com/v1/meta/hotels/detail/398552/?hotelid=398552&check_in=2026-09-05&check_out=2026-09-06&aid=27815&campaignid=&adult_num=2&lead_time=2&child_num=0&childages=&room_num=1&google_site=mapresults&length_of_stay=1&partner_currency=USD&click_type=hotel&click_price_total=45.56&price_tax=7.41&rate_key_redacted=1&user_country=US&click_currency=USD&_currency=USD&device=desktop&partner_hotelid=398552&language=en&audience_list=&verification=false&booking_source=cpc&isPromoted=0&utm_source=MSE&utm_medium=Google&utm_campaign=27815&utm_term=398552&utm_content=USD&isAdClick=0&prid=Foreign-Other&arrival_fees=0.000&mse_trace_id=NGFkNDRhNzc6MTowOjI6MDoxOjI0NzoyNDg6VFc&price_total=USD-45.560&price_type=foreign_desktop&klc_l1=MSE&klc_l2=Google&age=&mse_search_token=NGFkNDRhNzc6MTowOjI6MDoxOjI0NzoyNDg6VFc&lowest=true&price_fees=0.00
ChIJQbmL32uZ4jARc89X1VjcXkk,hutchgo (Hutchison Travel Limited),否,https://www.hutchgo.com/affiliate/r.aspx?region=CA&lang_id=1&product=RH&currency=USD&check_in=05/09/2026&check_out=06/09/2026&affiliate_id=210034&banner_id=860018&u_id=&room=2_0_0&searchtype=HOTEL-PROPERTY&code=1169714&tid=3b1f95b4-e0ef-4643-b06e-1deaa6adb019
ChIJQbmL32uZ4jARc89X1VjcXkk,Tripadvisor.com,否,https://www.tripadvisor.com/HotelHighlight?detail=447374&m=66081&staydates=2026_09_05_2026_09_06&uguests=1_2_&supdv=desktop&supbl=mapresults&supkl=default&supuc=US&supul=en&supia=0&supip=0&supmb=U7qDJnqli3sbgYmGLaQ8tvKAA73yoyOKxTwwulEXixqH08o7ZslHQWBkq0PIsSVztAa-u_MrnuQiI9D8ezI0Za01iO2EvI_FT_8EmPhltm2XEM9NAZDZVX6m5Pus_0QgterBz7UVsFwjrGRLRdFNFYVwJ1vMupmxDUfz4e1aLzZWvv7waPg1K5iGQibQwn&supmc=pT4qjFy3xuQgCpNRUfQ6sAzC_91M-JvY_5FYhLnI4Km-jKoSd0dsTamA8Rjyjw&supts=&supey=m|110581|PL_GPC_query&supcd=&suptp=9wphBbyiVrNLxRxVABEBIznuo2xyToGgGWYdsvwlhHi5FcUGn9a_yQuf6nQcyvqextUva58676-XKHemZpMQCt129C7dA1VfCVN1i6XlnAnOqB4CQPwUJPdBPMCVcrx08pl5lFPUiL6kAZekfnMRGOvxTHsqjbTiNCd12P1PQ8nwm-S9HtKMHlYF-tFuHL&supas=
ChIJQbmL32uZ4jARc89X1VjcXkk,Orbitz.com,否,https://www.orbitz.com/Hotel-Search?selected=5794980&startDate=2026-09-05&endDate=2026-09-06&adults=2&children=&MDPCID=ORBITZ-US.META.HPA.ORGANIC-desktop.HOTEL&MDPDTL=htl.5794980.20260905.20260906.DDT.2.CID..AUDID..mapresults&mpg=USD&mpf=33.00&mpj=5.58&mpr=3.15&mctc=10&rateplanid=405802431&mpm=24&mpn=210043516&mpo=EC&mpp=1
ChIJQbmL32uZ4jARc89X1VjcXkk,EaseMyTrip.com,否,https://www.easemytrip.com/hotels/metasearch.aspx?hotelID=EMTHOTEL-7411&checkinDay=05&checkinMonth=09&checkinYear=2026&nights=1&adlts=2&p=31.72|4.78|USD&pl=US|desktop&curr=USD&clickId=&wlcode=Google&children=0
ChIJQbmL32uZ4jARc89X1VjcXkk,Travelocity.com,否,https://www.travelocity.com/Hotel-Search?selected=5794980&startDate=2026-09-05&endDate=2026-09-06&adults=2&children=&MDPCID=travelocity-US.META.HPA.ORGANIC.HOTEL&MDPDTL=HTL.5794980.20260905.20260906.DDT.2.CID..AUDID..mapresults&mpg=USD&mpf=33.00&mpj=5.58&mpr=3.15&mctc=10&rateplanid=405802431&mpm=24&mpn=210043516&mpo=EC&mpp=1
ChIJQbmL32uZ4jARc89X1VjcXkk,Hotel prive,否,https://hotelprive.net/google-hotels?hotelID=lp52c29&checkinDay=05&checkinMonth=09&checkinYear=2026&nights=1&adults=2&children=0&sessionId=&ratePlanId=&roomId=&currency=USD&language=en
ChIJQbmL32uZ4jARc89X1VjcXkk,CheapTickets.com,否,https://www.cheaptickets.com/Hotel-Search?selected=5794980&startDate=2026-09-05&endDate=2026-09-06&MDPCID=CHEAPTICKETS-US.META.HPA.ORGANIC-desktop.HOTEL&langid=1033&adults=2&children=&MDPDTL=htl.5794980.20260905.20260906.DDT.2.CID..AUDID..mapresults&mpg=USD&mpf=33.00&mpj=5.58&mpr=3.15&mctc=10&rateplanid=&rateplanid=405802431&mpm=24&mpn=210043516&mpo=EC&mpp=1
ChIJQbmL32uZ4jARc89X1VjcXkk,Kiwi.com,否,https://hotels-tracker.kiwi.com/?sig=863672d43279b952b5170ed2c3497011c1cf2b4bb2c02e0599107fa8b3d0ad44333737&turl=https%3A%2F%2Fhotels.kiwi.com%2FHotel%2FSearch%3FcheckIn%3D2026-09-05%26checkOut%3D2026-09-06%26currency%3DUSD%26forceCurrencyChange%3D1%26lang%3Den%26forceLanguageChange%3D1%26rooms%3D2%3A%26utm_source%3Dkiwi%26utm_medium%3Dcpc%26utm_referrer%3Dgha%26hotelId%3D1196723%26userCountry%3DUS%26profile%3DH9wkf23b1j%26preferredRate%3D40.81%26deviceType%3Ddesktop%26label%3Dsrc%253Dgha%2526cltype%253Dhotel%2526datype%253Ddefault%2526gsite%253Dmapresults%2526vf%253D0%2526ucountry%253DUS%2526udevice%253Ddesktop%2526hotel%253D1196723%2526day%253D05%2526month%253D09%2526year%253D2026%2526los%253D1%2526price%253D40.81%2526currency%253DUSD%2526cid%253D%2526listid%253D%2526rateid%253DUS_D%2526closerateid%253D%2526promo%253D0%2526isPrivateRate%253D0%2526isAudienceUser%253D0%2526isPaidClick%253D0%2526%26cp%3DxCKmyPJuNEDqde2rCg4IixsY5gQiA1VTRFIBMhIaFT8dRvAaC0VBM2swZDFJdkEwKAIwgtzk1AY
ChIJQbmL32uZ4jARc89X1VjcXkk,eDreams,否,https://accommodation.edreams.net/Hotel-Search?selected=5794980&startDate=2026-09-05&endDate=2026-09-06&adults=2&children=&mpf=33.95&cur=USD&mpj=5.58&MDPCID=eDreams-US.DPS.Edreams.MetaSearch-GHA.HOTEL&mpl=USD&numberOfRooms=1&locale=en_US&rffrid=h4p.hcom.US.ghaodigeo.000.000.kwrd=&pos=EDREAMS_US&rateplanid=&mctc=10&utm_medium=metasearch&utm_campaign=338985&utm_term=hotel&utm_source=FREEBOOKING
ChIJQbmL32uZ4jARc89X1VjcXkk,goseek.com,否,https://deals.goseek.com/?sig=34c47a49c3e8320dca5a5dda0da2a460c1bc23afde972e2894a4ff0b6052fb53383131303836353931&turl=https%3A%2F%2Fwww.goseek.com%2FHotel%2FSearch%3FcheckIn%3D2026-09-05%26checkOut%3D2026-09-06%26currency%3DUSD%26forceCurrencyChange%3D1%26lang%3Den%26forceLanguageChange%3D1%26rooms%3D2%3A%26utm_source%3Dgha%26utm_medium%3Dcpc%26hotelId%3D1196723%26userCountry%3DUS%26profile%3Dr2d2m73kn8%26preferredRate%3D27.48%26deviceType%3Ddesktop%26label%3Dsrc%253Dgha%2526cltype%253Dhotel%2526datype%253Ddefault%2526gsite%253Dmapresults%2526vf%253D0%2526ucountry%253DUS%2526udevice%253Ddesktop%2526hotel%253D1196723%2526day%253D05%2526month%253D09%2526year%253D2026%2526los%253D1%2526price%253D27.48%2526currency%253DUSD%2526cid%253D%2526listid%253D%2526rateid%253DUS_D%2526closerateid%253D%2526promo%253D0%2526isPrivateRate%253D0%2526isAudienceUser%253D0%2526isPaidClick%253D0%2526%26cp%3D_GVujSQaTiXqde2rChEInxIQ2wEYwgEiA1VTRFIBMhIaFdT0KecaC1VuNTl2RTBVV0FBKAMwy97k1AY
ChIJQbmL32uZ4jARc89X1VjcXkk,Etrip.net,否,https://deals.etrip.net/?sig=e9cc68956712e1e5d60f579a67e54afadd83f5d631dc9782cc50d47864de2f2c2d32303330363031313335&turl=https%3A%2F%2Fsearch.etrip.net%2FHotel%2FSearch%3FcheckIn%3D2026-09-05%26checkOut%3D2026-09-06%26currency%3DUSD%26forceCurrencyChange%3D1%26lang%3Den%26forceLanguageChange%3D1%26rooms%3D2%3A%26utm_source%3Dgha%26utm_medium%3Dcpc%26hotelId%3D1196723%26userCountry%3DUS%26profile%3Dr2d2m73kn8%26preferredRate%3D27.48%26label%3Dsrc%253Dgha%2526cltype%253Dhotel%2526datype%253Ddefault%2526gsite%253Dmapresults%2526vf%253D0%2526ucountry%253DUS%2526udevice%253Ddesktop%2526hotel%253D1196723%2526day%253D05%2526month%253D09%2526year%253D2026%2526los%253D1%2526price%253D27.48%2526currency%253DUSD%2526cid%253D%2526listid%253D%2526rateid%253DUS_D%2526closerateid%253D%2526promo%253D0%2526isPrivateRate%253D0%2526isAudienceUser%253D0%2526isPaidClick%253D0%2526%26cp%3D_GVujSQaTiXqde2rChEInxIQ2wEYwgEiA1VTRFIBMhIaFdT0KecaC1VuNTl2RTBVV0FBKAMwy97k1AY
ChIJQbmL32uZ4jARc89X1VjcXkk,Tripening Hotels,否,https://www.tripening.com/hotels/-/4720542-trang-hotel-bangkok?checkin-date=2026-09-05&checkout-date=2026-09-06&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=34.22&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property
ChIJjdFDnpad4jARPNaNSCqAxY4,The Quarter Ari by UHG,是,https://www.1hotelrez.com/api_goohpa/GetResRQ.php?hid=WBE-TH-2018-12-00010&checkin=2026-09-09&checkout=2026-09-10&occupancy=2&usercountry=US&prid=
ChIJjdFDnpad4jARPNaNSCqAxY4,KAYAK.com,否,https://www.kayak.com/semi/ha/hotel_ads/3820833/en.html?utm_source=google&utm_medium=cpc&utm_term=3820833&adType=0&utm_content=mapresults&utm_campaign=HotelAds&ci=2026-09-09&co=2026-09-10&gs=mapresults&l=1&pc=USD&rid=&pdtax=6.80&pdtotal=45.23&rpid=&uc=US&ucuc=USD&d=desktop&lc=zh&v=false&rrid=QUdPREFIUEE&k_pc=~QUdPREFIUEE&k_rt=&k_sid=1JAEMXkCiT&k_kct=1788423897&k_gct=1788424566&g=2&r=1&ac=2&k_cc=us&dt=default&cmpid=&cmptrack=
ChIJjdFDnpad4jARPNaNSCqAxY4,Agoda,否,https://www.agoda.com/zh-zh/partners/partnersearch.aspx?site_id=1917614&CkInDay=09&CkInMonth=09&CkInYear=2026&CkOutDay=10&campaignid=&CkOutMonth=09&CkOutYear=2026&SearchDateType=default&NumberOfAdults=2&LT=6&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los=1&PartnerCurrency=THB&hid=4472047&RoomID=&masterRoomId=29512055&PriceTotal=47.55&PriceTax=7.15&PriceFee=4.04&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=US&audience_list=&mcid=332&booking_source=cpc&adType=0&mpt=UnY2V0lqemdiblhEOVd1TFcrNmVxNUxnWm5EdzQvYktuRGdPRTk5ejQ1eCtDU0NHSUswa1NkZHExeEVRa3VWb0pKTUF6V2tIdnJiMg&original_rr=US&gaClickSrc=&clickType=hotel&lang=zh&pkgId=
ChIJjdFDnpad4jARPNaNSCqAxY4,Bluepillow.com,否,"https://www.bluepillow.com/search/61828bab9e3163a56a2885b2?begin=2026-09-09&end=2026-09-10&block_id=-b,fy4knPOGHYYrfcpL8TUR-kogHA0tk_7zkzhNncYl1io,-bpag-Hotel&fees=6.80&tax=6.80&total=45.23&adults=2&childs=0&infants=0&childrens=0&country=US&currency=USD&language=zh&source=mapresults&utm_campaign=hotel&prid=foreign"
ChIJjdFDnpad4jARPNaNSCqAxY4,Trip.com,否,https://us.trip.com/hotels/redirect?hotelid=22135305&city=359&shoppingid=MUPRE8bko8l9&adult=2&children=0&ages=&checkin=2026-09-09&checkout=2026-09-10&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=09_09_2026_1_mapresults_22135305_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5GKSYBJi4mCUsuc49_TRO1aL34IBHDMYO1uOc61gZNzByHSRUTOm_9BXDReHh4zVIuvcH-5yd3jBuPzc2QbGBSyMC1nfBO6Qa3VOcpDi8Q0NCHK1SMrOt8ixVGDU-PzwyRU2D8YgNktnF3MjlygZLuYQDyfBH903J4UKnrKXYg4NdlF8IiJ78ul9KYck1tQ83dDgjB-iXYxMHoyrGNm5mA2MjASYPjHyI5sbb2Y8iYnREAB36jP-uAAAAA]fgt[1]&br=47.46&tf=7.14&display=exavg&locale=en_us&crn=1&roomid=1574482638&allianceid=15214&sid=1209572
ChIJjdFDnpad4jARPNaNSCqAxY4,Hotelscombined.com,否,https://www.hotelscombined.com/semi/ha/hotel_ads/3820833/en.html?utm_source=google&utm_medium=cpc&utm_term=3820833&adType=0&utm_content=mapresults&utm_campaign=HotelAds&ci=2026-09-09&co=2026-09-10&gs=mapresults&l=1&pc=USD&rid=&pdtax=6.80&pdtotal=45.23&rpid=&uc=US&ucuc=USD&d=desktop&lc=zh&v=false&rrid=QUdPREFIUEE&k_pc=~QUdPREFIUEE&k_rt=&k_sid=1JAEJoDFq4&k_kct=1788423897&k_gct=1788424495&g=2&r=1&ac=2&k_cc=us&dt=default&cmpid=&cmptrack=
ChIJjdFDnpad4jARPNaNSCqAxY4,klook,否,https://api.klktech.com/v1/meta/hotels/detail/176403/?hotelid=176403&check_in=2026-09-09&check_out=2026-09-10&aid=28539&campaignid=&adult_num=2&lead_time=6&child_num=0&childages=&room_num=1&google_site=mapresults&length_of_stay=1&partner_currency=USD&click_type=hotel&click_price_total=47.43&price_tax=7.13&price_fees=0.00&rate_key_redacted=1&user_country=US&click_currency=USD&_currency=USD&device=desktop&partner_hotelid=176403&language=zh&audience_list=&verification=false&booking_source=cpc&isPromoted=0&utm_source=MSE&utm_medium=Google&utm_campaign=28539&utm_term=176403&utm_content=USD&isAdClick=0&prid=Foreign-Other&arrival_fees=0.000&lowest=true&mse_trace_id=MjM2OWVjNi1kOWQ1OTVjLTE3ODg0MjI3MTQuZi5vOjE6MDoyOjA6MToyNTE6MjUyOlRX&mse_search_token=MjM2OWVjNi1kOWQ1OTVjLTE3ODg0MjI3MTQuZi5vOjE6MDoyOjA6MToyNTE6MjUyOlRX&price_total=USD-47.430&price_type=Inbound-desktop&klc_l1=MSE&klc_l2=Google&age=
ChIJjdFDnpad4jARPNaNSCqAxY4,momondo.com,否,https://www.momondo.com/semi/ha/hotel_ads/3820833/en.html?utm_source=google&utm_medium=cpc&utm_term=3820833&adType=0&utm_content=mapresults&utm_campaign=HotelAds&ci=2026-09-09&co=2026-09-10&gs=mapresults&l=1&pc=USD&rid=&pdtax=6.80&pdtotal=45.23&rpid=&uc=US&ucuc=USD&d=desktop&lc=zh&v=false&rrid=QUdPREFIUEE&k_pc=~QUdPREFIUEE&k_rt=&k_sid=1JBEUrIXuM&k_kct=1788423897&k_gct=1788424436&g=2&r=1&ac=2&k_cc=us&dt=default&cmpid=&cmptrack=
ChIJjdFDnpad4jARPNaNSCqAxY4,Expedia.co.th,否,https://www.expedia.co.th/Hotel-Search?selected=22795128&startDate=2026-09-09&endDate=2026-09-10&MDPCID=US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.22795128.20260909.20260910.DDT.6.CID..AUDID..RRID.bex_us_desktop&adults=2&children=&mctc=10&ct=hotel&mpg=USD&mpf=54.66&mpj=8.22&mpr=4.64&mpl=USD&exp_pg=google&langid=zh&ad=2&tp=&utm_source=google&utm_medium=cpc&utm_term=22795128&utm_content=mapresults&utm_campaign=HotelAds&rateplanid=389374172&mpm=24&mpn=216600177&mpo=EC&mpp=1
ChIJjdFDnpad4jARPNaNSCqAxY4,Booking.com,否,https://www.booking.com/searchresults.zh.html?dest_id=3345600&highlighted_hotels=3345600&dest_type=hotel&checkin=2026-09-09&checkout=2026-09-10&group_adults=2&req_adults=2&show_room=&lang=zh&selected_currency=USD&exrt=0.03031406&ext_price_total=59.34&ext_price_tax=9.61&xfc=THB&hca=m&group_children=0&req_children=0&&ts=1788423580&no_rooms=1&edgtid=LXBm6eJ5SnaCr0j5Q8WjpA&efpc=GVe0ahlXtGp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-3345600&utm_content=dev-desktop_los-1_bw-6_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-ADMMwA_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260909_ppt-GBdB&aid=2127489&label=metagha-link-MRUS-hotel-3345600_dev-desktop_los-1_bw-6_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-50_bc-ADMMwA_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260909_ppt-GBdB
ChIJjdFDnpad4jARPNaNSCqAxY4,Vio.com,否,https://deals.vio.com/?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FcheckIn%3D2026-09-09%26checkOut%3D2026-09-10%26currency%3DUSD%26forceCurrencyChange%3D1%26lang%3Dzh%26forceLanguageChange%3D1%26rooms%3D2%3A%26utm_source%3Dgha%26utm_medium%3Dcpc%26hotelId%3D4387380%26userCountry%3DUS%26profile%3Dr2d2m73kn8%26preferredRate%3D47.46%26deviceType%3Ddesktop%26label%3Dsrc%253Dgha%2526cltype%253Dhotel%2526datype%253Ddefault%2526gsite%253Dmapresults%2526vf%253D0%2526ucountry%253DUS%2526udevice%253Ddesktop%2526hotel%253D4387380%2526day%253D09%2526month%253D09%2526year%253D2026%2526los%253D1%2526price%253D47.46%2526currency%253DUSD%2526cid%253D%2526listid%253D%2526rateid%253DUS_D%2526closerateid%253D%2526promo%253D0%2526isPrivateRate%253D0%2526isAudienceUser%253D0%2526isPaidClick%253D0%2526%26cp%3DJh0IqHC9S6jI5qi3ChcIwR8QrwMYmgIiA1VTRCjQhfLUBlIBMhIaFejqz_kaCzg3ZFZDZml5Y184KAIwhbvk1AY
ChIJjdFDnpad4jARPNaNSCqAxY4,Tiket.com,否,https://www.tiket.com/en-us/hotel/thailand/the-quarter-ari-by-uhg-709001727475329870?hotelID=ea332a71-7552-4341-ac7c-17442ad2a766&checkin=2026-09-09&checkout=2026-09-10&adult=2&country=US&device=desktop&lang=en&isAat=false&utm_source=google-hotel&utm_term=ea332a71-7552-4341-ac7c-17442ad2a766&utm_medium=aff-meta&utm_campaign=Google-Hotel-0023-B2B-none-hotel&utm_external=aff&tag_meta_id=34412887&tag_meta_type=google-hotel&isRedirect=true&currency=USD
ChIJjdFDnpad4jARPNaNSCqAxY4,Hotels.com,否,https://th.hotels.com/Hotel-Search?selected=22795128&startDate=2026-09-09&endDate=2026-09-10&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.22795128.20260909.20260910.DDT.6.CID..AUDID.&adults=2&children=&mctc=10&mpf=54.66&mpg=USD&mpl=USD&mpj=8.22&mpr=4.64&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd=GGMETA.22795128USzh-20260909-D-ABW=6-camp=-aud=-N&rateplanid=389374172&mpm=24&mpn=216600177&mpo=EC&mpp=1
ChIJjdFDnpad4jARPNaNSCqAxY4,Qantas Hotels,否,https://www.qantas.com/hotels/properties/443794?adults=2&children=0&infants=0&checkIn=2026-09-09&checkOut=2026-09-10&utm_campaign=GoogleHotels&adType=0&utm_medium=organic-search&utm_source=Google-Hotels&utm_term=443794&hotelID=443794&hotel_campaign=
ChIJjdFDnpad4jARPNaNSCqAxY4,Kiwi.com,否,https://hotels-tracker.kiwi.com/?sig=863672d43279b952b5170ed2c3497011c1cf2b4bb2c02e0599107fa8b3d0ad44333737&turl=https%3A%2F%2Fhotels.kiwi.com%2FHotel%2FSearch%3FcheckIn%3D2026-09-09%26checkOut%3D2026-09-10%26currency%3DUSD%26forceCurrencyChange%3D1%26lang%3Dzh%26forceLanguageChange%3D1%26rooms%3D2%3A%26utm_source%3Dkiwi%26utm_medium%3Dcpc%26utm_referrer%3Dgha%26hotelId%3D4387380%26userCountry%3DUS%26profile%3DH9wkf23b1j%26preferredRate%3D54.65%26deviceType%3Ddesktop%26label%3Dsrc%253Dgha%2526cltype%253Dhotel%2526datype%253Ddefault%2526gsite%253Dmapresults%2526vf%253D0%2526ucountry%253DUS%2526udevice%253Ddesktop%2526hotel%253D4387380%2526day%253D09%2526month%253D09%2526year%253D2026%2526los%253D1%2526price%253D54.65%2526currency%253DUSD%2526cid%253D%2526listid%253D%2526rateid%253DUS_D%2526closerateid%253D%2526promo%253D0%2526isPrivateRate%253D0%2526isAudienceUser%253D0%2526isPaidClick%253D0%2526%26cp%3DloAlMY_6DNDI5qi3Cg4IpCQYtQYiA1VTRFIBMhIaFdjluRYaC3lpaWs3UlAxRGNVKAIwzNTk1AY
ChIJjdFDnpad4jARPNaNSCqAxY4,EaseMyTrip.com,否,https://www.easemytrip.com/hotels/metasearch.aspx?hotelID=EMTHOTEL-1328854&checkinDay=09&checkinMonth=09&checkinYear=2026&nights=1&adlts=2&p=57.51|9.18|USD&pl=US|desktop&curr=USD&clickId=&wlcode=Google&children=0
ChIJjdFDnpad4jARPNaNSCqAxY4,Evendo,否,"https://evendo.com/stays/the-quarter-ari-by-uhg/02063572?check_in=2026-09-09&check_out=2026-09-10&who=%5B%7B%22adults%22:2,%22children%22:%5B%5D%7D%5D&currency=USD&language=zh&country=US&utm_source=google&utm_medium=googlehotels&utm_campaign=mapresults&pdtax=7.88&pdtotal=54.20&prid="
ChIJjdFDnpad4jARPNaNSCqAxY4,Travelocity.com,否,https://www.travelocity.com/Hotel-Search?selected=22795128&startDate=2026-09-09&endDate=2026-09-10&adults=2&children=&MDPCID=travelocity-US.META.HPA.ORGANIC.HOTEL&MDPDTL=HTL.22795128.20260909.20260910.DDT.6.CID..AUDID..mapresults&mpg=USD&mpf=54.66&mpj=8.22&mpr=4.64&mctc=10&rateplanid=389374172&mpm=24&mpn=216600177&mpo=EC&mpp=1
ChIJjdFDnpad4jARPNaNSCqAxY4,Stayforlong.com,否,https://www.stayforlong.com/hotel-detail/269034?checkin=2026-09-09&checkout=2026-09-10&adults=2&metadevice=desktop&aid=gha&market=us&lang=zh&total=60&query_type=pull&ch=0&adclick=free&defaultdate=true&googlesite=mapresults&p=4f6b46716145b682b89cdf6f7f778bcf&rate_token=v2.z6a992b5700b40ed4d1ca57e2564e7fe2&source=meta
ChIJjdFDnpad4jARPNaNSCqAxY4,goseek.com,否,https://deals.goseek.com/?sig=34c47a49c3e8320dca5a5dda0da2a460c1bc23afde972e2894a4ff0b6052fb53383131303836353931&turl=https%3A%2F%2Fwww.goseek.com%2FHotel%2FSearch%3FcheckIn%3D2026-09-09%26checkOut%3D2026-09-10%26currency%3DUSD%26forceCurrencyChange%3D1%26lang%3Dzh%26forceLanguageChange%3D1%26rooms%3D2%3A%26utm_source%3Dgha%26utm_medium%3Dcpc%26hotelId%3D4387380%26userCountry%3DUS%26profile%3Dr2d2m73kn8%26preferredRate%3D47.46%26deviceType%3Ddesktop%26label%3Dsrc%253Dgha%2526cltype%253Dhotel%2526datype%253Ddefault%2526gsite%253Dmapresults%2526vf%253D0%2526ucountry%253DUS%2526udevice%253Ddesktop%2526hotel%253D4387380%2526day%253D09%2526month%253D09%2526year%253D2026%2526los%253D1%2526price%253D47.46%2526currency%253DUSD%2526cid%253D%2526listid%253D%2526rateid%253DUS_D%2526closerateid%253D%2526promo%253D0%2526isPrivateRate%253D0%2526isAudienceUser%253D0%2526isPaidClick%253D0%2526%26cp%3Dhg4qCt_oA8PI5qi3ChcIwR8QrwMYmgIiA1VTRCjQhfLUBlIBMhIaFejqz_kaCzg3ZFZDZml5Y184KAMwubzk1AY
ChIJjdFDnpad4jARPNaNSCqAxY4,Wego,否,https://www.wego.com/hotels/searches/BKK/2026-09-09/2026-09-10?guests=2&wego_hotel_id=2159993&bow_only=true&ts_code=2f2fc&wg_source=meta_distribution&wg_medium=gha&wg_campaign=fbl&wego_currency=USD&ulang=zh&wego_price=VVNEOjczLjAzOmRiOTcyOTcyYWE2YzhkZGViYjliYWU5NmEzYzY5OThhY2EzYjI1MWZmY2RjZTM5NDY0MGI4ZDlkZTg5MDBkM2Y6YWd5bWJ3eWticWM6MTc4ODQyMTY2NjpEOlVTOmFjZjNjMjU0YjcxOWFjNzI6MjowOnRydWU6ZmFsc2U6Ug%3D%3D&provider=aG90ZWxzLndlZ28uY29t
ChIJjdFDnpad4jARPNaNSCqAxY4,dealbase.com,否,https://deals.dealbase.com/?sig=d24b78db5ff27b2a7633c125e8c1eb65fcdd29bfbe8d2468da3702f8e475011131373338383435313339&turl=https%3A%2F%2Fwww.dealbase.com%2FHotel%2FSearch%3FcheckIn%3D2026-09-09%26checkOut%3D2026-09-10%26currency%3DUSD%26forceCurrencyChange%3D1%26lang%3Dzh%26forceLanguageChange%3D1%26rooms%3D2%3A%26utm_source%3Dgha%26utm_medium%3Dcpc%26hotelId%3D4387380%26userCountry%3DUS%26profile%3Dr2d2m73kn8%26preferredRate%3D47.88%26deviceType%3Ddesktop%26label%3Dsrc%253Dgha%2526cltype%253Dhotel%2526datype%253Ddefault%2526gsite%253Dmapresults%2526vf%253D0%2526ucountry%253DUS%2526udevice%253Ddesktop%2526hotel%253D4387380%2526day%253D09%2526month%253D09%2526year%253D2026%2526los%253D1%2526price%253D47.88%2526currency%253DUSD%2526cid%253D%2526listid%253D%2526rateid%253DUS_D%2526closerateid%253D%2526promo%253D0%2526isPrivateRate%253D0%2526isAudienceUser%253D0%2526isPaidClick%253D0%2526%26cp%3D6Q5x5G1GdZ_I5qi3ChEIxR8QwQMYrgIiA1VTRFIBMhIaFaGHz-saCzhqUTFnOWFxZUtZKAIwk93k1AY
ChIJjdFDnpad4jARPNaNSCqAxY4,eDreams,否,https://accommodation.edreams.net/Hotel-Search?selected=22795128&startDate=2026-09-09&endDate=2026-09-10&adults=2&children=&mpf=57.70&cur=USD&mpj=8.67&MDPCID=eDreams-US.DPS.Edreams.MetaSearch-GHA.HOTEL&mpl=USD&numberOfRooms=1&locale=en_US&rffrid=h4p.hcom.US.ghaodigeo.000.000.kwrd=&pos=EDREAMS_US&rateplanid=&mctc=10&utm_medium=metasearch&utm_campaign=730444096&utm_term=hotel&utm_source=FREEBOOKING
ChIJjdFDnpad4jARPNaNSCqAxY4,hutchgo (Hutchison Travel Limited),否,https://www.hutchgo.com/affiliate/r.aspx?region=CA&lang_id=1&product=RH&currency=USD&check_in=09/09/2026&check_out=10/09/2026&affiliate_id=210034&banner_id=860018&u_id=&room=2_0_0&searchtype=HOTEL-PROPERTY&code=1411033&tid=f6548b3a-7d42-4641-b3f3-d883c4be4680
