酒店ID,酒店入住平台名称,平台酒店ID,房型ID,售卖方案ID,方案序号,早餐,取消政策,确认政策,支付方式,入住人数,原价,当前价,税费,币种,优惠标签,其他权益,库存提示,入住日期,离店日期,最终详情URL,采集方法,采集时间,价格计价单位,税费包含状态,含税总价,每晚含税价,税费估算标记,标准平台ID,汇率来源,汇率时间,页面显示原文,是否可比,不可比原因,采集批次ID,原始留档路径,数据质量等级,异常状态,记录哈希
ChIJCWbW7MWY4jARuQATRiSHlA0,Tripening Hotels,4662055,room_dbbafedd0ef8141067,rate_02f08acabdd7603782,1,,,,,,,33.64,,USD,,,,2026-09-05,2026-09-06,https://www.tripening.com/hotels/th-10-bangkok/4662055-lebua-at-state-tower?checkin-date=2026-09-05&checkout-date=2026-09-06&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=166.16&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,tripening,2026-09-03T18:56:47-07:00,未知,未知,,,否,tripening,,,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""33.64"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,已知语义误采平台待修复；价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260903-220719-csv-b6ad8bab,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,R,是,436e0817fa1ef10f5a2f51486f4c7c14014e2d0038853ce26765a08c89bd59bb
ChIJCWbW7MWY4jARuQATRiSHlA0,Tripening Hotels,4662055,room_2356dd37f9dc3bbe35,rate_e4242ec7ebabb09778,1,,,,,,,30.27,,USD,,,,2026-09-05,2026-09-06,https://www.tripening.com/hotels/th-10-bangkok/4662055-lebua-at-state-tower?checkin-date=2026-09-05&checkout-date=2026-09-06&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=166.16&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,tripening,2026-09-03T18:56:47-07:00,未知,未知,,,否,tripening,,,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""30.27"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,已知语义误采平台待修复；价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260903-220856-csv-1db11441,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,R,是,7d5d76afb10a9c051fa47b7d87c8580cb4ba19fd8eb6d1f3b1b75badbad2ced7
ChIJCWbW7MWY4jARuQATRiSHlA0,Tripening Hotels,4662055,room_ec456ead5f46d51bb9,rate_1fd2b6e6ed9a874eff,1,,,,,,,21.00,,USD,,,,2026-09-05,2026-09-06,https://www.tripening.com/hotels/th-10-bangkok/4662055-lebua-at-state-tower?checkin-date=2026-09-05&checkout-date=2026-09-06&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=166.16&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,tripening,2026-09-03T18:56:47-07:00,未知,未知,,,否,tripening,,,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""21.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,已知语义误采平台待修复；价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260903-220719-csv-b6ad8bab,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,R,是,a1914c4295b46895a20f7f475ba9c4df49741629aa716c37e45b202bfdd59986
ChIJCWbW7MWY4jARuQATRiSHlA0,Tripening Hotels,4662055,room_f00d9d5ddafc5a2c43,rate_59826a84824e2ba86b,1,,,,,,,26.60,,USD,,,,2026-09-05,2026-09-06,https://www.tripening.com/hotels/th-10-bangkok/4662055-lebua-at-state-tower?checkin-date=2026-09-05&checkout-date=2026-09-06&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=166.16&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,tripening,2026-09-03T18:56:47-07:00,未知,未知,,,否,tripening,,,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""26.60"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,已知语义误采平台待修复；价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260903-220719-csv-b6ad8bab,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,R,是,bf62f6a155c59a8bf35398f8aa2d36d4312c463f9ece859f60c310c3f9b6ed1c
ChIJCWbW7MWY4jARuQATRiSHlA0,Tripening Hotels,4662055,room_771ab7d67945d0ab23,rate_9a1328ff75198207a4,1,,,,,,,21.92,,USD,,,,2026-09-05,2026-09-06,https://www.tripening.com/hotels/th-10-bangkok/4662055-lebua-at-state-tower?checkin-date=2026-09-05&checkout-date=2026-09-06&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=166.16&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,tripening,2026-09-03T18:56:47-07:00,未知,未知,,,否,tripening,,,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""21.92"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,已知语义误采平台待修复；价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260903-220719-csv-b6ad8bab,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,R,是,e25d0961b1127151ff8f48351adea05aa55f3ac84da58216f691fd3884d664ff
ChIJCWbW7MWY4jARuQATRiSHlA0,Tripening Hotels,4662055,room_d6c183236eba4ea00f,rate_6562b5e1b3a65421a9,1,,,,,,,21.79,,USD,,,,2026-09-05,2026-09-06,https://www.tripening.com/hotels/th-10-bangkok/4662055-lebua-at-state-tower?checkin-date=2026-09-05&checkout-date=2026-09-06&adults=2&currency=USD&lang=en&google-package-id=&rate-rule-id=&google-displayed-price=166.16&children=0&google-displayed-tax=0.00&google-displayed-currency=USD&utm_source=google_hotel_ads&utm_medium=free&utm_campaign=gha_property,tripening,2026-09-03T18:56:47-07:00,未知,未知,,,否,tripening,,,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""21.79"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,已知语义误采平台待修复；价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260903-220719-csv-b6ad8bab,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,R,是,fbf41e28502dfc0748a0002e899dbf24804c4df569b455754b8c90d9916cb67d
ChIJf1YJeC-Z4jARNNLn8M9QwMw,trivago DEALS,H104005,"HOLLYWOOD, SUPERIOR, DOUBLE BED",473f0728-bdb8-4ee9-8580-4bb5e3b8907c,1,,,,,,,141,,USD,,,,2026-09-20,2026-09-21,https://www.trivago.deals/hotels/thailand_th_bangkok/104005_centara-grand-bangkok-convention-centre-at-centralworld?checkIn=2026-09-20&checkOut=2026-09-21&placeId=H104005&campaignName=TrivagoDeals_Google_US&currencyCode=USD&dealkey_redacted=1&countryCode=US&languageCode=en&rule=Google_US&site=mapresults&ads=&priceDisplayedTotal=165.00&priceDisplayedTax=23.98&device=desktop&adults=2&children=0,trivago_deals,2026-09-03T19:01:53-07:00,未知,未知,,,否,trivago_deals,,,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""141"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260903-220856-csv-1db11441,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,03745d351fdc05b63583f06edd3f046016c3e6afa29d588bfe0cb32a2497e60d
ChIJCWbW7MWY4jARuQATRiSHlA0,Kiwi.com,1043031,room_c0cc0e3e3c314e4370,rate_652fd7dbaac9a40f1c,1,,,,,,,146,,USD,,,,2026-09-05,2026-09-06,https://hotels.kiwi.com/Hotel/Search?checkIn=2026-09-05&checkOut=2026-09-06&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=kiwi&utm_medium=cpc&utm_referrer=gha&hotelId=1043031&userCountry=US&profile=H9wkf23b1j&preferredRate=196.41&deviceType=desktop&label=src=gha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1043031&day=05&month=09&year=2026&los=1&price=196.41&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&&cp=wz_8HXOf9axMK20CChIIwYYBELUKGMMIIgNVU0RSATISGhXdHmIWGgsyMnMyOUpFTGRUcygCMILc5NQG,kiwi,2026-09-03T20:03:10-07:00,未知,未知,,,否,kiwi,,,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""146"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,已知语义误采平台待修复；价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260903-200545-csv-3a6bfb70,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,R,是,478e6dcf204989d256ec35c9bbc733bec28e162a07f149b0ce038dae7b4b518f
ChIJCWbW7MWY4jARuQATRiSHlA0,Kiwi.com,1043031,room_34a24a9442c73af806,rate_13043bf574808434e0,1,,,,,,,171,,USD,,,,2026-09-05,2026-09-06,https://hotels.kiwi.com/Hotel/Search?checkIn=2026-09-05&checkOut=2026-09-06&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=kiwi&utm_medium=cpc&utm_referrer=gha&hotelId=1043031&userCountry=US&profile=H9wkf23b1j&preferredRate=196.41&deviceType=desktop&label=src=gha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1043031&day=05&month=09&year=2026&los=1&price=196.41&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&&cp=wz_8HXOf9axMK20CChIIwYYBELUKGMMIIgNVU0RSATISGhXdHmIWGgsyMnMyOUpFTGRUcygCMILc5NQG,kiwi,2026-09-03T20:03:10-07:00,未知,未知,,,否,kiwi,,,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""171"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,已知语义误采平台待修复；价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260903-200545-csv-3a6bfb70,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,R,是,bc9d5d14489257e65d3d43e90f664711553a18c697adad6fd4e5f80bfbf59ac4
ChIJf1YJeC-Z4jARNNLn8M9QwMw,Trip.com,996362,549073828,rate_3845547585a33c35bc,9,,Non-refundable,Instant confirmation,Prepay,,280,261,,USD,,,,2026-09-20,2026-09-21,https://us.trip.com/hotels/detail/?Allianceid=15214&Sid=1209572&allianceid=15214&sid=1209572&hotelid=996362&city=359&locale=en_us&checkin=2026-09-20&checkout=2026-09-21&ouid=&shoppingid=MW3BcR9W4h31&roomquantity=&minprice=220.05&mproom=1119272145&fgt=1&starlist=&rate=&amenty=&breakfast=&bookPolicy=&adult=2&children=0&ages=&curr=USD&prid=LANG_US&trip_sub1=20_09_2026_1_mapresults_996362_US_desktop_default___0_0-LANG_US-landing&br=220.05&tf=33.10&display=exavg&crn=1&mincurr=USD&stand=H4sIAAAAAAAA_-Ny5GKSYBJi4mCUMue4-PPWVBYhRiOD-4wWW-UDOGYwdr2w2cHIdJFRvvV14I64dIeHjEE75FpfN2Y7vGC8t_bpZsYFLIxSPL7hxk7JQZbhJhnGhgqMGpeuPLnC5sEYxGZoYGzobBolw8UcGuwi-ERE9uTT-1IOUiCeIoyXxJqapxsanNEs1sXI5MG4ipGdi9nAyFCA6ROjALK58YZGZgBU0Y60rQAAAA,trip,2026-09-03T20:11:39-07:00,未知,未知,,,否,trip,,,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": ""280"", ""取消政策"": ""Non-refundable"", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""261"", ""支付方式"": ""Prepay"", ""早餐"": """", ""确认政策"": ""Instant confirmation"", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260903-201155-csv-55855b7a,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,09f791038713951e328fc08dc92d20852e985fe43e232cba60552da343d7063a
ChIJf1YJeC-Z4jARNNLn8M9QwMw,Trip.com,996362,251093407,rate_1d5311ce2b9e6266a8,13,,,,,,,276,,USD,,,,2026-09-20,2026-09-21,https://us.trip.com/hotels/detail/?Allianceid=15214&Sid=1209572&allianceid=15214&sid=1209572&hotelid=996362&city=359&locale=en_us&checkin=2026-09-20&checkout=2026-09-21&ouid=&shoppingid=MW3BcR9W4h31&roomquantity=&minprice=220.05&mproom=1119272145&fgt=1&starlist=&rate=&amenty=&breakfast=&bookPolicy=&adult=2&children=0&ages=&curr=USD&prid=LANG_US&trip_sub1=20_09_2026_1_mapresults_996362_US_desktop_default___0_0-LANG_US-landing&br=220.05&tf=33.10&display=exavg&crn=1&mincurr=USD&stand=H4sIAAAAAAAA_-Ny5GKSYBJi4mCUMue4-PPWVBYhRiOD-4wWW-UDOGYwdr2w2cHIdJFRvvV14I64dIeHjEE75FpfN2Y7vGC8t_bpZsYFLIxSPL7hxk7JQZbhJhnGhgqMGpeuPLnC5sEYxGZoYGzobBolw8UcGuwi-ERE9uTT-1IOUiCeIoyXxJqapxsanNEs1sXI5MG4ipGdi9nAyFCA6ROjALK58YZGZgBU0Y60rQAAAA,trip,2026-09-03T20:11:39-07:00,未知,未知,,,否,trip,,,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""276"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260903-201155-csv-55855b7a,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,0aae81ea6e80c4caa92218cc640d0e1762653ce973442aa91f0ee861da380776
ChIJf1YJeC-Z4jARNNLn8M9QwMw,Trip.com,996362,482412841,rate_ee66c4e5f092a19715,5,,,,,,254,238,,USD,,,,2026-09-20,2026-09-21,https://us.trip.com/hotels/detail/?Allianceid=15214&Sid=1209572&allianceid=15214&sid=1209572&hotelid=996362&city=359&locale=en_us&checkin=2026-09-20&checkout=2026-09-21&ouid=&shoppingid=MW3BcR9W4h31&roomquantity=&minprice=220.05&mproom=1119272145&fgt=1&starlist=&rate=&amenty=&breakfast=&bookPolicy=&adult=2&children=0&ages=&curr=USD&prid=LANG_US&trip_sub1=20_09_2026_1_mapresults_996362_US_desktop_default___0_0-LANG_US-landing&br=220.05&tf=33.10&display=exavg&crn=1&mincurr=USD&stand=H4sIAAAAAAAA_-Ny5GKSYBJi4mCUMue4-PPWVBYhRiOD-4wWW-UDOGYwdr2w2cHIdJFRvvV14I64dIeHjEE75FpfN2Y7vGC8t_bpZsYFLIxSPL7hxk7JQZbhJhnGhgqMGpeuPLnC5sEYxGZoYGzobBolw8UcGuwi-ERE9uTT-1IOUiCeIoyXxJqapxsanNEs1sXI5MG4ipGdi9nAyFCA6ROjALK58YZGZgBU0Y60rQAAAA,trip,2026-09-03T20:11:39-07:00,未知,未知,,,否,trip,,,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": ""254"", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""238"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260903-201155-csv-55855b7a,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,13dec6828e0cacabeeab6279df95389c243f3902331518e6f8f2bace3bec8ce5
ChIJf1YJeC-Z4jARNNLn8M9QwMw,Trip.com,996362,377050846,rate_bcb1d2df6b69b42b26,9,,,,,,,222,,USD,,,,2026-09-20,2026-09-21,https://us.trip.com/hotels/detail/?Allianceid=15214&Sid=1209572&allianceid=15214&sid=1209572&hotelid=996362&city=359&locale=en_us&checkin=2026-09-20&checkout=2026-09-21&ouid=&shoppingid=MW3BcR9W4h31&roomquantity=&minprice=220.05&mproom=1119272145&fgt=1&starlist=&rate=&amenty=&breakfast=&bookPolicy=&adult=2&children=0&ages=&curr=USD&prid=LANG_US&trip_sub1=20_09_2026_1_mapresults_996362_US_desktop_default___0_0-LANG_US-landing&br=220.05&tf=33.10&display=exavg&crn=1&mincurr=USD&stand=H4sIAAAAAAAA_-Ny5GKSYBJi4mCUMue4-PPWVBYhRiOD-4wWW-UDOGYwdr2w2cHIdJFRvvV14I64dIeHjEE75FpfN2Y7vGC8t_bpZsYFLIxSPL7hxk7JQZbhJhnGhgqMGpeuPLnC5sEYxGZoYGzobBolw8UcGuwi-ERE9uTT-1IOUiCeIoyXxJqapxsanNEs1sXI5MG4ipGdi9nAyFCA6ROjALK58YZGZgBU0Y60rQAAAA,trip,2026-09-03T20:11:39-07:00,未知,未知,,,否,trip,,,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""222"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260903-201155-csv-55855b7a,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,2517df0e30f42f862a44dfbdee0954c12b967d8f60e1a7b36b0b7d6505e0d737
ChIJf1YJeC-Z4jARNNLn8M9QwMw,Trip.com,996362,377050846,rate_e282079843f6dd31ca,11,,,,,,234,219,,USD,,,,2026-09-20,2026-09-21,https://us.trip.com/hotels/detail/?Allianceid=15214&Sid=1209572&allianceid=15214&sid=1209572&hotelid=996362&city=359&locale=en_us&checkin=2026-09-20&checkout=2026-09-21&ouid=&shoppingid=MW3BcR9W4h31&roomquantity=&minprice=220.05&mproom=1119272145&fgt=1&starlist=&rate=&amenty=&breakfast=&bookPolicy=&adult=2&children=0&ages=&curr=USD&prid=LANG_US&trip_sub1=20_09_2026_1_mapresults_996362_US_desktop_default___0_0-LANG_US-landing&br=220.05&tf=33.10&display=exavg&crn=1&mincurr=USD&stand=H4sIAAAAAAAA_-Ny5GKSYBJi4mCUMue4-PPWVBYhRiOD-4wWW-UDOGYwdr2w2cHIdJFRvvV14I64dIeHjEE75FpfN2Y7vGC8t_bpZsYFLIxSPL7hxk7JQZbhJhnGhgqMGpeuPLnC5sEYxGZoYGzobBolw8UcGuwi-ERE9uTT-1IOUiCeIoyXxJqapxsanNEs1sXI5MG4ipGdi9nAyFCA6ROjALK58YZGZgBU0Y60rQAAAA,trip,2026-09-03T20:11:39-07:00,未知,未知,,,否,trip,,,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": ""234"", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""219"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260903-201155-csv-55855b7a,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,330fbd73e74f4e87bd744cceaa3388b5ba440f7bb4070307621f3139f2526005
ChIJf1YJeC-Z4jARNNLn8M9QwMw,Trip.com,996362,377050779,rate_93f39670c52142180c,9,,Non-refundable,Instant confirmation,Prepay,,279,260,,USD,,,,2026-09-20,2026-09-21,https://us.trip.com/hotels/detail/?Allianceid=15214&Sid=1209572&allianceid=15214&sid=1209572&hotelid=996362&city=359&locale=en_us&checkin=2026-09-20&checkout=2026-09-21&ouid=&shoppingid=MW3BcR9W4h31&roomquantity=&minprice=220.05&mproom=1119272145&fgt=1&starlist=&rate=&amenty=&breakfast=&bookPolicy=&adult=2&children=0&ages=&curr=USD&prid=LANG_US&trip_sub1=20_09_2026_1_mapresults_996362_US_desktop_default___0_0-LANG_US-landing&br=220.05&tf=33.10&display=exavg&crn=1&mincurr=USD&stand=H4sIAAAAAAAA_-Ny5GKSYBJi4mCUMue4-PPWVBYhRiOD-4wWW-UDOGYwdr2w2cHIdJFRvvV14I64dIeHjEE75FpfN2Y7vGC8t_bpZsYFLIxSPL7hxk7JQZbhJhnGhgqMGpeuPLnC5sEYxGZoYGzobBolw8UcGuwi-ERE9uTT-1IOUiCeIoyXxJqapxsanNEs1sXI5MG4ipGdi9nAyFCA6ROjALK58YZGZgBU0Y60rQAAAA,trip,2026-09-03T20:11:39-07:00,未知,未知,,,否,trip,,,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": ""279"", ""取消政策"": ""Non-refundable"", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""260"", ""支付方式"": ""Prepay"", ""早餐"": """", ""确认政策"": ""Instant confirmation"", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260903-201155-csv-55855b7a,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,333b65fb6c254ca5a3cc7d1ea897addab0d8ee2c5314a4ebf4eb8956bda414a6
ChIJf1YJeC-Z4jARNNLn8M9QwMw,Trip.com,996362,377050846,rate_f9c66f7b65c60001b5,14,,,,,,,234,,USD,,,,2026-09-20,2026-09-21,https://us.trip.com/hotels/detail/?Allianceid=15214&Sid=1209572&allianceid=15214&sid=1209572&hotelid=996362&city=359&locale=en_us&checkin=2026-09-20&checkout=2026-09-21&ouid=&shoppingid=MW3BcR9W4h31&roomquantity=&minprice=220.05&mproom=1119272145&fgt=1&starlist=&rate=&amenty=&breakfast=&bookPolicy=&adult=2&children=0&ages=&curr=USD&prid=LANG_US&trip_sub1=20_09_2026_1_mapresults_996362_US_desktop_default___0_0-LANG_US-landing&br=220.05&tf=33.10&display=exavg&crn=1&mincurr=USD&stand=H4sIAAAAAAAA_-Ny5GKSYBJi4mCUMue4-PPWVBYhRiOD-4wWW-UDOGYwdr2w2cHIdJFRvvV14I64dIeHjEE75FpfN2Y7vGC8t_bpZsYFLIxSPL7hxk7JQZbhJhnGhgqMGpeuPLnC5sEYxGZoYGzobBolw8UcGuwi-ERE9uTT-1IOUiCeIoyXxJqapxsanNEs1sXI5MG4ipGdi9nAyFCA6ROjALK58YZGZgBU0Y60rQAAAA,trip,2026-09-03T20:11:39-07:00,未知,未知,,,否,trip,,,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""234"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260903-201155-csv-55855b7a,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,41082cfc68b5535039fa1274fc6b87ad0a9f50adc066147f63ed13477d94ba0e
ChIJf1YJeC-Z4jARNNLn8M9QwMw,Trip.com,996362,482412841,rate_2b426171106f546dca,8,,,,,,,254,,USD,,,,2026-09-20,2026-09-21,https://us.trip.com/hotels/detail/?Allianceid=15214&Sid=1209572&allianceid=15214&sid=1209572&hotelid=996362&city=359&locale=en_us&checkin=2026-09-20&checkout=2026-09-21&ouid=&shoppingid=MW3BcR9W4h31&roomquantity=&minprice=220.05&mproom=1119272145&fgt=1&starlist=&rate=&amenty=&breakfast=&bookPolicy=&adult=2&children=0&ages=&curr=USD&prid=LANG_US&trip_sub1=20_09_2026_1_mapresults_996362_US_desktop_default___0_0-LANG_US-landing&br=220.05&tf=33.10&display=exavg&crn=1&mincurr=USD&stand=H4sIAAAAAAAA_-Ny5GKSYBJi4mCUMue4-PPWVBYhRiOD-4wWW-UDOGYwdr2w2cHIdJFRvvV14I64dIeHjEE75FpfN2Y7vGC8t_bpZsYFLIxSPL7hxk7JQZbhJhnGhgqMGpeuPLnC5sEYxGZoYGzobBolw8UcGuwi-ERE9uTT-1IOUiCeIoyXxJqapxsanNEs1sXI5MG4ipGdi9nAyFCA6ROjALK58YZGZgBU0Y60rQAAAA,trip,2026-09-03T20:11:39-07:00,未知,未知,,,否,trip,,,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""254"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,20260903-201155-csv-55855b7a,[LOCAL_HOME]/Desktop/Thailand---泰国/05_GoogleMaps曼谷酒店专用/04_平台详情/酒店售卖方案.csv,T3,否,46f1d2ac79889669f7f63f6d993b88a0ad05c0baee1b84fcbf771d8ec1655d30
