交通类型代码,交通类型中文,route_id,stop_id,最小stop_sequence,最大stop_sequence,经过行程数
2,铁路,242,283,13,13,1
2,铁路,242,284,14,14,1
2,铁路,242,285,15,15,1
2,铁路,242,298,11,11,1
2,铁路,243,270,14,14,1
2,铁路,243,271,13,13,1
2,铁路,243,274,12,12,1
2,铁路,243,275,11,11,1
2,铁路,243,276,10,10,1
2,铁路,243,277,9,9,1
2,铁路,243,279,8,8,1
2,铁路,243,280,7,7,1
2,铁路,243,281,6,6,1
2,铁路,243,282,4,4,1
2,铁路,243,283,3,3,1
2,铁路,243,284,2,2,1
2,铁路,243,285,1,1,1
2,铁路,243,298,5,5,1
2,铁路,244,270,1,1,1
2,铁路,244,271,2,2,1
2,铁路,244,272,3,3,1
2,铁路,244,273,4,4,1
2,铁路,244,274,5,5,1
2,铁路,244,275,6,6,1
2,铁路,244,276,7,7,1
2,铁路,244,277,8,8,1
2,铁路,244,279,9,9,1
2,铁路,244,280,10,10,1
2,铁路,244,281,11,11,1
2,铁路,244,282,13,13,1
2,铁路,244,283,14,14,1
2,铁路,244,284,15,15,1
2,铁路,244,285,17,17,1
2,铁路,244,297,16,16,1
2,铁路,244,298,12,12,1
2,铁路,245,270,14,14,1
2,铁路,245,271,13,13,1
2,铁路,245,274,12,12,1
2,铁路,245,275,11,11,1
2,铁路,245,276,10,10,1
2,铁路,245,277,9,9,1
2,铁路,245,279,8,8,1
2,铁路,245,280,7,7,1
2,铁路,245,281,6,6,1
2,铁路,245,282,4,4,1
2,铁路,245,283,3,3,1
2,铁路,245,284,2,2,1
2,铁路,245,285,1,1,1
2,铁路,245,298,5,5,1
2,铁路,246,270,1,1,1
2,铁路,246,271,2,2,1
2,铁路,246,274,3,3,1
2,铁路,246,275,4,4,1
2,铁路,246,276,5,5,1
2,铁路,246,277,6,6,1
2,铁路,246,279,7,7,1
2,铁路,246,280,8,8,1
2,铁路,246,281,9,9,1
2,铁路,246,282,11,11,1
2,铁路,246,283,12,12,1
2,铁路,246,284,13,13,1
2,铁路,246,285,15,15,1
2,铁路,246,297,14,14,1
2,铁路,246,298,10,10,1
2,铁路,247,286,14,14,1
2,铁路,247,287,13,13,1
2,铁路,247,288,12,12,1
2,铁路,247,289,11,11,1
2,铁路,247,290,10,10,1
2,铁路,247,291,9,9,1
2,铁路,247,292,8,8,1
2,铁路,247,293,7,7,1
2,铁路,247,294,6,6,1
2,铁路,247,295,5,5,1
2,铁路,247,296,4,4,1
2,铁路,247,318,3,3,1
2,铁路,247,319,2,2,1
2,铁路,247,320,1,1,1
2,铁路,248,286,1,1,1
2,铁路,248,287,2,2,1
2,铁路,248,288,3,3,1
2,铁路,248,289,4,4,1
2,铁路,248,290,5,5,1
2,铁路,248,291,6,6,1
2,铁路,248,292,7,7,1
2,铁路,248,293,8,8,1
2,铁路,248,294,9,9,1
2,铁路,248,295,10,10,1
2,铁路,248,296,11,11,1
2,铁路,248,318,12,12,1
2,铁路,248,319,13,13,1
2,铁路,248,320,14,14,1
2,铁路,249,286,14,14,1
2,铁路,249,287,13,13,1
2,铁路,249,288,12,12,1
2,铁路,249,289,11,11,1
2,铁路,249,290,10,10,1
2,铁路,249,291,9,9,1
2,铁路,249,292,8,8,1
2,铁路,249,293,7,7,1
2,铁路,249,294,6,6,1
2,铁路,249,295,5,5,1
2,铁路,249,296,4,4,1
2,铁路,249,318,3,3,1
2,铁路,249,319,2,2,1
2,铁路,249,320,1,1,1
2,铁路,25,246,3,3,1
2,铁路,25,249,2,2,1
2,铁路,25,256,1,1,1
2,铁路,25,266,4,4,1
2,铁路,250,286,1,1,1
2,铁路,250,287,2,2,1
2,铁路,250,288,3,3,1
2,铁路,250,289,4,4,1
2,铁路,250,290,5,5,1
2,铁路,250,291,6,6,1
2,铁路,250,292,7,7,1
2,铁路,250,293,8,8,1
2,铁路,250,294,9,9,1
2,铁路,250,295,10,10,1
2,铁路,250,296,11,11,1
2,铁路,250,318,12,12,1
2,铁路,250,319,13,13,1
2,铁路,250,320,14,14,1
2,铁路,251,286,14,14,1
2,铁路,251,287,13,13,1
2,铁路,251,288,12,12,1
2,铁路,251,289,11,11,1
2,铁路,251,290,10,10,1
2,铁路,251,291,9,9,1
2,铁路,251,292,8,8,1
2,铁路,251,293,7,7,1
2,铁路,251,294,6,6,1
2,铁路,251,295,5,5,1
2,铁路,251,296,4,4,1
2,铁路,251,318,3,3,1
2,铁路,251,319,2,2,1
2,铁路,251,320,1,1,1
2,铁路,252,286,1,1,1
2,铁路,252,287,2,2,1
2,铁路,252,288,3,3,1
2,铁路,252,289,4,4,1
2,铁路,252,290,5,5,1
2,铁路,252,291,6,6,1
2,铁路,252,292,7,7,1
2,铁路,252,293,8,8,1
2,铁路,252,294,9,9,1
2,铁路,252,295,10,10,1
2,铁路,252,296,11,11,1
2,铁路,252,318,12,12,1
2,铁路,252,319,13,13,1
2,铁路,252,320,14,14,1
2,铁路,253,286,14,14,1
2,铁路,253,287,13,13,1
2,铁路,253,288,12,12,1
2,铁路,253,289,11,11,1
2,铁路,253,290,10,10,1
2,铁路,253,291,9,9,1
2,铁路,253,292,8,8,1
2,铁路,253,293,7,7,1
2,铁路,253,294,6,6,1
2,铁路,253,295,5,5,1
2,铁路,253,296,4,4,1
2,铁路,253,318,3,3,1
2,铁路,253,319,2,2,1
2,铁路,253,320,1,1,1
2,铁路,254,286,1,1,1
2,铁路,254,287,2,2,1
2,铁路,254,288,3,3,1
2,铁路,254,289,4,4,1
2,铁路,254,290,5,5,1
2,铁路,254,291,6,6,1
2,铁路,254,292,7,7,1
2,铁路,254,293,8,8,1
2,铁路,254,294,9,9,1
2,铁路,254,295,10,10,1
2,铁路,254,296,11,11,1
2,铁路,254,318,12,12,1
2,铁路,254,319,13,13,1
2,铁路,254,320,14,14,1
2,铁路,26,245,3,3,1
2,铁路,26,246,2,2,1
2,铁路,26,249,4,4,1
2,铁路,26,256,5,5,1
2,铁路,26,266,1,1,1
2,铁路,27,246,3,3,1
2,铁路,27,249,2,2,1
2,铁路,27,256,1,1,1
2,铁路,27,266,4,4,1
2,铁路,2731,16947,4,4,1
2,铁路,2731,16962,5,5,1
2,铁路,2731,17016,6,6,1
2,铁路,2731,17017,7,7,1
2,铁路,2731,17018,8,8,1
2,铁路,2731,17019,9,9,1
2,铁路,2731,17020,10,10,1
2,铁路,2731,17021,11,11,1
2,铁路,2731,17022,12,12,1
2,铁路,2731,17023,13,13,1
2,铁路,2731,17024,14,14,1
2,铁路,2731,17025,15,15,1
2,铁路,2731,17026,16,16,1
2,铁路,2731,17027,17,17,1
2,铁路,2731,214,2,2,1
2,铁路,2731,222,3,3,1
2,铁路,2731,266,1,1,1
2,铁路,2732,16947,13,13,1
2,铁路,2732,16948,23,23,1
2,铁路,2732,16949,25,25,1
2,铁路,2732,16963,9,9,1
2,铁路,2732,16964,10,10,1
2,铁路,2732,16965,11,11,1
2,铁路,2732,16966,12,12,1
2,铁路,2732,16967,14,14,1
2,铁路,2732,16971,15,15,1
2,铁路,2732,16978,16,16,1
2,铁路,2732,16979,17,17,1
2,铁路,2732,16980,18,18,1
2,铁路,2732,16989,19,19,1
2,铁路,2732,16990,20,20,1
2,铁路,2732,16991,21,21,1
2,铁路,2732,16992,22,22,1
2,铁路,2732,16993,24,24,1
2,铁路,2732,16994,3,3,1
2,铁路,2732,212,1,1,1
2,铁路,2732,214,4,4,1
2,铁路,2732,219,7,7,1
2,铁路,2732,222,5,5,1
2,铁路,2732,223,6,6,1
2,铁路,2732,224,8,8,1
2,铁路,2732,228,2,2,1
2,铁路,2733,16947,4,4,1
2,铁路,2733,16948,5,5,1
2,铁路,2733,16949,6,6,1
2,铁路,2733,16950,7,7,1
2,铁路,2733,16951,8,8,1
2,铁路,2733,16952,9,9,1
2,铁路,2733,16953,10,10,1
2,铁路,2733,16954,11,11,1
2,铁路,2733,16955,12,12,1
2,铁路,2733,16956,13,13,1
2,铁路,2733,16957,14,14,1
2,铁路,2733,16958,15,15,1
2,铁路,2733,16959,16,16,1
2,铁路,2733,17046,18,18,1
2,铁路,2733,17048,17,17,1
2,铁路,2733,214,2,2,1
2,铁路,2733,222,3,3,1
2,铁路,2733,266,1,1,1
2,铁路,2734,16947,4,4,1
2,铁路,2734,16962,5,5,1
2,铁路,2734,17016,6,6,1
2,铁路,2734,17019,7,7,1
2,铁路,2734,17021,8,8,1
2,铁路,2734,17022,9,9,1
2,铁路,2734,17024,10,10,1
2,铁路,2734,17025,11,11,1
2,铁路,2734,17026,12,12,1
2,铁路,2734,17027,13,13,1
2,铁路,2734,214,2,2,1
2,铁路,2734,222,3,3,1
2,铁路,2734,266,1,1,1
2,铁路,2735,16947,15,15,1
2,铁路,2735,16948,14,14,1
2,铁路,2735,16949,13,13,1
2,铁路,2735,16950,12,12,1
2,铁路,2735,16951,11,11,1
2,铁路,2735,16952,10,10,1
2,铁路,2735,16953,9,9,1
2,铁路,2735,16954,8,8,1
2,铁路,2735,16955,7,7,1
2,铁路,2735,16956,6,6,1
2,铁路,2735,16957,5,5,1
2,铁路,2735,16958,4,4,1
2,铁路,2735,16959,3,3,1
2,铁路,2735,17046,1,1,1
2,铁路,2735,17048,2,2,1
2,铁路,2735,214,17,17,1
2,铁路,2735,222,16,16,1
2,铁路,2735,266,18,18,1
2,铁路,2736,16947,4,4,1
2,铁路,2736,16948,5,5,1
2,铁路,2736,16949,6,6,1
2,铁路,2736,17028,7,7,1
2,铁路,2736,17029,8,8,1
2,铁路,2736,17030,9,9,1
2,铁路,2736,17031,10,10,1
2,铁路,2736,17032,11,11,1
2,铁路,2736,17033,12,12,1
2,铁路,2736,17034,13,13,1
2,铁路,2736,17035,14,14,1
2,铁路,2736,17037,15,15,1
2,铁路,2736,214,2,2,1
2,铁路,2736,222,3,3,1
2,铁路,2736,266,1,1,1
2,铁路,2737,16947,12,12,1
2,铁路,2737,16948,11,11,1
2,铁路,2737,16949,10,10,1
2,铁路,2737,17028,9,9,1
2,铁路,2737,17029,8,8,1
2,铁路,2737,17030,7,7,1
2,铁路,2737,17031,6,6,1
2,铁路,2737,17032,5,5,1
2,铁路,2737,17033,4,4,1
2,铁路,2737,17034,3,3,1
2,铁路,2737,17035,2,2,1
2,铁路,2737,17037,1,1,1
2,铁路,2737,214,14,14,1
2,铁路,2737,222,13,13,1
2,铁路,2737,266,15,15,1
2,铁路,2738,16947,4,4,1
2,铁路,2738,16962,5,5,1
2,铁路,2738,17016,6,6,1
2,铁路,2738,17018,7,7,1
2,铁路,2738,17019,8,8,1
2,铁路,2738,17020,9,9,1
2,铁路,2738,17021,10,10,1
2,铁路,2738,17022,11,11,1
2,铁路,2738,17023,12,12,1
2,铁路,2738,17024,13,13,1
2,铁路,2738,17025,14,14,1
2,铁路,2738,17026,15,15,1
2,铁路,2738,17027,16,16,1
2,铁路,2738,214,2,2,1
2,铁路,2738,222,3,3,1
2,铁路,2738,266,1,1,1
2,铁路,2739,16947,4,4,1
2,铁路,2739,16962,5,5,1
2,铁路,2739,17016,6,6,1
2,铁路,2739,17017,7,7,1
2,铁路,2739,17018,8,8,1
2,铁路,2739,17019,9,9,1
2,铁路,2739,17020,12,12,1
2,铁路,2739,17021,13,13,1
2,铁路,2739,17022,14,14,1
2,铁路,2739,17023,15,15,1
2,铁路,2739,17024,17,17,1
2,铁路,2739,17025,18,18,1
2,铁路,2739,17026,19,19,1
2,铁路,2739,17027,20,20,1
2,铁路,2739,17038,10,10,1
2,铁路,2739,17039,11,11,1
2,铁路,2739,17040,16,16,1
2,铁路,2739,214,2,2,1
2,铁路,2739,222,3,3,1
2,铁路,2739,266,1,1,1
2,铁路,2740,16947,15,15,1
2,铁路,2740,16962,14,14,1
2,铁路,2740,16995,18,18,1
2,铁路,2740,17016,13,13,1
2,铁路,2740,17017,11,11,1
2,铁路,2740,17018,10,10,1
2,铁路,2740,17019,9,9,1
2,铁路,2740,17020,8,8,1
2,铁路,2740,17021,7,7,1
2,铁路,2740,17022,6,6,1
2,铁路,2740,17023,5,5,1
2,铁路,2740,17024,4,4,1
2,铁路,2740,17025,3,3,1
2,铁路,2740,17026,2,2,1
2,铁路,2740,17027,1,1,1
2,铁路,2740,17041,12,12,1
2,铁路,2740,214,17,17,1
2,铁路,2740,222,16,16,1
2,铁路,2741,16947,10,10,1
2,铁路,2741,16962,9,9,1
2,铁路,2741,16995,13,13,1
2,铁路,2741,17016,8,8,1
2,铁路,2741,17019,7,7,1
2,铁路,2741,17021,6,6,1
2,铁路,2741,17022,5,5,1
2,铁路,2741,17024,4,4,1
2,铁路,2741,17025,3,3,1
2,铁路,2741,17026,2,2,1
2,铁路,2741,17027,1,1,1
2,铁路,2741,214,12,12,1
2,铁路,2741,222,11,11,1
2,铁路,2742,16947,13,13,1
2,铁路,2742,16962,12,12,1
2,铁路,2742,16995,16,16,1
2,铁路,2742,17016,11,11,1
2,铁路,2742,17018,10,10,1
2,铁路,2742,17019,9,9,1
2,铁路,2742,17020,8,8,1
2,铁路,2742,17021,7,7,1
2,铁路,2742,17022,6,6,1
2,铁路,2742,17023,5,5,1
2,铁路,2742,17024,4,4,1
2,铁路,2742,17025,3,3,1
2,铁路,2742,17026,2,2,1
2,铁路,2742,17027,1,1,1
2,铁路,2742,214,15,15,1
2,铁路,2742,222,14,14,1
2,铁路,2743,16947,16,16,1
2,铁路,2743,16962,15,15,1
2,铁路,2743,16995,19,19,1
2,铁路,2743,17016,14,14,1
2,铁路,2743,17017,12,12,1
2,铁路,2743,17018,11,11,1
2,铁路,2743,17019,10,10,1
2,铁路,2743,17020,9,9,1
2,铁路,2743,17021,8,8,1
2,铁路,2743,17022,7,7,1
2,铁路,2743,17023,6,6,1
2,铁路,2743,17024,4,4,1
2,铁路,2743,17025,3,3,1
2,铁路,2743,17026,2,2,1
2,铁路,2743,17027,1,1,1
2,铁路,2743,17040,5,5,1
2,铁路,2743,17041,13,13,1
2,铁路,2743,214,18,18,1
2,铁路,2743,222,17,17,1
2,铁路,28,16970,5,5,1
2,铁路,28,16977,6,6,1
2,铁路,28,16995,1,1,1
2,铁路,28,16996,8,8,1
2,铁路,28,16997,9,9,1
2,铁路,28,16998,11,11,1
2,铁路,28,16999,13,13,1
2,铁路,28,17000,14,14,1
2,铁路,28,17001,15,15,1
2,铁路,28,17002,17,17,1
2,铁路,28,17003,19,19,1
2,铁路,28,17004,7,7,1
2,铁路,28,17005,10,10,1
2,铁路,28,17006,12,12,1
2,铁路,28,17007,16,16,1
2,铁路,28,17008,18,18,1
2,铁路,28,17009,20,20,1
2,铁路,28,17010,21,21,1
2,铁路,28,17011,22,22,1
2,铁路,28,17012,23,23,1
2,铁路,28,17013,24,24,1
2,铁路,28,17014,25,25,1
2,铁路,28,17015,26,26,1
2,铁路,28,245,3,3,1
2,铁路,28,246,2,2,2
2,铁路,28,249,3,4,2
2,铁路,28,256,4,5,2
2,铁路,28,266,1,1,1
2,铁路,29,16970,21,21,1
2,铁路,29,16977,20,20,1
2,铁路,29,16995,25,25,1
2,铁路,29,16996,19,19,1
2,铁路,29,16997,18,18,1
2,铁路,29,16998,16,16,1
2,铁路,29,16999,14,14,1
2,铁路,29,17000,13,13,1
2,铁路,29,17001,12,12,1
2,铁路,29,17002,10,10,1
2,铁路,29,17003,8,8,1
2,铁路,29,17005,17,17,1
2,铁路,29,17006,15,15,1
2,铁路,29,17007,11,11,1
2,铁路,29,17008,9,9,1
2,铁路,29,17009,7,7,1
2,铁路,29,17010,6,6,1
2,铁路,29,17011,5,5,1
2,铁路,29,17012,4,4,1
2,铁路,29,17013,3,3,1
2,铁路,29,17014,2,2,1
2,铁路,29,17015,1,1,1
2,铁路,29,246,3,24,2
2,铁路,29,249,2,23,2
2,铁路,29,256,1,22,2
2,铁路,29,266,4,4,1
2,铁路,30,212,1,1,1
2,铁路,30,228,2,2,1
2,铁路,30,246,4,4,1
2,铁路,30,249,5,5,1
2,铁路,30,256,6,6,1
2,铁路,30,266,3,3,1
2,铁路,31,212,6,6,1
2,铁路,31,228,5,5,1
2,铁路,31,246,3,3,1
2,铁路,31,249,2,2,1
2,铁路,31,256,1,1,1
2,铁路,31,266,4,4,1
2,铁路,34,212,1,1,1
2,铁路,34,214,7,7,1
2,铁路,34,217,8,8,1
2,铁路,34,219,11,11,1
2,铁路,34,222,9,9,1
2,铁路,34,223,10,10,1
2,铁路,34,228,2,2,1
2,铁路,34,266,3,3,1
2,铁路,34,267,4,4,1
2,铁路,34,300,5,5,1
2,铁路,34,302,6,6,1
2,铁路,35,212,11,11,1
2,铁路,35,214,5,5,1
2,铁路,35,217,4,4,1
2,铁路,35,219,1,1,1
2,铁路,35,222,3,3,1
2,铁路,35,223,2,2,1
2,铁路,35,228,10,10,1
2,铁路,35,266,9,9,1
2,铁路,35,267,8,8,1
2,铁路,35,300,7,7,1
2,铁路,35,302,6,6,1
2,铁路,36,212,1,1,1
2,铁路,36,214,9,9,1
2,铁路,36,217,10,10,1
2,铁路,36,219,13,13,1
2,铁路,36,220,2,2,1
2,铁路,36,222,11,11,1
2,铁路,36,223,12,12,1
2,铁路,36,228,3,3,1
2,铁路,36,266,4,4,1
2,铁路,36,267,5,5,1
2,铁路,36,300,6,6,1
2,铁路,36,301,7,7,1
2,铁路,36,302,8,8,1
2,铁路,37,212,10,10,1
2,铁路,37,214,5,5,1
2,铁路,37,217,4,4,1
2,铁路,37,219,1,1,1
2,铁路,37,222,3,3,1
2,铁路,37,223,2,2,1
2,铁路,37,228,9,9,1
2,铁路,37,266,8,8,1
2,铁路,37,267,7,7,1
2,铁路,37,300,6,6,1
2,铁路,38,212,1,1,1
2,铁路,38,214,4,4,1
2,铁路,38,219,7,7,1
2,铁路,38,222,5,5,1
2,铁路,38,223,6,6,1
2,铁路,38,228,2,2,1
2,铁路,38,266,3,3,1
2,铁路,39,212,12,12,1
2,铁路,39,214,6,6,1
2,铁路,39,217,5,5,1
2,铁路,39,219,2,2,1
2,铁路,39,222,4,4,1
2,铁路,39,223,3,3,1
2,铁路,39,224,1,1,1
2,铁路,39,228,11,11,1
2,铁路,39,266,10,10,1
2,铁路,39,267,9,9,1
2,铁路,39,300,8,8,1
2,铁路,39,302,7,7,1
2,铁路,40,212,1,1,1
2,铁路,40,214,8,8,1
2,铁路,40,220,2,2,1
2,铁路,40,222,9,9,1
2,铁路,40,228,3,3,1
2,铁路,40,266,4,4,1
2,铁路,40,267,5,5,1
2,铁路,40,300,6,6,1
2,铁路,40,302,7,7,1
2,铁路,41,212,9,9,1
2,铁路,41,214,3,3,1
2,铁路,41,222,2,2,1
2,铁路,41,223,1,1,1
2,铁路,41,228,8,8,1
2,铁路,41,266,7,7,1
2,铁路,41,267,6,6,1
2,铁路,41,300,5,5,1
2,铁路,41,302,4,4,1
2,铁路,42,212,1,1,1
2,铁路,42,214,8,8,1
2,铁路,42,220,2,2,1
2,铁路,42,222,9,9,1
2,铁路,42,228,3,3,1
2,铁路,42,266,4,4,1
2,铁路,42,267,5,5,1
2,铁路,42,300,6,6,1
2,铁路,42,302,7,7,1
2,铁路,43,212,8,8,1
2,铁路,43,214,2,2,1
2,铁路,43,222,1,1,1
2,铁路,43,228,7,7,1
2,铁路,43,266,6,6,1
2,铁路,43,267,5,5,1
2,铁路,43,300,4,4,1
2,铁路,43,302,3,3,1
2,铁路,44,243,1,1,1
2,铁路,44,244,3,3,1
2,铁路,44,245,4,4,1
2,铁路,44,247,5,5,1
2,铁路,44,248,7,7,1
2,铁路,44,249,8,8,1
2,铁路,44,250,9,9,1
2,铁路,44,251,10,10,1
2,铁路,44,252,11,11,1
2,铁路,44,253,12,12,1
2,铁路,44,254,13,13,1
2,铁路,44,255,14,14,1
2,铁路,44,256,15,15,1
2,铁路,44,258,16,16,1
2,铁路,44,268,2,2,1
2,铁路,44,269,6,6,1
2,铁路,45,243,16,16,1
2,铁路,45,244,14,14,1
2,铁路,45,245,13,13,1
2,铁路,45,247,12,12,1
2,铁路,45,248,10,10,1
2,铁路,45,249,9,9,1
2,铁路,45,250,8,8,1
2,铁路,45,251,7,7,1
2,铁路,45,252,6,6,1
2,铁路,45,253,5,5,1
2,铁路,45,254,4,4,1
2,铁路,45,255,3,3,1
2,铁路,45,256,2,2,1
2,铁路,45,258,1,1,1
2,铁路,45,268,15,15,1
2,铁路,45,269,11,11,1
2,铁路,46,243,17,17,1
2,铁路,46,244,15,15,1
2,铁路,46,245,14,14,1
2,铁路,46,247,13,13,1
2,铁路,46,248,11,11,1
2,铁路,46,249,10,10,1
2,铁路,46,250,9,9,1
2,铁路,46,251,8,8,1
2,铁路,46,252,7,7,1
2,铁路,46,253,6,6,1
2,铁路,46,254,5,5,1
2,铁路,46,255,4,4,1
2,铁路,46,256,3,3,1
2,铁路,46,257,2,2,1
2,铁路,46,258,1,1,1
2,铁路,46,268,16,16,1
2,铁路,46,269,12,12,1
2,铁路,47,243,1,1,1
2,铁路,47,244,3,3,1
2,铁路,47,245,4,4,1
2,铁路,47,247,5,5,1
2,铁路,47,248,6,6,1
2,铁路,47,249,7,7,1
2,铁路,47,250,8,8,1
2,铁路,47,251,9,9,1
2,铁路,47,252,10,10,1
2,铁路,47,253,11,11,1
2,铁路,47,254,12,12,1
2,铁路,47,255,13,13,1
2,铁路,47,256,14,14,1
2,铁路,47,257,15,15,1
2,铁路,47,258,16,16,1
2,铁路,47,268,2,2,1
2,铁路,48,243,1,1,1
2,铁路,48,244,3,3,1
2,铁路,48,245,4,4,1
2,铁路,48,247,5,5,1
2,铁路,48,248,6,6,1
2,铁路,48,249,7,7,1
2,铁路,48,250,8,8,1
2,铁路,48,251,9,9,1
2,铁路,48,252,10,10,1
2,铁路,48,253,11,11,1
2,铁路,48,254,12,12,1
2,铁路,48,255,13,13,1
2,铁路,48,256,14,14,1
2,铁路,48,257,15,15,1
2,铁路,48,258,16,16,1
2,铁路,48,268,2,2,1
2,铁路,49,243,16,16,1
2,铁路,49,244,14,14,1
2,铁路,49,245,13,13,1
2,铁路,49,247,12,12,1
2,铁路,49,248,11,11,1
2,铁路,49,249,10,10,1
2,铁路,49,250,9,9,1
2,铁路,49,251,8,8,1
2,铁路,49,252,7,7,1
2,铁路,49,253,6,6,1
2,铁路,49,254,5,5,1
2,铁路,49,255,4,4,1
2,铁路,49,256,3,3,1
2,铁路,49,257,2,2,1
2,铁路,49,258,1,1,1
2,铁路,49,268,15,15,1
2,铁路,5,321,1,8,4
2,铁路,5,322,2,7,4
2,铁路,5,323,3,6,4
2,铁路,5,324,3,6,4
2,铁路,5,325,4,5,4
2,铁路,5,326,1,8,4
2,铁路,5,327,2,7,4
2,铁路,5,328,4,5,4
2,铁路,50,243,1,1,1
2,铁路,50,244,3,3,1
2,铁路,50,245,4,4,1
2,铁路,50,247,5,5,1
2,铁路,50,248,6,6,1
2,铁路,50,249,7,7,1
2,铁路,50,250,8,8,1
2,铁路,50,251,9,9,1
2,铁路,50,252,10,10,1
2,铁路,50,253,11,11,1
2,铁路,50,254,12,12,1
2,铁路,50,255,13,13,1
2,铁路,50,256,14,14,1
2,铁路,50,258,15,15,1
2,铁路,50,268,2,2,1
2,铁路,51,243,15,15,1
2,铁路,51,244,13,13,1
2,铁路,51,245,12,12,1
2,铁路,51,247,11,11,1
2,铁路,51,248,10,10,1
2,铁路,51,249,9,9,1
2,铁路,51,250,8,8,1
2,铁路,51,251,7,7,1
2,铁路,51,252,6,6,1
2,铁路,51,253,5,5,1
2,铁路,51,254,4,4,1
2,铁路,51,255,3,3,1
2,铁路,51,256,2,2,1
2,铁路,51,258,1,1,1
2,铁路,51,268,14,14,1
2,铁路,52,212,1,1,1
2,铁路,52,228,2,2,1
2,铁路,52,245,5,5,1
2,铁路,52,246,4,4,1
2,铁路,52,248,6,6,1
2,铁路,52,249,7,7,1
2,铁路,52,250,8,8,1
2,铁路,52,251,9,9,1
2,铁路,52,252,10,10,1
2,铁路,52,253,11,11,1
2,铁路,52,255,12,12,1
2,铁路,52,256,13,13,1
2,铁路,52,257,14,14,1
2,铁路,52,258,15,15,1
2,铁路,52,266,3,3,1
2,铁路,53,212,15,15,1
2,铁路,53,228,14,14,1
2,铁路,53,245,11,11,1
2,铁路,53,246,12,12,1
2,铁路,53,248,10,10,1
2,铁路,53,249,9,9,1
2,铁路,53,250,8,8,1
2,铁路,53,251,7,7,1
2,铁路,53,252,6,6,1
2,铁路,53,253,5,5,1
2,铁路,53,255,4,4,1
2,铁路,53,256,3,3,1
2,铁路,53,257,2,2,1
2,铁路,53,258,1,1,1
2,铁路,53,266,13,13,1
2,铁路,54,212,1,1,1
2,铁路,54,226,3,3,1
2,铁路,54,229,5,5,1
2,铁路,54,230,6,6,1
2,铁路,54,231,7,7,1
2,铁路,54,232,8,8,1
2,铁路,54,233,9,9,1
2,铁路,54,234,11,11,1
2,铁路,54,236,12,12,1
2,铁路,54,238,2,2,1
2,铁路,54,240,4,4,1
2,铁路,54,242,10,10,1
2,铁路,55,212,12,12,1
2,铁路,55,226,10,10,1
2,铁路,55,229,8,8,1
2,铁路,55,230,7,7,1
2,铁路,55,231,6,6,1
2,铁路,55,232,5,5,1
2,铁路,55,233,4,4,1
2,铁路,55,234,2,2,1
2,铁路,55,236,1,1,1
2,铁路,55,238,11,11,1
2,铁路,55,240,9,9,1
2,铁路,55,242,3,3,1
2,铁路,56,212,1,1,1
2,铁路,56,225,2,2,1
2,铁路,56,226,5,5,1
2,铁路,56,229,7,7,1
2,铁路,56,230,9,9,1
2,铁路,56,231,10,10,1
2,铁路,56,232,11,11,1
2,铁路,56,233,12,12,1
2,铁路,56,234,14,14,1
2,铁路,56,236,15,15,1
2,铁路,56,237,3,3,1
2,铁路,56,238,4,4,1
2,铁路,56,240,6,6,1
2,铁路,56,241,8,8,1
2,铁路,56,242,13,13,1
2,铁路,57,212,12,12,1
2,铁路,57,226,10,10,1
2,铁路,57,229,8,8,1
2,铁路,57,230,7,7,1
2,铁路,57,231,6,6,1
2,铁路,57,232,5,5,1
2,铁路,57,233,4,4,1
2,铁路,57,234,2,2,1
2,铁路,57,236,1,1,1
2,铁路,57,238,11,11,1
2,铁路,57,240,9,9,1
2,铁路,57,242,3,3,1
2,铁路,58,212,1,1,1
2,铁路,58,226,3,3,1
2,铁路,58,229,5,5,1
2,铁路,58,230,6,6,1
2,铁路,58,231,7,7,1
2,铁路,58,233,8,8,1
2,铁路,58,234,10,10,1
2,铁路,58,236,11,11,1
2,铁路,58,238,2,2,1
2,铁路,58,240,4,4,1
2,铁路,58,242,9,9,1
2,铁路,59,212,11,11,1
2,铁路,59,226,9,9,1
2,铁路,59,229,7,7,1
2,铁路,59,230,6,6,1
2,铁路,59,231,5,5,1
2,铁路,59,233,4,4,1
2,铁路,59,234,2,2,1
2,铁路,59,236,1,1,1
2,铁路,59,238,10,10,1
2,铁路,59,240,8,8,1
2,铁路,59,242,3,3,1
2,铁路,6,214,2,2,1
2,铁路,6,222,1,1,1
2,铁路,6,266,3,3,1
2,铁路,60,212,1,1,1
2,铁路,60,226,3,3,1
2,铁路,60,229,5,5,1
2,铁路,60,230,6,6,1
2,铁路,60,231,7,7,1
2,铁路,60,232,8,8,1
2,铁路,60,233,9,9,1
2,铁路,60,234,11,11,1
2,铁路,60,236,12,12,1
2,铁路,60,238,2,2,1
2,铁路,60,240,4,4,1
2,铁路,60,242,10,10,1
2,铁路,61,212,11,11,1
2,铁路,61,226,9,9,1
2,铁路,61,229,7,7,1
2,铁路,61,230,6,6,1
2,铁路,61,231,5,5,1
2,铁路,61,233,4,4,1
2,铁路,61,234,2,2,1
2,铁路,61,236,1,1,1
2,铁路,61,238,10,10,1
2,铁路,61,240,8,8,1
2,铁路,61,242,3,3,1
2,铁路,62,212,1,1,1
2,铁路,62,226,3,3,1
