国家代码,行政层级,行政层级中文,行政区代码,上级行政区代码,中文名称,泰文名称,英文名称,中文显示名,中文名状态,中心纬度,中心经度,西界经度,南界纬度,东界经度,北界纬度,面积平方公里,邮政编码,边界状态,边界文件,边界要素ID,边界坐标系,边界数据时点,Google原生边界支持,Google地图绘制方式,Wikidata网址,名称与代码来源,中心点来源,边界来源
TH,2,县/曼谷区,3021,30,巴冲县,ปากช่อง,Pak Chong,巴冲县,Wikidata已有中文名,14.6432273,101.4682706,101.1814438,14.3837057,101.7389598,14.9021576,1963.7790243,,可绘制,泰国_ADM2_县区边界.geojson,TH3021,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476323,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3022,30,农汶玛县,หนองบุญมาก,Nong Bunmak,农汶玛县,Wikidata已有中文名,14.7240727,102.3728524,102.2701066,14.5919411,102.4711515,14.8562986,537.1831658,,可绘制,泰国_ADM2_县区边界.geojson,TH3022,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476247,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3023,30,根沙南南县,แก้งสนามนาง,Kaeng Sanam Nang,根沙南南县,Wikidata已有中文名,15.7077597,102.2533128,102.1213145,15.6072801,102.3627895,15.8034145,315.443326,,可绘制,泰国_ADM2_县区边界.geojson,TH3023,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475575,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3024,30,农登县,โนนแดง,Non Daeng,农登县,Wikidata已有中文名,15.4537189,102.5312952,102.4611083,15.3721312,102.608257,15.534368,168.3553194,,可绘制,泰国_ADM2_县区边界.geojson,TH3024,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476216,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3025,30,旺南胶县,วังน้ำเขียว,Wang Nam Khiao,旺南胶县,Wikidata已有中文名,14.4359523,101.8525142,101.6227852,14.2278192,102.0660246,14.64426,1065.7071201,,可绘制,泰国_ADM2_县区边界.geojson,TH3025,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q477008,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3026,30,贴帕拉县,เทพารักษ์,Thepharak,贴帕拉县,Wikidata已有中文名,15.3018401,101.5036048,101.3820245,15.2018572,101.6320503,15.4023614,378.4846648,,可绘制,泰国_ADM2_县区边界.geojson,TH3026,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476912,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3027,30,孟扬县,เมืองยาง,Mueang Yang,孟扬县,Wikidata已有中文名,15.4424258,102.8960946,102.7544412,15.3810848,103.0100693,15.5214538,267.9502132,,可绘制,泰国_ADM2_县区边界.geojson,TH3027,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476114,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3028,30,帕通堪县,พระทองคำ,Phra Thong Kham,帕通堪县,Wikidata已有中文名,15.3427368,101.9955281,101.8784996,15.2237616,102.1106179,15.45822,341.8757369,,可绘制,泰国_ADM2_县区边界.geojson,TH3028,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476445,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3029,30,兰他门猜县,ลำทะเมนชัย,Lamtaman Chai,兰他门猜县,Wikidata已有中文名,15.2862989,102.9004887,102.8447759,15.1659295,102.9744704,15.4053829,273.9952607,,可绘制,泰国_ADM2_县区边界.geojson,TH3029,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475876,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3030,30,波莱县,บัวลาย,Bua Lai,波莱县,Wikidata已有中文名,15.6691482,102.5226812,102.4206947,15.610729,102.6028151,15.7166509,176.2159739,,可绘制,泰国_ADM2_县区边界.geojson,TH3030,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q257040,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3031,30,西达县,สีดา,Sida,西达县,Wikidata已有中文名,15.565882,102.5726436,102.4603125,15.4654401,102.608257,15.6697913,176.3318147,,可绘制,泰国_ADM2_县区边界.geojson,TH3031,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476730,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3032,30,乍伦帕革县,เฉลิมพระเกียรติ,Chaloem Phra Kiet,乍伦帕革县,Wikidata已有中文名,14.9937192,102.3081388,102.2107371,14.8673444,102.3931613,15.1200105,283.1935925,,可绘制,泰国_ADM2_县区边界.geojson,TH3032,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475339,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3101,31,武里南直辖县,เมืองบุรีรัมย์,Mueang Buri Ram,武里南直辖县,Wikidata已有中文名,14.9482653,103.0549304,102.9130582,14.7534301,103.2106313,15.1378784,834.4957528,,可绘制,泰国_ADM2_县区边界.geojson,TH3101,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476002,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3102,31,库芒县,คูเมือง,Khu Mueang,库芒县,Wikidata已有中文名,15.2828014,102.9971346,102.9550974,15.112305,103.1344814,15.4365086,425.5717666,,可绘制,泰国_ADM2_县区边界.geojson,TH3102,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475745,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3103,31,甲桑县,กระสัง,Krasang,甲桑县,Wikidata已有中文名,14.9431967,103.3292752,103.191535,14.7666584,103.4480148,15.1155892,625.1979695,,可绘制,泰国_ADM2_县区边界.geojson,TH3103,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475831,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3104,31,娘隆县,นางรอง,Nang Rong,娘隆县,Wikidata已有中文名,14.6279097,102.7553135,102.6033519,14.4611284,102.9616954,14.7947105,753.7192615,,可绘制,泰国_ADM2_县区边界.geojson,TH3104,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476199,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3105,31,农吉县,หนองกี่,Nong Ki,农吉县,Wikidata已有中文名,14.7127296,102.549452,102.4578993,14.5648021,102.7282943,14.8598221,458.4270353,,可绘制,泰国_ADM2_县区边界.geojson,TH3105,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476262,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3106,31,拉汉赛县,ละหานทราย,Lahan Sai,拉汉赛县,Wikidata已有中文名,14.3249598,102.8863092,102.7485736,14.1701927,103.0380207,14.4911892,688.4592598,,可绘制,泰国_ADM2_县区边界.geojson,TH3106,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475867,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3107,31,巴坤猜县,ประโคนชัย,Prakhon Chai,巴坤猜县,Wikidata已有中文名,14.6253688,103.0498611,102.9507291,14.4300577,103.2566185,14.837452,827.5133122,,可绘制,泰国_ADM2_县区边界.geojson,TH3107,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476522,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3108,31,班瓜县,บ้านกรวด,Ban Kruat,班瓜县,Wikidata已有中文名,14.4156714,103.133799,102.9691639,14.2506212,103.2457641,14.5805734,556.8720523,,可绘制,泰国_ADM2_县区边界.geojson,TH3108,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475117,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3109,31,普泰颂县,พุทไธสง,Phutthaisong,普泰颂县,Wikidata已有中文名,15.5464781,102.9961456,102.8382083,15.4327998,103.1114038,15.6667775,318.2831845,,可绘制,泰国_ADM2_县区边界.geojson,TH3109,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476498,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3110,31,郎拜玛县,ลำปลายมาศ,Lam Plai Mat,郎拜玛县,Wikidata已有中文名,15.0182746,102.8923904,102.6966125,14.8360729,103.0202582,15.2068008,805.2735695,,可绘制,泰国_ADM2_县区边界.geojson,TH3110,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475871,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3111,31,沙兑县,สตึก,Satuek,沙兑县,Wikidata已有中文名,15.2232659,103.2963098,103.1555812,15.0995098,103.5054363,15.3455136,615.0023191,,可绘制,泰国_ADM2_县区边界.geojson,TH3111,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476657,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3112,31,巴堪县,ปะคำ,Pakham,巴堪县,Wikidata已有中文名,14.3974872,102.6580166,102.5629427,14.2991738,102.7670474,14.4964603,348.1823814,,可绘制,泰国_ADM2_县区边界.geojson,TH3112,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476341,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3113,31,纳普县,นาโพธิ์,Na Pho,纳普县,Wikidata已有中文名,15.6991953,102.9390197,102.8774684,15.6028247,103.0128859,15.7958261,212.2984241,,可绘制,泰国_ADM2_县区边界.geojson,TH3113,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476143,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3114,31,农红县,หนองหงส์,Nong Hong,农红县,Wikidata已有中文名,14.8755359,102.6695685,102.5457876,14.8017608,102.8060793,14.9468773,317.0892141,,可绘制,泰国_ADM2_县区边界.geojson,TH3114,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476259,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3115,31,帕帕猜县,พลับพลาชัย,Phlapphla Chai,帕帕猜县,Wikidata已有中文名,14.7222779,103.1904036,103.0853027,14.6242213,103.2662926,14.8221557,268.9668752,,可绘制,泰国_ADM2_县区边界.geojson,TH3115,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476406,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3116,31,会叻县,ห้วยราช,Huai Rat,会叻县,Wikidata已有中文名,15.0065513,103.219774,103.1477036,14.9007764,103.3258815,15.1110302,175.2274075,,可绘制,泰国_ADM2_县区边界.geojson,TH3116,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475543,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3117,31,农素万县,โนนสุวรรณ,Non Din Daeng,农素万县,Wikidata已有中文名,14.5647694,102.5591681,102.481348,14.4940871,102.6458807,14.6354089,197.3278064,,可绘制,泰国_ADM2_县区边界.geojson,TH3117,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476236,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3118,31,占尼县,ชำนิ,Chamni,占尼县,Wikidata已有中文名,14.7873827,102.821049,102.6947262,14.71294,102.9330983,14.8508887,248.9680531,,可绘制,泰国_ADM2_县区边界.geojson,TH3118,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475352,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3119,31,班迈猜亚普县,บ้านใหม่ไชยพจน์,Ban Mai Chaiyaphot,班迈猜亚普县,Wikidata已有中文名,15.5712743,102.8580661,102.7765943,15.5108295,102.9168197,15.6367445,166.4952103,,可绘制,泰国_ADM2_县区边界.geojson,TH3119,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475129,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3120,31,农丁登县,โนนดินแดง,Non Din Daeng,农丁登县,Wikidata已有中文名,14.2538248,102.7124165,102.4345295,14.1300445,102.8207615,14.3773917,553.9905271,,可绘制,泰国_ADM2_县区边界.geojson,TH3120,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476221,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3121,31,班丹县,บ้านด่าน,Ban Dan,班丹县,Wikidata已有中文名,15.1390337,103.1889587,103.1290448,15.0384022,103.2549804,15.2396374,169.0076877,,可绘制,泰国_ADM2_县区边界.geojson,TH3121,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475092,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3122,31,肯东县,แคนดง,Khaen Dong,肯东县,Wikidata已有中文名,15.3245622,103.1380114,103.0320966,15.2366089,103.2353282,15.409391,254.4795936,,可绘制,泰国_ADM2_县区边界.geojson,TH3122,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475620,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3123,31,乍伦帕革县,เฉลิมพระเกียรติ,Chaloem Phra Kiet,乍伦帕革县,Wikidata已有中文名,14.5772311,102.8957826,102.8041453,14.4790799,102.9533428,14.6824918,237.4028761,,可绘制,泰国_ADM2_县区边界.geojson,TH3123,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q426148,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3201,32,素林府治县,เมืองสุรินทร์,Mueang Surin,素林府治县,Wikidata已有中文名,14.9143227,103.5431056,103.2791251,14.6862295,103.6899558,15.1414354,1090.5449684,,可绘制,泰国_ADM2_县区边界.geojson,TH3201,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476099,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3202,32,春蓬武里县,ชุมพลบุรี,Chumphon Buri,春蓬武里县,Wikidata已有中文名,15.3826294,103.3691846,103.100127,15.2917483,103.5924616,15.4812837,657.7671243,,可绘制,泰国_ADM2_县区边界.geojson,TH3202,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475434,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3203,32,塔敦县,ท่าตูม,Tha Tum,塔敦县,Wikidata已有中文名,15.3108411,103.6775561,103.4336617,15.1526893,103.8284048,15.4674274,726.5100424,,可绘制,泰国_ADM2_县区边界.geojson,TH3203,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476860,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3204,32,春帕县,จอมพระ,Chom Phra,春帕县,Wikidata已有中文名,15.1334814,103.6015984,103.425288,15.0457075,103.7191558,15.2051094,331.6028835,,可绘制,泰国_ADM2_县区边界.geojson,TH3204,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475409,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3205,32,巴塞县,ปราสาท,Prasat,巴塞县,Wikidata已有中文名,14.6288728,103.4320964,103.2107118,14.4832469,103.6295762,14.7753376,972.6641993,,可绘制,泰国_ADM2_县区边界.geojson,TH3205,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476528,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3206,32,加春县,กาบเชิง,Kap Choeng,加春县,Wikidata已有中文名,14.4683377,103.5735842,103.3874651,14.3653317,103.7587093,14.5712637,579.9911795,,可绘制,泰国_ADM2_县区边界.geojson,TH3206,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475600,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3207,32,拉他那武里县,รัตนบุรี,Rattanaburi,拉他那武里县,Wikidata已有中文名,15.3354465,103.9077789,103.7592292,15.202457,104.0639914,15.4659582,567.4097046,,可绘制,泰国_ADM2_县区边界.geojson,TH3207,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476560,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3208,32,沙农县,สนม,Sanom,沙农县,Wikidata已有中文名,15.19605,103.7847161,103.6995143,15.1080173,103.8651678,15.2947587,212.1939231,,可绘制,泰国_ADM2_县区边界.geojson,TH3208,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476640,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3209,32,锡卡拉蓬县,ศีขรภูมิ,Sikhoraphum,锡卡拉蓬县,Wikidata已有中文名,14.9514677,103.7853832,103.6614297,14.7693169,103.928134,15.1270314,728.1237255,,可绘制,泰国_ADM2_县区边界.geojson,TH3209,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476736,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3210,32,桑卡县,สังขะ,Sangkha,桑卡县,Wikidata已有中文名,14.5423613,103.7927454,103.6223409,14.3366554,104.0510388,14.7485794,982.8519464,,可绘制,泰国_ADM2_县区边界.geojson,TH3210,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476632,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3211,32,兰端县,ลำดวน,Lamduan,兰端县,Wikidata已有中文名,14.716409,103.690616,103.6017515,14.6286503,103.7690298,14.8041664,218.8788582,,可绘制,泰国_ADM2_县区边界.geojson,TH3211,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475883,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3212,32,三隆塔县,สำโรงทาบ,Samrong Thap,三隆塔县,Wikidata已有中文名,15.0331156,103.9513049,103.8494392,14.9033845,104.0203869,15.1614879,276.708335,,可绘制,泰国_ADM2_县区边界.geojson,TH3212,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476617,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3213,32,博切县,บัวเชด,Buachet,博切县,Wikidata已有中文名,14.4837524,103.9699809,103.88342,14.3366554,104.0572749,14.6383782,474.5695232,,可绘制,泰国_ADM2_县区边界.geojson,TH3213,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475291,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3214,32,帕农东拉县,พนมดงรัก,Phanom Dong Rak,帕农东拉县,Wikidata已有中文名,14.4332877,103.3193231,103.2114012,14.3267099,103.4098259,14.5399044,313.2942576,,可绘制,泰国_ADM2_县区边界.geojson,TH3214,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476375,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3215,32,锡那隆县,ศรีณรงค์,Si Narong,锡那隆县,Wikidata已有中文名,14.7934764,103.8991031,103.7592388,14.6874543,104.0041403,14.8995162,315.03666,,可绘制,泰国_ADM2_县区边界.geojson,TH3215,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476700,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3216,32,考锡那林县,เขวาสินรินทร์,Khwao Sinarin,考锡那林县,Wikidata已有中文名,15.0133837,103.6194424,103.5386108,14.9477664,103.671754,15.0881048,180.9247352,,可绘制,泰国_ADM2_县区边界.geojson,TH3216,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475772,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3217,32,农那莱县,โนนนารายณ์,Non Narai,农那莱县,Wikidata已有中文名,15.1993102,103.9106186,103.8407905,15.1105007,103.9843269,15.288608,186.5884161,,可绘制,泰国_ADM2_县区边界.geojson,TH3217,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476224,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,3301,33,四色菊府治县,เมืองศรีสะเกษ,Mueang Si Sa Ket,四色菊府治县,Wikidata已有中文名,15.0993936,104.3734922,104.2176935,14.9629556,104.4748528,15.2476296,540.2524786,,可绘制,泰国_ADM2_县区边界.geojson,TH3301,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476086,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
