国家代码,行政层级,行政层级中文,行政区代码,上级行政区代码,中文名称,泰文名称,英文名称,中文显示名,中文名状态,中心纬度,中心经度,西界经度,南界纬度,东界经度,北界纬度,面积平方公里,邮政编码,边界状态,边界文件,边界要素ID,边界坐标系,边界数据时点,Google原生边界支持,Google地图绘制方式,Wikidata网址,名称与代码来源,中心点来源,边界来源
TH,3,乡/曼谷分区,110111,1101,,บางโปรง,Bang Prong,Bang Prong,待本地化（英文回退显示）,13.6240818,100.5657895,100.5513574,13.6109106,100.5727551,13.6373305,3.9682115,10270,可绘制,泰国_ADM3_乡分区边界.geojson,TH110111,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979216,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110112,1101,,บางปู,Bang Pu,Bang Pu,待本地化（英文回退显示）,13.5062259,100.7485945,100.7123638,13.4919718,100.7803728,13.5217712,16.3539136,10270,可绘制,泰国_ADM3_乡分区边界.geojson,TH110112,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979217,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110113,1101,,บางด้วน,Bang Duan,Bang Duan,待本地化（英文回退显示）,13.6217272,100.5808197,100.5711698,13.6080141,100.5896246,13.6337729,4.1166046,10270,可绘制,泰国_ADM3_乡分区边界.geojson,TH110113,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979218,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110114,1101,,บางเมืองใหม่,Bang Mueang Mai,Bang Mueang Mai,待本地化（英文回退显示）,13.62247,100.606333,100.5870249,13.6070449,100.6218125,13.6379253,5.8747703,10270,可绘制,泰国_ADM3_乡分区边界.geojson,TH110114,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979195,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110115,1101,,เทพารักษ์,Thepharak,Thepharak,待本地化（英文回退显示）,13.6261464,100.624561,100.5900179,13.6038448,100.6706134,13.6484703,8.7526178,10270,可绘制,泰国_ADM3_乡分区边界.geojson,TH110115,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979197,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110116,1101,,ท้ายบ้านใหม่,Thai Ban Mai,Thai Ban Mai,待本地化（英文回退显示）,13.56857,100.6170581,100.605351,13.5406347,100.6255369,13.594057,8.5555383,10280,可绘制,泰国_ADM3_乡分区边界.geojson,TH110116,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979200,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110117,1101,,แพรกษาใหม่,Phraek Sa Mai,Phraek Sa Mai,待本地化（英文回退显示）,13.5723866,100.68841,100.631007,13.5322636,100.7018186,13.6124991,26.1725397,10280,可绘制,泰国_ADM3_乡分区边界.geojson,TH110117,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979202,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110201,1102,,บางบ่อ,Bang Bo,Bang Bo,待本地化（英文回退显示）,13.6065521,100.8608312,100.8324741,13.546731,100.8977538,13.6451329,49.6536323,10560,可绘制,泰国_ADM3_乡分区边界.geojson,TH110201,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979220,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110202,1102,,บ้านระกาศ,Ban Rakat,Ban Rakat,待本地化（英文回退显示）,13.5987171,100.8888789,100.8626349,13.546731,100.9175849,13.6478094,24.6536832,10560,可绘制,泰国_ADM3_乡分区边界.geojson,TH110202,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q13015088,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110203,1102,,บางพลีน้อย,Bang Phli Noi,Bang Phli Noi,待本地化（英文回退显示）,13.6022936,100.9056472,100.8900566,13.5646098,100.9421608,13.6505557,18.7178975,10560,可绘制,泰国_ADM3_乡分区边界.geojson,TH110203,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979221,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110204,1102,,บางเพรียง,Bang Phriang,Bang Phriang,待本地化（英文回退显示）,13.5487944,100.8185123,100.7658565,13.5205255,100.8475634,13.578644,33.4507884,10560,可绘制,泰国_ADM3_乡分区边界.geojson,TH110204,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979223,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110205,1102,,คลองด่าน,Khlong Dan,Khlong Dan,待本地化（英文回退显示）,13.5143888,100.8281103,100.7769851,13.4784203,100.8792644,13.5505757,52.4318809,10550,可绘制,泰国_ADM3_乡分区边界.geojson,TH110205,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979225,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110206,1102,,คลองสวน,Khlong Suan,Khlong Suan,待本地化（英文回退显示）,13.6586095,100.9252265,100.899442,13.6417357,100.9558207,13.6754811,13.1634745,10560,可绘制,泰国_ADM3_乡分区边界.geojson,TH110206,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979226,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110207,1102,,เปร็ง,Preng,Preng,待本地化（英文回退显示）,13.6688398,100.8818646,100.8525706,13.64083,100.9180544,13.6969034,18.7263443,10560,可绘制,泰国_ADM3_乡分区边界.geojson,TH110207,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979229,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110208,1102,,คลองนิยมยาตรา,Khlong Niyom Yattra,Khlong Niyom Yattra,待本地化（英文回退显示）,13.625531,100.9384976,100.9071399,13.592049,100.960971,13.6586039,16.5278319,10560,可绘制,泰国_ADM3_乡分区边界.geojson,TH110208,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979231,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110301,1103,,บางพลีใหญ่,Bang Phli Yai,Bang Phli Yai,待本地化（英文回退显示）,13.6240345,100.6965916,100.6685054,13.5705388,100.7204339,13.6786154,38.7160775,10540,可绘制,泰国_ADM3_乡分区边界.geojson,TH110301,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979234,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110302,1103,,บางแก้ว,Bang Kaeo,Bang Kaeo,待本地化（英文回退显示）,13.6430828,100.6608315,100.6290574,13.6139033,100.6982713,13.6689756,25.1806886,10540,可绘制,泰国_ADM3_乡分区边界.geojson,TH110302,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979236,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110303,1103,,บางปลา,Bang Pla,Bang Pla,待本地化（英文回退显示）,13.5572638,100.732875,100.7011351,13.5197185,100.7747725,13.603091,58.743674,10540,可绘制,泰国_ADM3_乡分区边界.geojson,TH110303,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979237,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110304,1103,,บางโฉลง,Bang Chalong,Bang Chalong,待本地化（英文回退显示）,13.6312241,100.7524295,100.7179979,13.5949816,100.7914019,13.6619079,37.9020772,10540,可绘制,泰国_ADM3_乡分区边界.geojson,TH110304,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979240,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110308,1103,,ราชาเทวะ,Racha Thewa,Racha Thewa,待本地化（英文回退显示）,13.6730491,100.730763,100.7064127,13.6284134,100.7611005,13.7167821,30.8506109,10540,可绘制,泰国_ADM3_乡分区边界.geojson,TH110308,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q6578348,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110309,1103,,หนองปรือ,Nong Prue,Nong Prue,待本地化（英文回退显示）,13.681615,100.7543881,100.7423836,13.6496294,100.7914019,13.7166188,27.8826655,10540,可绘制,泰国_ADM3_乡分区边界.geojson,TH110309,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979244,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110401,1104,,ตลาด,Talat,Talat,待本地化（英文回退显示）,13.6565769,100.5327302,100.5287862,13.6492733,100.5381997,13.6648348,0.8683643,10130,可绘制,泰国_ADM3_乡分区边界.geojson,TH110401,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979247,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110402,1104,,บางพึ่ง,Bang Phueng,Bang Phueng,待本地化（英文回退显示）,13.6578322,100.5240984,100.5152929,13.6377796,100.5302218,13.6778827,4.4070809,10130,可绘制,泰国_ADM3_乡分区边界.geojson,TH110402,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979248,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110403,1104,,บางจาก,Bang Chak,Bang Chak,待本地化（英文回退显示）,13.6136658,100.5350972,100.5203807,13.6051419,100.5513574,13.6285228,5.2830635,10130,可绘制,泰国_ADM3_乡分区边界.geojson,TH110403,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979251,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110404,1104,,บางครุ,Bang Khru,Bang Khru,待本地化（英文回退显示）,13.6297846,100.5278455,100.5169448,13.608841,100.5417342,13.6507466,7.2033797,10130,可绘制,泰国_ADM3_乡分区边界.geojson,TH110404,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979258,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110405,1104,,บางหญ้าแพรก,Bang Ya Phraek,Bang Ya Phraek,待本地化（英文回退显示）,13.6447665,100.5474156,100.5341261,13.6285228,100.5647893,13.6598667,7.051211,10130,可绘制,泰国_ADM3_乡分区边界.geojson,TH110405,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979260,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110406,1104,,บางหัวเสือ,Bang Hua Suea,Bang Hua Suea,待本地化（英文回退显示）,13.62967,100.552078,100.5417342,13.6185577,100.5687737,13.6407974,2.9748693,10130,可绘制,泰国_ADM3_乡分区边界.geojson,TH110406,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979261,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110407,1104,,สำโรงใต้,Samrong Tai,Samrong Tai,待本地化（英文回退显示）,13.6398155,100.5782379,100.5539609,13.6288423,100.591804,13.6508337,4.4135587,10130,可绘制,泰国_ADM3_乡分区边界.geojson,TH110407,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979263,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110408,1104,,บางยอ,Bang Yo,Bang Yo,待本地化（英文回退显示）,13.6787902,100.5595439,100.5473567,13.6691822,100.5719381,13.6897249,3.2400254,10130,可绘制,泰国_ADM3_乡分区边界.geojson,TH110408,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979252,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110409,1104,,บางกะเจ้า,Bang Kachao,Bang Kachao,待本地化（英文回退显示）,13.6952614,100.560898,100.552488,13.6842787,100.5713709,13.7054834,3.7578291,10130,可绘制,泰国_ADM3_乡分区边界.geojson,TH110409,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979254,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110410,1104,,บางน้ำผึ้ง,Bang Nam Phueng,Bang Nam Phueng,待本地化（英文回退显示）,13.6796359,100.5783261,100.5650442,13.6682598,100.5887698,13.6915682,3.7366962,10130,可绘制,泰国_ADM3_乡分区边界.geojson,TH110410,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q13015081,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110411,1104,,บางกระสอบ,Bang Krasop,Bang Krasop,待本地化（英文回退显示）,13.6660804,100.5674917,100.5570298,13.6556978,100.5787204,13.6762734,2.7460604,10130,可绘制,泰国_ADM3_乡分区边界.geojson,TH110411,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979256,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110412,1104,,บางกอบัว,Bang Ko Bua,Bang Ko Bua,待本地化（英文回退显示）,13.6932636,100.5779405,100.5642358,13.6834712,100.5878772,13.7030758,2.8033951,10130,可绘制,泰国_ADM3_乡分区边界.geojson,TH110412,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979262,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110413,1104,,ทรงคนอง,Song Khanong,Song Khanong,待本地化（英文回退显示）,13.6647235,100.5438958,100.5280775,13.6556978,100.558296,13.6738166,3.6576762,10130,可绘制,泰国_ADM3_乡分区边界.geojson,TH110413,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979266,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110414,1104,,สำโรง,Samrong,Samrong,待本地化（英文回退显示）,13.6592055,100.5818916,100.5704423,13.6484703,100.5931492,13.6692227,3.3691498,10130,可绘制,泰国_ADM3_乡分区边界.geojson,TH110414,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979269,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110415,1104,,สำโรงกลาง,Samrong Klang,Samrong Klang,待本地化（英文回退显示）,13.6520138,100.5685667,100.5539609,13.6433805,100.5931492,13.6606504,3.4668067,10130,可绘制,泰国_ADM3_乡分区边界.geojson,TH110415,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979270,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110501,1105,,นาเกลือ,Na Kluea,Na Kluea,待本地化（英文回退显示）,13.5377665,100.4936356,100.4465985,13.5002468,100.5385116,13.576753,42.3469925,10290,可绘制,泰国_ADM3_乡分区边界.geojson,TH110501,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979271,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110502,1105,,บ้านคลองสวน,Ban Khlong Suan,Ban Khlong Suan,待本地化（英文回退显示）,13.5737813,100.4788106,100.4465985,13.5409082,100.5115114,13.6051036,38.0765475,10290,可绘制,泰国_ADM3_乡分区边界.geojson,TH110502,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979272,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110503,1105,,แหลมฟ้าผ่า,Laem Fa Pha,Laem Fa Pha,待本地化（英文回退显示）,13.5447382,100.5611012,100.4629047,13.5002468,100.5973327,13.5893262,42.1156278,10290,可绘制,泰国_ADM3_乡分区边界.geojson,TH110503,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979276,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110504,1105,,ปากคลองบางปลากด,Pak Khlong Bang Pla Kot,Pak Khlong Bang Pla Kot,待本地化（英文回退显示）,13.6032283,100.5734554,100.5408736,13.5878814,100.5896246,13.6185577,8.9102202,10290,可绘制,泰国_ADM3_乡分区边界.geojson,TH110504,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979277,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110505,1105,,ในคลองบางปลากด,Nai Khlong Bang Pla Kot,Nai Khlong Bang Pla Kot,待本地化（英文回退显示）,13.5851227,100.5388663,100.5092426,13.5653275,100.5770169,13.6090274,24.9641023,10290,可绘制,泰国_ADM3_乡分区边界.geojson,TH110505,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979278,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110601,1106,,บางเสาธง,Bang Sao Thong,Bang Sao Thong,待本地化（英文回退显示）,13.6251074,100.8234734,100.7721634,13.5536572,100.8593474,13.7018492,67.2347296,10570,可绘制,泰国_ADM3_乡分区边界.geojson,TH110601,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979279,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110602,1106,,ศีรษะจรเข้น้อย,Sisa Chorakhe Noi,Sisa Chorakhe Noi,待本地化（英文回退显示）,13.6879821,100.7955708,100.7833578,13.667293,100.8287188,13.7166188,24.3291436,10570,可绘制,泰国_ADM3_乡分区边界.geojson,TH110602,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979281,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,110603,1106,,ศีรษะจรเข้ใหญ่,Sisa Chorakhe Yai,Sisa Chorakhe Yai,待本地化（英文回退显示）,13.6327398,100.7994939,100.7793521,13.5906207,100.8235516,13.677216,23.4349712,10570,可绘制,泰国_ADM3_乡分区边界.geojson,TH110603,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15979283,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,120101,1201,,สวนใหญ่,Suan Yai,Suan Yai,待本地化（英文回退显示）,13.8382334,100.4962378,100.4778473,13.8160384,100.5074006,13.860617,4.3814933,11000,可绘制,泰国_ADM3_乡分区边界.geojson,TH120101,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15895273,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,120102,1201,,ตลาดขวัญ,Talat Khwan,Talat Khwan,待本地化（英文回退显示）,13.8433629,100.5105434,100.4838816,13.8260309,100.5265768,13.860617,6.5654709,11000,可绘制,泰国_ADM3_乡分区边界.geojson,TH120102,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q13015046,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,120103,1201,,บางเขน,Bang Khen,Bang Khen,待本地化（英文回退显示）,13.847199,100.5324947,100.5047141,13.8213774,100.5491987,13.8730474,8.6550213,11000,可绘制,泰国_ADM3_乡分区边界.geojson,TH120103,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15895270,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,120104,1201,,บางกระสอ,Bang Kraso,Bang Kraso,待本地化（英文回退显示）,13.8710299,100.491021,100.4778473,13.8569151,100.5355612,13.885475,10.8622966,11000,可绘制,泰国_ADM3_乡分区边界.geojson,TH120104,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15895269,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,120105,1201,,ท่าทราย,Tha Sai,Tha Sai,待本地化（英文回退显示）,13.8814785,100.5153409,100.4846886,13.8679202,100.5502852,13.894419,11.0745734,11000,可绘制,泰国_ADM3_乡分区边界.geojson,TH120105,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15895268,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,120106,1201,,บางไผ่,Bang Phai,Bang Phai,待本地化（英文回退显示）,13.8246293,100.4912101,100.482039,13.8095615,100.50235,13.8400927,3.9409445,11000,可绘制,泰国_ADM3_乡分区边界.geojson,TH120106,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15895264,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,3,乡/曼谷分区,120107,1201,,บางศรีเมือง,Bang Si Mueang,Bang Si Mueang,待本地化（英文回退显示）,13.8387067,100.4747346,100.4591351,13.8224249,100.4906442,13.8550031,6.3730795,11000,可绘制,泰国_ADM3_乡分区边界.geojson,TH120107,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM3,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q15895263,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
